Year,Country,Sustainability_Rank
1988,Middle East & North Africa (excluding high income),140
1988,"Micronesia, Fed. Sts.",142
1988,Other small states,143
1988,Mexico,144
1988,Vanuatu,145
1988,Cabo Verde,146
1988,Upper middle income,147
1988,Latin America & the Caribbean (IDA & IBRD countries),148
1988,Small states,149
1988,Saudi Arabia,151
1988,United Arab Emirates,153
1988,Samoa,154
1988,World,155
1988,Uzbekistan,156
1988,Zimbabwe,157
1988,Early-demographic dividend,158
1988,Algeria,159
1988,Guyana,160
1988,Lebanon,161
1988,IBRD only,162
1988,Indonesia,163
1988,Tuvalu,164
1988,Marshall Islands,165
1988,Guatemala,166
1988,Nauru,167
1988,Lower middle income,167
1988,Tajikistan,168
1988,Kiribati,169
1988,Kenya,170
1988,Lesotho,170
1988,India,171
1988,"Yemen, Rep.",172
1988,El Salvador,173
1988,Armenia,174
1988,Nicaragua,175
1988,Comoros,176
1988,Maldives,177
1988,IDA & IBRD total,178
1988,Gabon,179
1988,Nigeria,180
1988,Bangladesh,180
1988,IDA total,181
1988,Zambia,182
1988,Togo,183
1988,Low & middle income,184
1988,Sao Tome and Principe,185
1988,Botswana,186
1988,Central African Republic,187
1988,"Gambia, The",188
1988,Mali,188
1988,Burundi,188
1988,Sierra Leone,188
1988,Least developed countries: UN classification,188
1988,Myanmar,188
1988,South Asia,188
1988,"Congo, Dem. Rep.",188
1988,South Sudan,188
1988,Liberia,188
1988,Rwanda,188
1988,Malawi,188
1988,Uganda,188
1988,Niger,188
1988,Pre-demographic dividend,188
1988,Timor-Leste,188
1988,Tanzania,188
1988,Chad,188
1988,Mozambique,188
1988,Somalia,188
1988,Angola,188
1988,Africa Western and Central,188
1988,Madagascar,188
1988,Low income,188
1988,Eritrea,188
1988,Ethiopia,188
1988,Sub-Saharan Africa (excluding high income),188
1988,Benin,188
1988,Sudan,188
1988,Sub-Saharan Africa,188
1988,Sub-Saharan Africa (IDA & IBRD countries),188
1988,Afghanistan,188
1988,Africa Eastern and Southern,188
1988,South Asia (IDA & IBRD),188
1988,Senegal,188
1988,Guinea,189
1988,Djibouti,190
1988,Ghana,191
1988,Burkina Faso,192
1988,Morocco,193
1988,Bhutan,194
1988,Iraq,195
1988,Heavily indebted poor countries (HIPC),196
1988,IDA blend,197
1988,"Congo, Rep.",198
1988,Cameroon,199
1988,Arab World,200
1988,Haiti,201
1988,Bolivia,202
1988,Fragile and conflict affected situations,203
1988,Guinea-Bissau,204
1988,Papua New Guinea,205
1988,Namibia,205
1988,Lao PDR,205
1988,Cambodia,206
1988,Equatorial Guinea,206
1988,IDA only,207
1988,Mauritania,207
1988,Pakistan,208
1988,Mongolia,209
1988,Nepal,210
