Year,Country,Economic_Rank
1988,Mexico,131
1988,Ukraine,132
1988,Timor-Leste,133
1988,Tanzania,133
1988,Togo,133
1988,Gabon,134
1988,"Gambia, The",134
1988,Jordan,135
1988,Thailand,136
1988,Somalia,137
1988,South Asia,137
1988,Tonga,138
1988,Trinidad and Tobago,138
1988,Tunisia,139
1988,"Yemen, Rep.",141
1988,Virgin Islands (U.S.),141
1988,Zimbabwe,141
1988,Zambia,141
1988,World,141
1988,South Africa,142
1988,Nauru,143
1988,Namibia,143
1988,Georgia,144
1988,Other small states,145
1988,Pacific island small states,145
1988,Chad,146
1988,Channel Islands,146
1988,Central Europe and the Baltics,146
1988,Chile,148
1988,Indonesia,149
1988,Nepal,150
1988,Philippines,151
1988,India,152
1988,Lebanon,153
1988,El Salvador,154
1988,Equatorial Guinea,154
1988,Pakistan,156
1988,"Congo, Rep.",157
1988,China,158
1988,Ecuador,159
1988,East Asia & Pacific,160
1988,East Asia & Pacific (IDA & IBRD countries),160
1988,East Asia & Pacific (excluding high income),160
1988,Costa Rica,161
1988,Comoros,162
1988,"Congo, Dem. Rep.",162
1988,Mongolia,163
1988,Colombia,164
