Year,Country,Institutional_Rank
1988,Least developed countries: UN classification,151
1988,Mali,151
1988,Sierra Leone,151
1988,Eritrea,151
1988,Ethiopia,151
1988,South Asia (IDA & IBRD),151
1988,Senegal,151
1988,Sub-Saharan Africa (IDA & IBRD countries),151
1988,Sub-Saharan Africa,151
1988,Sudan,151
1988,Low income,151
1988,"Gambia, The",151
1988,Afghanistan,151
1988,Burundi,151
1988,Africa Western and Central,151
1988,Angola,151
1988,Somalia,151
1988,Mozambique,151
1988,Chad,151
1988,Tanzania,151
1988,Timor-Leste,151
1988,Pre-demographic dividend,151
1988,Niger,151
1988,Uganda,151
1988,Malawi,151
1988,Rwanda,151
1988,Liberia,151
1988,"Congo, Dem. Rep.",151
1988,South Sudan,151
1988,Benin,151
1988,South Asia,151
1988,Myanmar,151
1988,Madagascar,151
1988,Africa Eastern and Southern,151
1988,Sub-Saharan Africa (excluding high income),151
1988,IDA total,152
1988,Morocco,153
1988,Cameroon,154
1988,Haiti,155
1988,Bolivia,155
1988,"Congo, Rep.",156
1988,Zambia,157
1988,Ukraine,158
1988,Middle income,159
1988,Bhutan,160
1988,Gabon,161
1988,Honduras,162
1988,East Asia & Pacific (IDA & IBRD countries),163
1988,East Asia & Pacific (excluding high income),163
1988,Equatorial Guinea,165
1988,Cambodia,165
1988,Comoros,166
1988,Mauritania,167
1988,IDA only,167
1988,China,168
1988,Ghana,169
1988,Lao PDR,170
1988,Papua New Guinea,170
1988,Namibia,170
1988,Central African Republic,171
1988,Nigeria,171
1988,Bangladesh,171
1988,Djibouti,172
1988,Guinea-Bissau,173
1988,Fragile and conflict affected situations,174
1988,Iraq,175
1988,Arab World,176
1988,Guinea,176
1988,Burkina Faso,177
1988,Heavily indebted poor countries (HIPC),178
1988,Guatemala,179
1988,IBRD only,180
1988,Middle East & North Africa (IDA & IBRD countries),181
1988,Kenya,182
1988,Lesotho,182
1988,Kiribati,182
1988,United Arab Emirates,183
1988,El Salvador,184
1988,Nauru,185
1988,Lower middle income,185
1988,"Yemen, Rep.",186
1988,Guyana,187
1988,North Macedonia,188
1988,Georgia,189
1988,Sao Tome and Principe,190
1988,Marshall Islands,191
1988,Tajikistan,191
1988,Low & middle income,192
1988,IDA & IBRD total,193
1988,Maldives,193
1988,Early-demographic dividend,194
1988,Botswana,195
1988,Zimbabwe,196
1988,Chile,197
1988,Togo,198
1988,Tuvalu,199
1988,Kyrgyz Republic,200
1988,Greenland,200
1988,Nicaragua,201
1988,Armenia,202
1988,Saudi Arabia,203
