Year,Country,Economic_Rank
1990,Guinea-Bissau,55
1990,Greenland,56
1990,Guam,56
1990,Grenada,56
1990,Gibraltar,56
1990,Guatemala,56
1990,Latvia,57
1990,Europe & Central Asia (IDA & IBRD countries),58
1990,Eswatini,58
1990,Ethiopia,58
1990,Eritrea,58
1990,Europe & Central Asia,58
1990,Euro area,58
1990,Bangladesh,59
1990,San Marino,60
1990,Senegal,60
1990,Sao Tome and Principe,60
1990,Lithuania,61
1990,Least developed countries: UN classification,62
1990,Latin America & Caribbean (excluding high income),62
1990,Latin America & Caribbean,62
1990,Latin America & the Caribbean (IDA & IBRD countries),62
1990,Bahrain,63
1990,Lower middle income,64
1990,Libya,64
1990,Low income,64
1990,Liechtenstein,64
1990,Low & middle income,64
1990,Greece,65
1990,Cuba,66
1990,Montenegro,67
1990,Solomon Islands,68
1990,Small states,69
1990,Slovenia,70
1990,Croatia,71
1990,Papua New Guinea,72
1990,Panama,73
1990,Tajikistan,74
1990,Malawi,75
1990,Madagascar,75
1990,Luxembourg,75
1990,Maldives,75
1990,Malaysia,76
1990,Brazil,77
1990,Portugal,79
1990,Georgia,80
1990,Seychelles,81
1990,Serbia,82
1990,Gabon,83
1990,"Gambia, The",83
1990,Post-demographic dividend,84
1990,Pre-demographic dividend,84
1990,Barbados,85
1990,British Virgin Islands,86
1990,Belarus,87
1990,Ukraine,88
1990,Poland,89
1990,South Sudan,90
1990,South Asia (IDA & IBRD),90
1990,Cabo Verde,91
1990,Burkina Faso,91
1990,Burundi,91
1990,Brunei Darussalam,91
1990,Bulgaria,92
1990,Argentina,93
1990,Tuvalu,94
1990,Uganda,94
1990,Antigua and Barbuda,96
1990,Arab World,96
1990,Paraguay,97
1990,North America,98
1990,IDA & IBRD total,100
1990,IDA blend,100
1990,IBRD only,100
1990,Peru,101
1990,Hungary,103
1990,Lesotho,104
1990,Liberia,105
1990,Iraq,106
1990,Bhutan,107
1990,Bolivia,107
1990,Botswana,107
1990,Rwanda,108
1990,Samoa,108
1990,Uruguay,109
1990,Vanuatu,111
1990,Uzbekistan,111
1990,Costa Rica,113
1990,Pakistan,114
1990,South Africa,115
1990,South Asia,116
1990,China,117
1990,Somalia,118
1990,"Congo, Rep.",120
1990,Philippines,121
1990,Tanzania,122
1990,Timor-Leste,122
1990,Togo,122
1990,Aruba,123
1990,India,124
1990,Turkmenistan,126
1990,Turks and Caicos Islands,126
1990,Other small states,127
1990,Palau,127
1990,Pacific island small states,127
1990,"Bahamas, The",128
1990,North Macedonia,129
1990,Mauritius,130
1990,"Micronesia, Fed. Sts.",130
1990,Middle East & North Africa (IDA & IBRD countries),130
1990,Mauritania,130
1990,Middle East & North Africa,130
1990,Mexico,131
1990,Morocco,132
1990,Afghanistan,133
1990,Andorra,133
1990,Angola,133
1990,Africa Eastern and Southern,133
1990,Albania,133
1990,Africa Western and Central,133
1990,American Samoa,133
1990,Thailand,134
1990,Nauru,135
1990,Namibia,135
1990,Mozambique,136
1990,Myanmar,136
1990,Tonga,137
1990,Lebanon,138
1990,Trinidad and Tobago,139
1990,Channel Islands,141
1990,Chad,141
1990,Central Europe and the Baltics,141
1990,Nepal,142
1990,Kenya,143
1990,Kiribati,143
1990,Nigeria,144
1990,Niger,144
1990,Tunisia,146
1990,Mongolia,147
1990,Equatorial Guinea,148
1990,Middle East & North Africa (excluding high income),149
1990,Middle income,149
1990,Monaco,149
1990,Nicaragua,151
1990,El Salvador,152
1990,World,153
1990,Zimbabwe,153
1990,Virgin Islands (U.S.),153
1990,"Yemen, Rep.",153
1990,Zambia,153
1990,West Bank and Gaza,153
1990,Algeria,154
1990,Indonesia,155
1990,Chile,156
1990,Armenia,157
1990,East Asia & Pacific (IDA & IBRD countries),159
1990,East Asia & Pacific (excluding high income),159
1990,East Asia & Pacific,159
1990,Ecuador,160
1990,Azerbaijan,161
1990,"Congo, Dem. Rep.",162
1990,Comoros,163
1990,Romania,164
1990,Kazakhstan,165
1990,Moldova,166
1990,Jordan,167
1990,Colombia,168
