Year,Country,Institutional_Rank
1990,Cameroon,176
1990,Latin America & Caribbean,177
1990,Tuvalu,178
1990,Togo,179
1990,IDA only,180
1990,Zambia,181
1990,Haiti,182
1990,St. Lucia,183
1990,"Congo, Rep.",184
1990,Eritrea,184
1990,Romania,185
1990,Bhutan,187
1990,Eswatini,188
1990,"Gambia, The",189
1990,Lesotho,190
1990,Costa Rica,191
1990,South Asia,192
1990,South Asia (IDA & IBRD),193
1990,Ghana,193
1990,Lower middle income,194
1990,Vanuatu,195
1990,Iraq,196
1990,Kenya,197
1990,Marshall Islands,198
1990,Guatemala,199
1990,Sao Tome and Principe,200
1990,Honduras,201
1990,Early-demographic dividend,201
1990,El Salvador,202
1990,Cabo Verde,203
1990,Solomon Islands,203
1990,Low & middle income,204
1990,Pacific island small states,205
1990,Samoa,207
1990,Middle East & North Africa (excluding high income),207
1990,Arab World,208
1990,Guyana,209
1990,Zimbabwe,210
1990,Chile,211
