GDP_Growth_Rate,GDP_Per_Capita
9.616137578,977.4514583
,281.5463284
5.538151943,269.7368425
5.389008416,217.9774868
6.631653,
3.722771041,3058.336452
,175.9446774
6.365448574,2044.319906
10.00785166,2912.958357
1.206640701,55.52431584
13.51351355,370.3163345
5.375330011,470.6670318
20.51222355,1123.212607
-0.14044944,
15.85177574,401.6080221
3.465916492,148.1065857
12.41343716,
2.13836478,90.88635173
,1016.483365
0.619458668,
0.619458668,
4.649473687,
1.306905397,187.2282847
,201.1246083
7.76222492,
,
7.757583042,
2.2473141,151.9777222
3.9,767.8062169
,
4.075442437,4834.740494
8.955814563,
,222.5279236
,
0.0,178.4784776
1.040335828,896.6377538
10.56019748,325.1928338
,444.6283219
-1.5837,464.1253134
,2728.180358
,
3.292722455,5609.3826
6.67218218,259.1399168
,
1.47929121,
4.307159041,
-0.086039551,383.4161493
,406.2175033
2.789549913,282.7369577
,231.5717562
27.42396948,468.6192555
8.149743488,4967.343963
,462.7306845
,3949.372987
,
-3.497335933,3123.463773
11.07205623,
-13.9737287,
1.273800672,877.8643672
5.295604743,3831.6319
10.21830384,527.7565642
,
,
1.163257096,
7.96748521,268.2950421
26.36194095,
2.311498742,99.66706567
-6.403964924,68.95532974
2.673843293,220.0248081
5.519670065,5106.73708
-1.157985104,
-0.000867175,106.9448798
1.149616095,
,1166.388586
3.81,131.8855585
7.669147544,395.9876223
8.617550845,276.4939423
,633.19966
,309.2651087
4.826685843,887.2171977
3.929385341,4654.298936
10.39416408,420.6314721
,
,420.9951237
,133.8682028
4.903853909,
5.017640704,487.6287894
3.055680625,255.971414
6.117533687,332.7234684
5.424294283,
4.22715959,117.7683687
4.891220985,
4.673086224,1844.23812
4.773814697,2544.141103
,577.927078
7.735485502,3177.645701
3.798095797,
4.511368858,3865.9254
-4.695078732,2581.3799
11.33697068,691.8141868
0.241704785,105.5396537
,3809.981445
,225.9825113
10.16015095,1899.675784
6.177273562,2196.71424
7.333051621,
,961.314098
6.374860894,382.5592817
,
,76.65155371
2.163411981,
5.541985135,
5.762304882,271.6477104
,1384.734265
,
6.659662167,300.659298
5.98553035,278.0663737
4.081386799,
,
1.860376973,169.4508352
6.177334439,
,122.6150388
7.037643208,
14.49901585,569.6634544
3.735303782,391.5222873
6.489808035,2080.465147
12.14655496,
3.690485825,2671.137314
18.00855529,979.035956
8.413547255,
,171.0050917
,317.6949795
7.214360722,324.1928112
3.900776366,4870.443184
,360.7941585
,
-0.202708347,
4.140495641,
,3129.674117
,5712.078331
6.157685656,228.4230143
1.71399715,153.6028831
6.598198478,
-1.272621531,
,466.9066045
2.424242426,192.2065619
5.844016431,
,975.7588009
1.081842966,397.6101215
-0.732907868,328.7538521
8.346362138,
8.228807312,844.1744381
,
15.37748772,
13.25080955,414.5606208
13.25080955,418.4304736
6.293508773,234.9239912
4.648309621,16169.87026
2.437237347,313.9982605
2.435841373,
2.898387368,3157.673767
3.117800364,78.46162571
,4104.45103
3.398499546,4038.318699
,3294.648943
-5.166272303,150.7778549
3.364262035,210.9954798
5.275138815,
5.330604858,4413.575692
5.379506175,3288.069267
9.82522417,
5.547814879,462.6501586
,150.6172113
,1146.604831
4.582812505,1044.15554
,328.9393366
6.631297476,
,230.0747314
8.015695702,1302.266268
5.303517503,
3.440350357,
7.173574976,
11.07938948,3439.863691
0.263068267,
,
2.291032746,
22.93059705,
,
6.308307966,
0.90023465,
13.31556261,
14.88095238,114.3080126
,1034.49214
-1.758134105,
-1.758134105,121.3957778
8.14974581,1708.808629
,
,
,261.3515566
,
,261.314388
-5.070986479,160.0622864
-0.6,784.722624
2.288738794,
3.200508607,
25.6607152,452.0442897
7.115315192,244.5802612
,216.1492348
7.625157547,203.3908732
5.780346819,1069.445105
,
7.425788326,
-1.95,503.8971217
,3606.529914
4.321667589,
5.255501951,6094.01799
7.721857244,291.7746864
-1.319569862,775.8361727
1.282805036,1158.859765
,997.1497383
9.208865142,414.1076063
8.329774727,483.9699742
4.57752743,
4.024685595,
3.813176296,
,6183.808441
14.04668127,593.2670745
,4770.618658
4.890435317,
,
13.92405063,2965.852055
3.325680199,113.6657027
1.340700424,1065.923091
,4900.962201
,
3.706165319,
1.483679526,
1.467089634,
5.739161526,257.7592974
21.30318409,371.434994
0.449327404,
6.889050719,
5.355680779,
,
2.928169211,879.0192651
1.888939956,
,
-5.029248356,
7.760000001,157.0891109
6.722954969,460.6007113
8.231188946,353.7525807
7.708915812,
5.939197536,400.8745245
3.434488536,1074.18706
,6119.370222
,483.346021
,301.345815
,
,
8.267030077,162.4826744
,579.0919066
3.506830162,272.0453531
4.861673504,370.7154532
9.018673739,461.6806768
,
6.151630671,
,2327.944055
6.018524017,
,
6.983827845,4173.173047
3.92049877,292.732011
6.344461544,4984.196684
7.802561119,3294.949979
10.18243362,
9.250329253,130.1979419
4.777486892,5046.755103
2.884584195,
8.092378429,2502.814745
6.806008991,
,
1.567286806,
,
,
4.755322092,
,211.7740259
6.322801964,
7.869852503,
12.27985899,
,873.124534
7.03921686,371.1527886
,338.4401675
,211.6427417
,182.7014035
,190.2257933
6.806009669,
,143.4601571
,130.4897437
7.441681612,
,472.2500125
4.721428097,2424.269047
5.587463707,3610.677976
7.125862304,3205.25204
-5.485509091,979.745005
8.032599975,4061.01339
5.89658021,
20.90988292,523.2954508
,
-6.570074723,5573.059387
9.836481244,444.4362551
,
26.40488106,106.7148711
,244.4992946
1.936619714,4138.594026
1.669225646,7457.14267
,276.353744
4.576790585,176.3723149
8.312668568,7447.213018
-2.61847833,227.4263864
11.70108161,
1.577909272,228.7093637
-1.455115802,87.32165169
4.146138373,
,
-4.584756933,401.8696063
11.98168632,467.4802186
7.861119861,
33.93000711,545.0307151
,719.009187
,536.4544466
5.279866989,541.4621575
7.031088551,284.9510257
6.553757506,
,376.7793274
-0.968124718,
2.898387739,
-0.476536268,72.893253
,5345.575444
-11.19930863,
7.800278753,4323.196535
,187.0554754
5.392760484,
5.732035925,6642.693282
4.532933951,5689.588807
6.037336268,
,663.009854
11.27015399,608.1872412
7.064263857,99.29793153
0.202024918,1222.541185
5.364310217,1162.283885
6.529264832,486.156214
7.302812907,385.3929861
,282.4427967
11.20067201,1747.989041
,4218.456956
4.091021053,242.3510527
6.344895849,2432.414219
10.78489522,
,68.25853957
7.291666605,551.2042228
1.592300972,679.1590602
24.17060246,
-5.583240108,390.4826827
,648.5319637
,
10.60300302,1685.459796
-12.14936573,120.2534076
4.571944746,1364.206061
3.881785798,135.71714
3.881785798,135.71714
,2247.553377
7.057398935,218.3509815
,
4.322900353,324.2805169
4.322900353,324.2805169
,324.2411063
0.63219525,
-1.8,856.4810726
3.967981154,
3.04990761,7855.91887
-10.46985494,462.5781633
6.191962421,281.6737671
10.23643301,278.8200198
,240.0890138
1.656420766,1274.933403
-0.654643502,499.8148464
3.262334518,
-1.9305,
76.62015504,9582.792316
,3426.276221
5.645679766,
7.753890284,364.0295186
,1397.687262
,1371.094578
,1189.397451
-0.962048756,523.4439976
2.604714697,579.2964182
5.46856231,421.9771847
,
,
,7174.444564
10.6574307,
4.107324238,6482.831082
3.942138071,
-16.75422908,
8.472222223,3850.971568
,171.5262053
-4.650841244,1268.285821
4.565257973,5733.798139
13.55998517,802.0560601
,168.0122658
,5853.932584
,
,
8.797795216,442.5360413
8.28642648,124.8115374
-0.726839563,94.33346268
10.73426226,299.8619028
3.357775972,7056.708475
,997.7236659
6.339033612,
4.961852583,163.1104041
,1547.798245
2.310000003,160.1476879
5.745757189,540.2261889
7.885520811,370.4183021
,
4.327380858,468.8026274
0.984491816,1211.71041
-1.12239425,6770.750027
6.001902903,587.6572888
,
1.001262553,612.4295563
3.857990541,182.4907182
3.859454609,180.2355799
11.20850963,954.8747785
,
,418.1374275
5.743486905,534.3876176
,145.3607997
3.213693743,4357.872598
2.175173355,2611.308907
3.125789172,3680.698687
2.60114991,986.3871498
,5297.607817
11.00015659,
,5345.921568
,4103.028784
,2379.663506
,
0.890068741,
6.852516832,
,2828.748559
5.706253994,3432.706033
,527.4176968
,1259.979093
4.559241048,
7.702839949,
5.779889152,112.3908634
5.208942129,
1.153830962,4157.890646
-1.227641731,
,2144.614959
5.9,952.7561324
5.754589918,
5.967531566,
8.555950098,296.2822691
6.168470879,
7.369029416,244.7206088
,7040.554044
1.185336255,163.2327617
7.234243817,201.6676706
5.801050848,1448.763707
16.11336734,1024.336304
,2516.927686
,
,3621.145822
-4.22926131,1202.666681
-1.225239828,4448.319656
,
45.30275362,
9.511835434,563.3524758
-12.99131961,12622.88442
,504.4268526
5.707348944,
10.98008895,128.3437938
4.753200336,299.4282053
,
1.669222505,8568.798696
6.014297084,339.5428225
4.845822759,212.8416014
,8966.728959
2.00687938,255.9429827
8.318661974,837.763356
5.728155315,
-1.528826102,82.01019199
10.03640396,1245.361225
15.32314087,581.3988013
12.16261106,484.8416837
8.811826198,762.9407586
5.77682723,1264.35837
15.32727809,703.1848752
9.081318715,1286.158378
7.813391373,809.5975251
7.813391373,817.1549802
6.018915748,350.3781222
4.474611051,
,452.0603333
5.342375689,41.19361772
2.898387283,5072.507221
6.333590372,
3.438717861,6440.97842
12.7011152,4865.675408
5.993440293,
,
,406.2701421
-0.217838209,
3.92218171,
1.081812014,
11.49880648,2180.95948
,816.5744883
,134.5321801
0.105534207,1330.655463
2.448319562,
,
8.381525437,
3.394606379,377.1083496
1.142859324,2000.418246
0.896023351,
8.411816629,
2.917378491,
5.938252877,
1.409823574,70.32204158
-10.67961159,614.4877201
5.683775443,686.7641442
16.22794126,6068.406673
,427.437442
,744.5068983
3.49982832,216.3969074
,2341.705514
0.752491357,138.7611722
6.111122104,
2.479663439,160.5541103
,160.5541103
5.618785717,2749.924663
3.845830836,266.3968505
-8.820591531,
7.574940631,
,401.338946
7.579116914,401.3021351
11.44528914,238.9065552
,1038.859979
,8089.914585
1.454908032,9004.788599
25.79577285,712.1639041
2.113390718,326.4824219
4.466253386,343.4252752
4.832849119,
,1962.942966
8.074782334,
5.594474403,
,675.7915846
14.49804127,23684.08836
-2.484403897,3665.862798
-0.540550187,7225.69136
6.354210447,451.8536371
2.895344598,
,2039.737534
1.914298905,
6.428158549,
6.625153618,674.53903
1.425172906,435.9779016
-2.157732011,416.4407476
5.045341613,989.3931629
0.542205659,7963.551816
,1186.357009
1.336442809,
,
-14.80312631,2953.22492
-8.834827127,3854.948864
-4.088214092,260.3515161
,1627.660387
-1.965941566,
3.592824442,
-4.895345447,
3.76811594,6509.433962
-3.307320699,246.4615463
7.311017731,469.1897618
,487.9158319
0.355463068,7317.772329
2.998382897,153.1288228
,112.2861073
11.24505878,386.2209432
1.545403346,7536.520098
,1085.895826
0.404987104,
9.010267306,211.6990249
-12.91210105,716.3445515
8.719999998,178.3396141
2.323255281,559.6814415
7.731596834,472.0820711
,928.5050859
8.252886367,
,1369.245073
-1.456644936,7999.112667
5.193253357,704.8336683
,450.7086333
,
6.826529432,200.9395504
6.829979721,198.4616108
10.972154,1088.081526
,299.9871999
2.923531889,462.1621728
13.90844411,
1.246131715,141.9117183
,5027.825885
-0.809561112,
-0.586467642,4261.362156
0.530211189,
,6255.544641
-0.089027793,472.2724272
,
,4936.770208
19.19011491,3252.619984
,
-0.866738894,6236.358881
-12.43162902,275.2348892
6.366808843,3153.235776
,4257.875611
1.949990822,
2.876920574,1330.157285
7.84558432,429.4981265
8.483021514,663.6243333
1.122754491,132.9675133
,266.4777499
,4599.586111
2.130681763,347.8119872
,2252.126941
6.2,
4.683482156,488.9828217
3.99947098,454.0289635
-1.994538282,331.0740537
1.1784833,
,283.3415726
,6454.177152
9.149912016,157.9310458
,232.1706348
-0.326216241,
12.49066468,1158.457106
5.656644723,
3.242819343,4645.443933
-2.090162915,4106.993868
,
3.091575916,4775.899536
,
5.344419884,907.851803
7.839933338,617.4560619
-12.2744087,10969.73865
4.316680661,533.2612176
,244.3015767
-13.51349756,122.9743097
-3.468589489,345.5002656
4.028268549,
1.669232275,10698.61493
,375.9358503
,227.7643715
-6.571372925,8701.304731
1.258691635,
0.801068092,800.3824427
-7.988980697,171.4634488
,124.2222548
19.56008086,
0.060260189,617.1220751
-5.134374447,540.0479083
0.90609028,
5.744485049,1499.355567
0.07428817,
-1.228579402,1362.833094
3.005142984,896.9239989
3.005142984,905.2966318
4.313527637,387.3097959
-0.972637495,27894.48997
7.558221561,
4.152709189,34.96894616
2.898387455,5571.159272
,113.1582072
0.002028862,7335.508997
6.499471805,6163.412562
-1.731683009,4171.76974
-2.793193436,196.40257
,441.9785958
-0.053726179,
,
,4844.883962
,2663.510125
,879.2811852
4.211415631,164.8480958
0.025266943,1469.113389
1.74091944,
-0.879884165,485.461462
,556.7615863
5.45110287,398.0532228
-4.347630545,2127.637507
-0.053352737,5197.433616
-0.383262625,
-0.654567386,2738.243153
5.87913245,12883.17533
,126.6373782
-3.80434785,602.1349715
5.378096428,698.5635176
-8.92859074,5922.500545
7.535662599,560.7036727
3.177405072,806.2326443
1.669216524,222.3072996
3.988738626,2489.911575
-1.338453052,
,179.0359833
1.695433779,
6.878111327,
6.878111327,167.8259813
0.542203214,3209.837445
,
-7.608709435,319.9609737
-0.258254557,429.3539917
-0.258254557,429.3539917
,
15.71346645,280.3155212
2.800000001,
2.552862643,10117.30668
,10328.10894
16.35157606,
,362.6003113
4.970405228,363.8065718
2.440541184,347.3630996
1.477965371,2317.484038
7.156099909,750.3744253
,1160.541739
,629.1722385
6.227401389,27090.34006
,4299.745618
,7801.456664
4.542119123,507.4295902
,
,2084.38407
0.526672164,1471.888359
-2.269328924,495.5227121
,716.949515
2.375269091,430.2612437
8.471908145,
8.386756484,1074.405245
3.303787046,7758.71683
,
2.588802865,7486.592781
4.578445433,5678.386658
5.185184971,
30.47629742,
5.661361201,132.4574854
,1755.165984
5.652745933,
-0.034020943,727.4556063
,201.8329072
,7261.278195
8.954650294,
4.614567486,521.1985077
,
20.15539436,8621.123728
8.534894961,155.7549905
,117.0518785
0.0,125.3118704
-5.495138397,381.426602
,
4.824471309,1105.565217
5.432518987,
2.98076527,
,
-1.570000002,165.4042624
4.728368735,
,
5.517564403,1113.036426
,
5.427960459,1436.285607
20.26629219,1157.411621
,8787.589722
,754.7774557
7.273308415,486.9840642
4.174526051,711.7669615
2.825677553,200.8145093
,198.3414536
7.397187619,1244.727084
13.27968944,335.8463339
,558.7572746
-2.119437766,518.6914783
0.148810316,149.5303912
5.027157704,5224.273465
4.407077299,3127.100839
4.877046668,4440.661239
,1183.996792
0.344382485,6739.690713
9.034222293,
4.356758903,6899.069578
,5072.798542
35.62533797,4434.341164
,177.5469137
4.949258377,6634.856899
-3.530182806,263.1318545
6.851897949,3390.544976
,4844.656293
7.387265625,
,1451.632312
,416.7555684
1.536913279,603.0630891
,168.3152884
3.871404031,283.4625267
5.004563982,4968.016223
,404.2204303
,
3.6,
,517.4578689
6.197934374,
,387.281369
,246.0016524
5.489296093,290.2512393
,7583.275298
1.663103638,
7.079646018,
,2011.027287
,
1.39480791,
,4490.491302
7.125385137,4033.099354
-6.694245095,
3.974984091,5310.431409
2.153964503,246.3818154
-26.76823252,681.6518209
,834.134208
6.606184511,11235.75798
6.607623752,540.6509105
3.902737674,218.9980162
11.04912916,117.5189991
5.310734074,347.2109106
,7911.699182
4.758672042,11636.88506
6.246172681,393.6814283
5.490041861,235.0254463
,9490.690312
,274.2665177
,
,151.8937474
13.62343853,137.9665954
,1726.559448
,
8.54610493,
23.75244402,787.098226
4.417444136,1470.176759
,682.3881605
,1642.129063
16.24960146,1076.377213
16.24960146,1086.425012
6.33159736,
4.411628785,
10.81278134,
,
,5514.29328
4.398536178,
,7925.688062
2.299998214,
,
0.678203402,193.9486121
9.042351726,561.5500999
,8615.910721
,8927.201627
,
20.54012292,
18.34192106,1181.405108
0.820085509,859.7295766
5.15618959,187.4969066
-0.041523993,
,1454.779187
-3.388448614,529.3870888
,
8.778403331,445.8041646
6.900230414,2173.283934
4.742612823,5599.127137
6.966105124,428.0884615
6.243087814,2946.461953
,
,137.2042711
9.322033876,537.5314762
1.639344269,590.8348122
17.82097819,7693.39923
8.920503704,
16.27764772,814.4747745
-0.449176342,
7.437166818,2758.94038
12.88527226,1133.323344
-1.847940866,201.0587631
2.249860329,1554.002798
2.606946472,
2.606946472,159.8196342
3.303791572,3279.312671
,
10.37682032,313.1807646
5.185222737,456.036575
,456.036575
5.178028002,456.0017717
16.66521974,
8.8,
1.058104877,10868.27577
,10864.97123
12.2544466,983.8703956
,395.117981
9.326811082,405.5478902
-2.051522587,340.3866144
6.405145379,2341.875013
7.876852653,
10.46117956,1270.339098
-0.8451,
,31282.77154
,
5.388033896,
6.567669668,535.0332187
,1268.625833
7.727739847,2316.030922
5.214261802,1570.857729
6.220975267,539.9553368
,686.7217301
1.141531735,468.3010069
4.586747176,
5.258585986,1223.991985
2.838575568,8206.982365
,1594.443458
3.595150202,7775.496821
5.079980594,6810.627685
9.154929221,3386.626388
13.01764961,6307.728821
2.67305605,
3.642205769,
,8426.946959
,863.9110609
,211.4928824
5.897435896,8370.786517
,260.0632693
4.971215657,601.9947736
12.01204009,559.6563684
,
,
11.46945304,139.4132637
,
13.73987152,435.3905627
3.534826706,
5.548170707,1254.264584
,216.6045049
,220.6792993
,1273.087701
7.570000001,
,796.5561923
-8.95342798,448.5010848
8.904474432,1380.475197
7.314459154,844.8156245
,1468.709342
16.36200095,1476.271484
,
4.981783951,
,534.3976512
5.183454179,
,
,224.9686232
,
9.003044267,354.8976152
6.780061728,691.0613365
1.009592908,
2.725681626,167.7352
3.085604187,
,3512.452004
2.92933937,5004.794408
5.904011842,1200.592312
0.239510829,7069.105738
,593.9121322
3.464312004,7566.662559
2.078992703,
,4042.630231
3.43957606,211.8206737
,7682.953775
2.274107242,
2.941001589,
,
7.809220684,854.6366434
-3.353069844,1461.698341
-7.170069971,
,
3.708146437,177.8795592
3.622005454,
3.904251572,5577.607193
10.38388909,
,
7.6,1383.866134
4.650087793,
4.573857468,
5.218984251,396.5221303
2.889707577,261.6982407
4.054077065,303.8543695
8.822277262,
7.254764588,186.4190895
,332.2820539
-2.773577692,
,1599.824738
8.211301513,3427.073436
,
2.560500845,4603.599701
-2.597548698,1581.434834
,
8.298408865,1045.556887
,
-4.612629567,646.9259906
,1055.880041
-3.847536859,11335.08929
,620.0724938
2.08680307,229.1477627
,149.343187
1.587984567,380.6422969
8.852720188,8823.767798
4.758677094,12750.20457
4.57286173,432.3916287
5.717253605,257.661771
1.569771442,10486.33579
2.364000358,287.8449704
,
,137.3839778
,151.3752972
,2037.897337
2.43024203,699.0201123
-1.878593682,578.4501861
,
3.390639707,1315.591443
2.426214165,674.4063597
,1844.591501
,
,1216.892497
4.618714592,445.4366063
3.55323608,
6.059167679,
,
-2.816747045,5435.38525
3.016973442,95.0075015
2.520440279,
,6158.971519
-3.936338252,4950.588205
7.764581119,228.7911413
6.02411785,
4.529806003,9403.387829
,10266.12067
3.74918341,5806.769578
,3164.870097
11.02455129,1437.959211
,
,208.7761202
1.430104361,1789.946597
1.094025891,1501.943289
0.834815601,562.3671391
11.4940816,733.4654067
5.562970252,
5.602597313,
3.771574262,6283.473097
,452.3479306
5.950682235,3208.771356
,15923.99159
1.994109481,156.096859
-0.775193758,
23.41752889,
7.093357066,
-2.682905305,553.4819289
,1044.353113
,218.1705668
,2846.335988
8.955903265,
13.64532903,
-0.093979116,
,180.8810882
6.224862685,
,
5.100590264,289.8859036
13.2294111,467.8069162
2.779055479,482.0722201
2.779055479,
2.785487053,482.0014696
6.223853782,
10.2,
-1.596258566,11448.61939
2.433652098,11643.64674
,
0.04959285,455.3895264
9.843463235,461.660995
6.959085373,417.3507849
,2901.624275
,
3.406669804,
-3.7415,525.4037216
21.43933017,35186.23204
2.457750517,4681.439932
4.624186517,9452.576519
,589.1174838
1.455461178,1414.201589
,2592.914389
,1745.019139
-4.564236174,480.4681986
-6.860703193,676.3292022
1.516790814,
-1.950629056,527.9864743
9.214835701,
1.463000179,9456.015877
4.383471074,
,
0.893380867,8252.655904
,8205.468977
14.17952014,
3.862268592,6866.003549
7.073837733,
,
,10289.76842
7.920807179,981.048419
1.255078028,255.3923874
,8876.865672
7.126511956,241.8221503
2.052694566,685.3827068
14.33280159,695.0924712
6.775834422,
4.607825,224.328553
-0.940575988,
,128.6055251
22.00300492,
,9154.433253
7.047561633,1431.368935
1.209235419,258.0683554
,258.2416939
,1435.841297
,156.3963885
8.469900838,
6.359747011,
6.267686824,
10.90945365,
,1833.990853
7.777403361,1929.403564
2.22630854,11826.01861
10.5357458,
,861.5138033
1.533257364,
,
9.200417485,
,214.8813836
,
8.628767645,356.2506611
5.322765835,
1.327128728,608.0117757
,175.5728428
3.123535656,7217.139167
3.11626946,4276.983432
3.066497411,6067.32865
1.863401451,
2.919707412,7628.815714
-0.170884914,629.4366336
3.978543722,9299.77405
9.8925593,
-24.04920607,
6.31644631,255.3339149
3.008492857,
8.475935602,328.0840926
,4694.633782
6.016717204,7235.516939
5.341402126,921.8397292
4.99668982,925.1257445
6.796264475,
13.12604338,401.4419114
-1.806188772,659.7372656
6.208863536,
,
4.173598703,
,872.3721296
8.260844435,3923.971378
4.4,1612.600991
4.102644053,608.497341
3.734527016,
,
,296.6688617
,
6.016714605,11236.73574
,206.0767879
6.870229008,
,2166.890348
17.05696467,1853.574005
7.186727451,4399.986805
5.555087109,4769.481298
3.240139752,5610.498099
,
5.271941503,9012.136035
14.67956601,
6.912493546,
1.05959334,760.3152777
10.9529857,
7.354774372,11664.93175
6.63877263,606.7001172
1.63152549,
18.31687489,
4.816220628,
3.304918812,8271.844109
4.758676836,18050.48824
3.682172556,458.6607554
3.777663023,284.8714244
4.074972055,13034.38821
-2.661805964,316.2872568
6.653892215,1304.067339
14.68472284,156.1872082
,
,2558.740255
5.6239042,742.9870811
-0.504713833,565.9289631
3.830806086,
8.956942328,1600.78247
,
-2.269324675,1895.212944
-2.822318476,1250.084655
-2.822318476,1261.753983
3.780391576,
,37681.4378
2.232663388,705.1932373
6.517817023,
,5536.950919
4.405741389,107.7431176
2.696246964,11179.38956
9.800007196,6152.761366
0.318542246,5936.98526
,305.3801035
-5.764158394,532.2174337
5.377302093,
3.869354429,11462.59459
4.393935598,6922.51323
,3002.247483
,
,992.5089871
,238.1558325
,1980.303104
9.792643918,1737.554765
8.549859334,653.737048
12.02872995,875.3533728
5.19238453,561.381776
2.815966153,
,
-0.157378191,492.7316585
6.931946225,3567.752629
8.863366337,16632.189
9.150840816,184.014166
6.249999993,668.095437
2.89729998,
-5.219654928,
-3.95393126,603.7583426
21.15169252,1376.546513
,296.9751336
7.777181954,3193.905657
6.225404675,1526.69056
5.799418605,118.168045
3.014479779,
,201.187576
6.143296152,201.187576
,4356.43922
5.653836858,189.6093475
,
9.777473894,572.7321386
-0.160273386,519.9182193
-0.160273386,
,519.7986556
-5.930986721,421.6444397
,1925.972479
,
0.409083533,
,1116.120095
2.084007602,526.5736694
