GDP_Growth_Rate,GDP_Per_Capita
0.126339925,1082.35724
9.616137578,977.4514583
6.295192567,281.5463284
5.538151943,269.7368425
5.389008416,217.9774868
6.631653,1064.537713
3.722771041,3058.336452
9.430646795,175.9446774
6.365448574,2044.319906
10.00785166,2912.958357
1.206640701,55.52431584
13.51351355,370.3163345
5.375330011,470.6670318
20.51222355,1123.212607
-0.14044944,297.7691434
15.85177574,401.6080221
3.465916492,148.1065857
12.41343716,1071.41154
2.13836478,90.88635173
4.278934403,1016.483365
0.619458668,123.0774477
0.619458668,123.0774477
4.649473687,1362.165524
1.306905397,187.2282847
2.968050584,201.1246083
7.76222492,237.9034862
7.76222492,237.9034862
7.757583042,237.8884418
2.2473141,151.9777222
3.9,767.8062169
0.944646246,5132.711607
4.075442437,4834.740494
8.955814563,396.0909906
3.901460771,222.5279236
4.89537376,200.3640683
0.0,178.4784776
1.040335828,896.6377538
10.56019748,325.1928338
5.566694501,444.6283219
-1.5837,464.1253134
36.61237785,2728.180358
3.504717431,2649.801514
3.292722455,5609.3826
6.67218218,259.1399168
-0.251711531,1000.629503
1.47929121,1109.42701
4.307159041,880.0701015
-0.086039551,383.4161493
8.917586642,406.2175033
2.789549913,282.7369577
3.175452192,231.5717562
27.42396948,468.6192555
8.149743488,4967.343963
15.47741431,462.7306845
3.910251041,3949.372987
6.207861086,2924.048879
-3.497335933,3123.463773
11.07205623,2196.57232
-13.9737287,90.67836556
1.273800672,877.8643672
5.295604743,3831.6319
10.21830384,527.7565642
6.426367545,129.9996252
1.812688822,4343.173432
1.163257096,219.7860006
7.96748521,268.2950421
26.36194095,262.4651333
2.311498742,99.66706567
-6.403964924,68.95532974
2.673843293,220.0248081
5.519670065,5106.73708
-1.157985104,786.1928642
-0.000867175,106.9448798
1.149616095,153.0770055
-1.019947794,1166.388586
3.81,131.8855585
7.669147544,395.9876223
8.617550845,276.4939423
8.178045134,633.19966
4.236625012,309.2651087
4.826685843,887.2171977
3.929385341,4654.298936
10.39416408,420.6314721
7.130833363,245.9907373
7.16266041,420.9951237
4.901509094,133.8682028
4.903853909,132.2094207
5.017640704,487.6287894
3.055680625,255.971414
6.117533687,332.7234684
5.424294283,313.8667654
4.22715959,117.7683687
4.891220985,2995.429724
4.673086224,1844.23812
4.773814697,2544.141103
7.485276673,577.927078
7.735485502,3177.645701
3.798095797,242.9324164
4.511368858,3865.9254
-4.695078732,2581.3799
11.33697068,691.8141868
0.241704785,105.5396537
4.300341334,3809.981445
-2.487655402,225.9825113
10.16015095,1899.675784
6.177273562,2196.71424
7.333051621,367.1188811
2.315179533,961.314098
6.374860894,382.5592817
-3.317670935,395.2677618
0.977107759,76.65155371
2.163411981,178.9157793
5.541985135,3087.01709
5.762304882,271.6477104
10.61181114,1384.734265
6.1,707.3376059
6.659662167,300.659298
5.98553035,278.0663737
4.081386799,203.3882219
-0.231818416,155.3196462
1.860376973,169.4508352
6.177334439,4014.84273
-0.553301305,122.6150388
7.037643208,90.51205917
14.49901585,569.6634544
3.735303782,391.5222873
6.489808035,2080.465147
12.14655496,2912.587306
3.690485825,2671.137314
18.00855529,979.035956
8.413547255,3031.438606
17.08242935,171.0050917
12.07922685,317.6949795
7.214360722,324.1928112
3.900776366,4870.443184
7.87441676,360.7941585
-1.47851989,142.0058492
-0.202708347,73.74234711
4.140495641,238.8703403
9.125840541,3129.674117
1.669219564,5712.078331
6.157685656,228.4230143
1.71399715,153.6028831
6.598198478,5486.720628
-1.272621531,190.2671346
9.388444991,466.9066045
2.424242426,192.2065619
5.844016431,76.66695555
5.838327027,975.7588009
1.081842966,397.6101215
-0.732907868,328.7538521
8.346362138,373.9965703
8.228807312,844.1744381
1.06691516,403.1306217
15.37748772,538.226971
13.25080955,414.5606208
13.25080955,418.4304736
6.293508773,234.9239912
4.648309621,16169.87026
2.437237347,313.9982605
2.435841373,23.19327072
2.898387368,3157.673767
3.117800364,78.46162571
3.533874409,4104.45103
3.398499546,4038.318699
5.119107709,3294.648943
-5.166272303,150.7778549
3.364262035,210.9954798
5.275138815,5999.126802
5.330604858,4413.575692
5.379506175,3288.069267
9.82522417,518.164168
5.547814879,462.6501586
0.813406405,150.6172113
0.341301109,1146.604831
4.582812505,1044.15554
5.643553371,328.9393366
6.631297476,304.9919661
5.430387494,230.0747314
8.015695702,1302.266268
5.303517503,3518.293554
3.440350357,203.012367
7.173574976,2246.476714
11.07938948,3439.863691
0.263068267,59.59451829
1.587301613,424.6607434
2.291032746,512.5363862
22.93059705,1437.223886
6.383208916,349.8163148
6.308307966,546.9510953
0.90023465,161.174968
13.31556261,1264.375107
14.88095238,114.3080126
1.654829709,1034.49214
-1.758134105,121.3957778
-1.758134105,121.3957778
8.14974581,1708.808629
-0.410479911,197.757935
25.83148894,273.5520052
2.966928997,261.3515566
2.966928997,261.3515566
2.964867655,261.314388
-5.070986479,160.0622864
-0.6,784.722624
2.288738794,6027.128499
3.200508607,5884.775241
25.6607152,452.0442897
7.115315192,244.5802612
4.278508039,216.1492348
7.625157547,203.3908732
5.780346819,1069.445105
17.74271826,420.5815606
7.425788326,555.286129
-1.95,503.8971217
39.07963759,3606.529914
4.321667589,3030.432514
5.255501951,6094.01799
7.721857244,291.7746864
-1.319569862,775.8361727
1.282805036,1158.859765
5.637430546,997.1497383
9.208865142,414.1076063
8.329774727,483.9699742
4.57752743,354.4988316
4.024685595,282.6424212
3.813176296,588.9072579
7.788467203,6183.808441
14.04668127,593.2670745
2.619344002,4770.618658
4.890435317,3890.722419
7.567568823,3466.05498
13.92405063,2965.852055
3.325680199,113.6657027
1.340700424,1065.923091
6.381701958,4900.962201
5.351894111,616.4710765
3.706165319,156.2803494
1.483679526,5009.29368
1.467089634,239.2367778
5.739161526,257.7592974
21.30318409,371.434994
0.449327404,114.2185237
6.889050719,85.21464379
5.355680779,271.6785433
6.728641388,5858.334073
2.928169211,879.0192651
1.888939956,123.4949062
-8.380883008,165.4012768
-5.029248356,1632.387356
7.760000001,157.0891109
6.722954969,460.6007113
8.231188946,353.7525807
7.708915812,762.0825583
5.939197536,400.8745245
3.434488536,1074.18706
4.092946092,6119.370222
12.89576373,483.346021
7.241112697,301.345815
7.665344458,542.7239143
8.262255576,164.5170454
8.267030077,162.4826744
13.95068213,579.0919066
3.506830162,272.0453531
4.861673504,370.7154532
9.018673739,461.6806768
5.109869508,132.6164281
6.151630671,3864.162812
5.875530198,2327.944055
6.018524017,3270.913481
11.61286851,764.3877503
6.983827845,4173.173047
3.92049877,292.732011
6.344461544,4984.196684
7.802561119,3294.949979
10.18243362,1137.721319
9.250329253,130.1979419
4.777486892,5046.755103
2.884584195,313.1723309
8.092378429,2502.814745
6.806008991,2860.280576
6.782834337,438.5448512
1.567286806,1159.019228
1.10989279,385.1626757
1.244719352,420.6909758
4.755322092,94.48014011
3.223697641,211.7740259
6.322801964,3710.506484
7.869852503,299.5027411
12.27985899,1893.181242
6.9,873.124534
7.03921686,371.1527886
6.657016286,338.4401675
5.724375671,211.6427417
2.717930427,182.7014035
4.208057168,190.2257933
6.806009669,5437.342525
3.295521135,143.4601571
8.103975535,130.4897437
7.441681612,874.1135953
4.418755569,472.2500125
4.721428097,2424.269047
5.587463707,3610.677976
7.125862304,3205.25204
-5.485509091,979.745005
8.032599975,4061.01339
5.89658021,196.623957
20.90988292,523.2954508
14.89832266,406.8970935
-6.570074723,5573.059387
9.836481244,444.4362551
2.276574994,167.117375
26.40488106,106.7148711
-2.255975198,244.4992946
1.936619714,4138.594026
1.669225646,7457.14267
6.870730677,276.353744
4.576790585,176.3723149
8.312668568,7447.213018
-2.61847833,227.4263864
11.70108161,692.6814986
1.577909272,228.7093637
-1.455115802,87.32165169
4.146138373,1143.620203
33.92275938,454.7984408
-4.584756933,401.8696063
11.98168632,467.4802186
7.861119861,1000.937872
33.93000711,545.0307151
11.90217397,719.009187
5.279866989,536.4544466
5.279866989,541.4621575
7.031088551,284.9510257
6.553757506,20857.06474
3.559310832,376.7793274
-0.968124718,24.67841145
2.898387739,3795.39578
-0.476536268,72.893253
5.444222985,5345.575444
-11.19930863,4220.1821
7.800278753,4323.196535
-17.04758357,187.0554754
5.392760484,254.3873472
5.732035925,6642.693282
4.532933951,5689.588807
6.037336268,3936.157077
-14.25205786,663.009854
11.27015399,608.1872412
7.064263857,99.29793153
0.202024918,1222.541185
5.364310217,1162.283885
6.529264832,486.156214
7.302812907,385.3929861
8.782009122,282.4427967
11.20067201,1747.989041
6.068144131,4218.456956
4.091021053,242.3510527
6.344895849,2432.414219
10.78489522,4848.629851
3.438088141,68.25853957
7.291666605,551.2042228
1.592300972,679.1590602
24.17060246,2108.611339
-5.583240108,390.4826827
9.054186312,648.5319637
2.25661825,195.5833427
10.60300302,1685.459796
-12.14936573,120.2534076
4.571944746,1364.206061
3.881785798,135.71714
3.881785798,135.71714
7.788465358,2247.553377
7.057398935,218.3509815
-11.10133505,295.9566058
4.322900353,324.2805169
4.322900353,324.2805169
4.319886781,324.2411063
0.63219525,192.2940369
-1.8,856.4810726
3.967981154,7301.215426
3.04990761,7855.91887
-10.46985494,462.5781633
6.191962421,281.6737671
10.23643301,278.8200198
3.837484002,240.0890138
1.656420766,1274.933403
-0.654643502,499.8148464
3.262334518,683.7024994
-1.9305,574.9773237
76.62015504,9582.792316
6.523848417,3426.276221
5.645679766,6726.358956
7.753890284,364.0295186
0.275199617,1397.687262
7.109957895,1371.094578
6.408159763,1189.397451
-0.962048756,523.4439976
2.604714697,579.2964182
5.46856231,421.9771847
10.05500459,370.9350491
7.494917705,871.731462
5.618789729,7174.444564
10.6574307,1107.952776
4.107324238,6482.831082
3.942138071,4630.757197
-16.75422908,3197.702347
8.472222223,3850.971568
9.5919563,171.5262053
-4.650841244,1268.285821
4.565257973,5733.798139
13.55998517,802.0560601
3.339312157,168.0122658
0.877192983,5853.932584
5.15826493,272.5655422
2.939567808,419.1062006
8.797795216,442.5360413
8.28642648,124.8115374
-0.726839563,94.33346268
10.73426226,299.8619028
3.357775972,7056.708475
-6.058837361,997.7236659
6.339033612,125.6634114
4.961852583,163.1104041
2.382149333,1547.798245
2.310000003,160.1476879
5.745757189,540.2261889
7.885520811,370.4183021
5.544899991,809.6960522
4.327380858,468.8026274
0.984491816,1211.71041
-1.12239425,6770.750027
6.001902903,587.6572888
6.934784195,414.4727011
1.001262553,612.4295563
3.857990541,182.4907182
3.859454609,180.2355799
11.20850963,954.8747785
1.558938572,243.3132672
5.336001107,418.1374275
5.743486905,534.3876176
3.273658324,145.3607997
3.213693743,4357.872598
2.175173355,2611.308907
3.125789172,3680.698687
2.60114991,986.3871498
3.23653304,5297.607817
11.00015659,439.8355728
4.300919143,5345.921568
18.00104891,4103.028784
39.48709518,2379.663506
5.87879361,161.0276981
0.890068741,5639.077621
6.852516832,291.8052289
-6.438240337,2828.748559
5.706253994,3432.706033
6.375029903,527.4176968
5.250221182,1259.979093
4.559241048,411.7697438
7.702839949,588.2526192
5.779889152,112.3908634
5.208942129,240.1132749
1.153830962,4157.890646
-1.227641731,329.8221384
2.415180769,2144.614959
5.9,952.7561324
5.754589918,453.241449
5.967531566,416.3581855
8.555950098,296.2822691
6.168470879,222.9005855
7.369029416,244.7206088
5.706292174,7040.554044
1.185336255,163.2327617
7.234243817,201.6676706
5.801050848,1448.763707
16.11336734,1024.336304
4.260230955,2516.927686
6.476161492,5056.301713
5.500141101,3621.145822
-4.22926131,1202.666681
-1.225239828,4448.319656
4.065617349,224.9295883
45.30275362,1404.970623
9.511835434,563.3524758
-12.99131961,12622.88442
5.007095482,504.4268526
5.707348944,203.7281257
10.98008895,128.3437938
4.753200336,299.4282053
22.19343697,6934.121661
1.669222505,8568.798696
6.014297084,339.5428225
4.845822759,212.8416014
4.212474778,8966.728959
2.00687938,255.9429827
8.318661974,837.763356
5.728155315,281.5535124
-1.528826102,82.01019199
10.03640396,1245.361225
15.32314087,581.3988013
12.16261106,484.8416837
8.811826198,762.9407586
5.77682723,1264.35837
15.32727809,703.1848752
9.081318715,1286.158378
7.813391373,809.5975251
7.813391373,817.1549802
6.018915748,350.3781222
4.474611051,22324.01449
5.596049945,452.0603333
5.342375689,41.19361772
2.898387283,5072.507221
6.333590372,89.38255121
3.438717861,6440.97842
12.7011152,4865.675408
5.993440293,4610.570426
8.775238049,197.4639683
11.16067455,406.2701421
-0.217838209,7209.100091
3.92218171,6811.527337
1.081812014,4367.914799
11.49880648,2180.95948
3.386191724,816.5744883
3.540191713,134.5321801
0.105534207,1330.655463
2.448319562,1294.338833
2.610532593,536.8641177
8.381525437,503.5627284
3.394606379,377.1083496
1.142859324,2000.418246
0.896023351,4673.848163
8.411816629,330.225626
2.917378491,2614.500941
5.938252877,13393.28846
1.409823574,70.32204158
-10.67961159,614.4877201
5.683775443,686.7641442
16.22794126,6068.406673
4.200775526,427.437442
1.302849676,744.5068983
3.49982832,216.3969074
6.117404371,2341.705514
0.752491357,138.7611722
6.111122104,1650.4829
2.479663439,160.5541103
2.479663439,160.5541103
5.618785717,2749.924663
3.845830836,266.3968505
-8.820591531,319.799737
7.574940631,401.338946
7.574940631,401.338946
7.579116914,401.3021351
11.44528914,238.9065552
0.4,1038.859979
3.198195646,8089.914585
1.454908032,9004.788599
25.79577285,712.1639041
2.113390718,326.4824219
4.466253386,343.4252752
4.832849119,322.9967773
3.807604009,1962.942966
8.074782334,631.711259
5.594474403,911.2498518
-1.6781,675.7915846
14.49804127,23684.08836
-2.484403897,3665.862798
-0.540550187,7225.69136
6.354210447,451.8536371
2.895344598,1433.787561
2.069333202,2039.737534
1.914298905,1341.101256
6.428158549,608.2774377
6.625153618,674.53903
1.425172906,435.9779016
-2.157732011,416.4407476
5.045341613,989.3931629
0.542205659,7963.551816
-1.680130673,1186.357009
1.336442809,7003.74418
-0.363735434,5285.620724
-14.80312631,2953.22492
-8.834827127,3854.948864
-4.088214092,260.3515161
-1.900000001,1627.660387
-1.965941566,6701.377361
3.592824442,903.6171455
-4.895345447,200.3343118
3.76811594,6509.433962
-3.307320699,246.4615463
7.311017731,469.1897618
8.446250381,487.9158319
0.355463068,7317.772329
2.998382897,153.1288228
0.697920236,112.2861073
11.24505878,386.2209432
1.545403346,7536.520098
-3.404463993,1085.895826
0.404987104,165.7933972
9.010267306,211.6990249
-12.91210105,716.3445515
8.719999998,178.3396141
2.323255281,559.6814415
7.731596834,472.0820711
2.100071049,928.5050859
8.252886367,568.1135081
9.476426069,1369.245073
-1.456644936,7999.112667
5.193253357,704.8336683
2.478156658,450.7086333
3.569501427,658.0467858
6.826529432,200.9395504
6.829979721,198.4616108
10.972154,1088.081526
8.939147159,299.9871999
2.923531889,462.1621728
13.90844411,565.8095882
1.246131715,141.9117183
-0.772620487,5027.825885
-0.809561112,3028.846061
-0.586467642,4261.362156
0.530211189,1188.394722
1.804898277,6255.544641
-0.089027793,472.2724272
-0.959884746,6717.439489
-4.902702396,4936.770208
19.19011491,3252.619984
12.39342909,187.9230344
-0.866738894,6236.358881
-12.43162902,275.2348892
6.366808843,3153.235776
0.646240141,4257.875611
1.949990822,594.6518036
2.876920574,1330.157285
7.84558432,429.4981265
8.483021514,663.6243333
1.122754491,132.9675133
2.049166945,266.4777499
-0.199918204,4599.586111
2.130681763,347.8119872
0.491872792,2252.126941
6.2,1079.940423
4.683482156,488.9828217
3.99947098,454.0289635
-1.994538282,331.0740537
1.1784833,263.9762933
-0.434728432,283.3415726
0.646155023,6454.177152
9.149912016,157.9310458
5.607476636,232.1706348
-0.326216241,1575.806074
12.49066468,1158.457106
5.656644723,2973.400123
3.242819343,4645.443933
-2.090162915,4106.993868
-0.256092257,1428.01224
3.091575916,4775.899536
0.882203175,238.7464875
5.344419884,907.851803
7.839933338,617.4560619
-12.2744087,10969.73865
4.316680661,533.2612176
0.466369254,244.3015767
-13.51349756,122.9743097
-3.468589489,345.5002656
4.028268549,6418.818957
1.669232275,10698.61493
4.265907389,375.9358503
3.502250273,227.7643715
-6.571372925,8701.304731
1.258691635,295.6988614
0.801068092,800.3824427
-7.988980697,171.4634488
11.62504914,124.2222548
19.56008086,1560.112154
0.060260189,617.1220751
-5.134374447,540.0479083
0.90609028,754.8332815
5.744485049,1499.355567
0.07428817,687.1051401
-1.228579402,1362.833094
3.005142984,896.9239989
3.005142984,905.2966318
4.313527637,387.3097959
-0.972637495,27894.48997
7.558221561,516.6027222
4.152709189,34.96894616
2.898387455,5571.159272
1.456470709,113.1582072
0.002028862,7335.508997
6.499471805,6163.412562
-1.731683009,4171.76974
-2.793193436,196.40257
-5.227747555,441.9785958
-0.053726179,7775.533698
4.95210308,8204.451512
0.118853565,4844.883962
24.43350274,2663.510125
0.398337425,879.2811852
4.211415631,164.8480958
0.025266943,1469.113389
1.74091944,1403.733812
-0.879884165,485.461462
6.852444714,556.7615863
5.45110287,398.0532228
-4.347630545,2127.637507
-0.053352737,5197.433616
-0.383262625,368.4338527
-0.654567386,2738.243153
5.87913245,12883.17533
-2.113825424,126.6373782
-3.80434785,602.1349715
5.378096428,698.5635176
-8.92859074,5922.500545
7.535662599,560.7036727
3.177405072,806.2326443
1.669216524,222.3072996
3.988738626,2489.911575
-1.338453052,1016.416616
14.6951958,179.0359833
1.695433779,1664.480006
6.878111327,167.8259813
6.878111327,167.8259813
0.542203214,3209.837445
6.126233161,277.4890863
-7.608709435,319.9609737
-0.258254557,429.3539917
-0.258254557,429.3539917
-0.260408734,429.313138
15.71346645,280.3155212
2.800000001,1187.085126
2.552862643,10117.30668
-7.283174538,10328.10894
16.35157606,910.6130182
3.989425598,362.6003113
4.970405228,363.8065718
2.440541184,347.3630996
1.477965371,2317.484038
7.156099909,750.3744253
7.17411269,1160.541739
-1.5065,629.1722385
6.227401389,27090.34006
-1.473649486,4299.745618
-0.205619193,7801.456664
4.542119123,507.4295902
6.096914313,1231.921867
2.89625778,2084.38407
0.526672164,1471.888359
-2.269328924,495.5227121
-1.931223239,716.949515
2.375269091,430.2612437
8.471908145,484.1221478
8.386756484,1074.405245
3.303787046,7758.71683
15.39335731,1430.44869
2.588802865,7486.592781
4.578445433,5678.386658
5.185184971,3115.53839
30.47629742,5271.591898
5.661361201,132.4574854
4.360211005,1755.165984
5.652745933,7243.047341
-0.034020943,727.4556063
0.884356333,201.8329072
8.938547488,7261.278195
8.954650294,242.9460224
4.614567486,521.1985077
10.64737671,485.4037622
20.15539436,8621.123728
8.534894961,155.7549905
7.942660976,117.0518785
0.0,125.3118704
-5.495138397,381.426602
5.889275827,8838.947107
4.824471309,1105.565217
5.432518987,194.6007531
2.98076527,208.0313121
3.832584005,956.8486225
-1.570000002,165.4042624
4.728368735,641.5507204
0.916286751,453.0692003
5.517564403,1113.036426
12.91639744,652.7028087
5.427960459,1436.285607
20.26629219,1157.411621
5.924606187,8787.589722
6.728122642,754.7774557
7.273308415,486.9840642
4.174526051,711.7669615
2.825677553,200.8145093
2.828569482,198.3414536
7.397187619,1244.727084
13.27968944,335.8463339
5.049260174,558.7572746
-2.119437766,518.6914783
0.148810316,149.5303912
5.027157704,5224.273465
4.407077299,3127.100839
4.877046668,4440.661239
2.736163247,1183.996792
0.344382485,6739.690713
9.034222293,557.1940498
4.356758903,6899.069578
8.203616326,5072.798542
35.62533797,4434.341164
7.351225732,177.5469137
4.949258377,6634.856899
-3.530182806,263.1318545
6.851897949,3390.544976
5.959208508,4844.656293
7.387265625,696.2220153
7.923368315,1451.632312
4.943455305,416.7555684
1.536913279,603.0630891
8.43883543,168.3152884
3.871404031,283.4625267
5.004563982,4968.016223
10.50069306,404.2204303
16.16423028,2850.01461
3.6,1244.724914
6.302850362,517.4578689
6.197934374,477.9348382
6.330230364,387.281369
4.661937921,246.0016524
5.489296093,290.2512393
5.959367465,7583.275298
1.663103638,161.1361184
7.079646018,277.0507928
18.26043563,2011.027287
17.17510373,1479.649934
1.39480791,2919.583087
0.322503061,4490.491302
7.125385137,4033.099354
-6.694245095,1461.474904
3.974984091,5310.431409
2.153964503,246.3818154
-26.76823252,681.6518209
13.2214478,834.134208
6.606184511,11235.75798
6.607623752,540.6509105
3.902737674,218.9980162
11.04912916,117.5189991
5.310734074,347.2109106
22.88095238,7911.699182
4.758672042,11636.88506
6.246172681,393.6814283
5.490041861,235.0254463
2.534333945,9490.690312
-3.068858391,274.2665177
11.56348978,927.8051592
0.598802396,151.8937474
13.62343853,137.9665954
17.01708956,1726.559448
0.361334769,649.1791972
8.54610493,577.7006604
23.75244402,787.098226
4.417444136,1470.176759
0.356322667,682.3881605
15.05998445,1642.129063
16.24960146,1076.377213
16.24960146,1086.425012
6.33159736,405.3968859
4.411628785,28393.08999
10.81278134,537.8085938
6.080396229,38.93491641
-2.816747207,5514.29328
4.398536178,102.0880987
4.456309652,7925.688062
2.299998214,5957.563595
0.928812632,4373.840998
0.678203402,193.9486121
9.042351726,561.5500999
5.433539722,8615.910721
5.825533861,8927.201627
4.730092817,5199.347922
20.54012292,3106.757752
18.34192106,1181.405108
0.820085509,859.7295766
5.15618959,187.4969066
-0.041523993,1624.086427
1.66446136,1454.779187
-3.388448614,529.3870888
7.525949531,610.560506
8.778403331,445.8041646
6.900230414,2173.283934
4.742612823,5599.127137
6.966105124,428.0884615
