LE_at_birth,Access_to_Electricity,Gender Development Index,Human Development Index,Gender Inequality Index
77.38292683,99.65130332075384,0.927,0.769,0.287
69.11707317,97.71244827074526,0.983,0.714,0.327
78.7602439,100.0,0.9714169657402101,0.828,0.2392690606846452
64.126,66.69656372,0.865,0.5378285976121384,0.586
75.41509756,100.0,0.9504211552499526,0.751,0.209
76.50487805,100.0,0.9738140194842116,0.797,0.255
76.64882490568262,100.0,0.944,0.789,0.205
77.95350827967067,100.0,0.970998931875334,0.85,0.164
70.316,97.97486115,0.8343191143233558,0.6610908674179775,0.656
71.48946516715554,91.58841113578602,0.929,0.678,0.4556613720388767
68.39609756,100.0,0.9773777128154111,0.706,0.413
43.413,5.986473176346464,0.843,0.34877899487579417,0.714
75.27712195,100.0,0.883,0.737,0.33
69.54501034824443,99.09967804,0.899,0.639,0.513
70.616,93.145981,0.911,0.667,0.493
66.96,81.0063559617167,0.973,0.632,0.471
63.401,49.2,0.727,0.457,0.6940862455957891
61.545,26.4,0.9462782908017686,0.588,0.548
77.21707317,100.0,0.9733756161721223,0.853,0.114
77.0369036465047,100.0,0.964,0.8021994236411036,0.27467422133190056
42.947,4.4,0.682,0.222,0.795
77.18439024,99.69037105123357,0.979,0.8556569861286502,0.127
71.0902439,100.0,0.975,0.718,0.34649603850633043
72.26007654040959,98.04659639705895,0.9690857399589117,0.727,0.241
69.78439024,100.0,0.951,0.679,0.496
71.79512195,90.42290011914858,0.9556022303523994,0.6947062167088505,0.4405828708019769
72.49756098,99.94221497,0.903,0.754,0.28
77.41,99.35457531694516,0.9523078315648416,0.772,0.17
45.891,27.4086132,0.7734262244606323,0.4044666017875395,0.736
80.1736369133276,99.85911826468835,0.988,0.8997487903033466,0.094
77.80609756,99.55346361400099,0.942,0.856,0.126
49.23202927867863,6.8,0.8219856679038566,0.3501109648088122,0.654
68.77097561,93.00263800344325,1.014,0.715,0.473
75.01258753843048,100.0,0.957,0.7665177491866262,0.3108243507852617
76.43414634,99.40857940421476,0.969,0.816,0.24860197926410135
79.44485247505837,100.0,0.9720111629806305,0.878,0.295
73.441,96.18231201,1.027,0.708,0.432
46.512,19.2,0.847,0.396673662746512,0.654
60.24562101614564,28.2,0.8662817432025431,0.498,0.6227541192143659
73.18060222439337,93.16604614,0.972,0.739,0.43
77.87804878,100.0,0.969,0.873,0.181
76.06829268,100.0,0.9786021607823474,0.84,0.1953093502307634
57.927,12.71788025,0.689,0.42,0.6972770624168294
73.19,95.57396711572422,0.971,0.7237490445648596,0.401
77.96121709637359,99.65687893373124,0.966,0.85,0.168
66.63550362125157,73.12332916,0.895,0.614,0.5447248200163126
57.719,11.64207649,0.958,0.588,0.568
70.1479267168617,97.45385531073518,0.986,0.689,0.353
54.062,35.62126450751908,0.9554432897785338,0.5548949018628743,0.5426337403265226
77.70487805,99.69037105123357,0.98,0.8596608973653495,0.16110146340897832
74.195,95.27372742,0.932,0.716,0.45219587917046417
69.342,92.42799377,0.976,0.6876238307929152,0.525
75.82186193680498,100.0,0.925,0.7924764732720736,0.3116392541812462
72.76780488,98.56969273450723,0.948,0.751,0.31196249992384345
78.2695908556176,99.57242511327692,0.976,0.844,0.091
68.472,83.25549316,0.906,0.6,0.5302461656337946
65.468,95.39224243,0.829,0.591,0.646
67.9097561,100.0,1.014,0.7174489132707672,0.385
75.70512195,100.0,0.9541003921798794,0.7643720937111919,0.3085852749717296
77.3,99.6647103803985,0.9704832262668807,0.809,0.21
75.87073171,100.0,0.942,0.852,0.18762900168653815
58.04244276286111,34.1948952144319,0.829,0.475,0.6547023064048486
68.21001183518659,100.0,0.9109872182875858,0.8288060222424772,0.3590136305700771
69.10121951,97.68199371607905,0.984,0.7104784575409865,0.325
78.54761569670258,100.0,0.974,0.8691035072312393,0.164
59.815,50.9,0.711,0.4595899964550068,0.706
62.81773498824301,55.43,0.87,0.5365748233108718,0.581
69.31158447128288,100.0,0.9376070704706929,0.8538794733464479,0.2
77.15365854,100.0,0.922,0.8002136861825911,0.248
77.07491434677308,100.0,0.945,0.795,0.206
77.97743819040322,100.0,0.943,0.8422674651388932,0.16
70.518,98.09436035,0.836,0.6590985995257074,0.65
56.617,26.612643516273653,0.873,0.471,0.708
75.794,100.0,0.941,0.705,0.587
66.72268293,86.65251323518439,0.9778232685910976,0.6848260917076009,0.419
68.9104878,100.0,0.994,0.7248818368743454,0.325
43.388,1.553555846,0.8109892709322982,0.33816266919179827,0.711
76.59934146,100.0,0.9445735730659578,0.747,0.326
70.10731707,99.12800598,0.9,0.6577687919148917,0.506
70.942,95.44846344,0.913,0.6622966512390999,0.489
66.543,100.0,0.9009046652498628,0.634,0.474
63.872,56.77265167,0.7114476209507105,0.463,0.731
60.86,27.0,0.9458849760578221,0.588,0.546
76.91658537,100.0,0.949,0.8476046622249249,0.113
76.43414634,100.0,0.964,0.833,0.223
47.280289738712504,4.012139797,0.69,0.2650687699417141,0.795
77.15170732,99.69037105123357,0.977,0.858,0.122
64.39054963660517,65.4,0.952,0.6132014283156564,0.513
72.56479006385162,100.0,0.974,0.731,0.252
74.51219512,100.0,0.9463478318942353,0.741,0.239
70.81917891280163,100.0,0.952,0.68,0.3689415721105345
56.996,26.0,0.748,0.42638236663523743,0.6969311037252458
72.44878049,97.72837932074724,0.967,0.7250696072781075,0.263
72.99756098,98.6619409345249,0.9868263383707554,0.763,0.265
77.54658537,100.0,0.956,0.781,0.2873677057278353
50.27156193029486,27.89725304,0.842152887789862,0.5360012459750549,0.5548097443477483
78.0604878,99.56189389847073,0.9722182876675134,0.84,0.09
79.41173330930849,99.692009120926,0.971813172351683,0.861,0.12
50.87,2.330187798,0.862,0.369,0.653
68.13073171,100.0,0.9013389731557665,0.6452555853498527,0.474
72.521,100.0,0.9188205952301353,0.7333170609420547,0.632
76.38536585,100.0,0.979115023444138,0.82,0.244
75.4195122,99.6192288654906,0.987,0.88,0.294
70.75560380248406,94.13042229791417,1.022,0.7317616508298318,0.435
52.735556360175465,14.32075123621166,0.862,0.414,0.651
54.426,31.16366768,0.899,0.491,0.596
73.172,93.50127411,0.9747754032635868,0.744,0.429
77.87804878,99.68610675489671,0.97,0.873,0.179
77.91561551108262,100.0,0.949,0.845,0.19551679614709117
53.36760895240965,17.8,0.7714598321014832,0.3714100759099004,0.712
73.211,100.0,0.979,0.736,0.31532897800241183
77.95350827967067,100.0,0.966,0.8511405194612327,0.162
66.83895401594233,74.02038574,0.901,0.5901779524292092,0.553
56.154,36.39416874046636,0.965,0.578,0.564
71.20878049,97.46191759118071,0.989,0.691,0.353
53.528,19.747304960245526,0.837,0.4361730489190663,0.703
77.87170732,100.0,0.979,0.872,0.15591347451106977
74.614,95.51807404,0.933,0.722,0.488
69.613,92.72196198,0.976,0.6876890937945107,0.519
74.72,100.0,0.926,0.77,0.331
75.56528851956007,100.0,0.947,0.762,0.249
75.37512195,100.0,0.976,0.851,0.093
68.69680135436593,84.02422333,0.909,0.6211955269961335,0.563
68.33895168049878,95.64853668,0.836,0.6211605940156752,0.638
71.76311571555541,94.06025819435628,0.9758107251921925,0.712,0.4
76.39560976,100.0,1.002,0.8319521967649561,0.22328571492801824
77.64878049,100.0,0.982,0.823,0.23875968260875466
76.27073171,100.0,0.9786021607823474,0.858,0.144
76.44441561548221,92.19431015563639,0.9933632928917936,0.6856005603107949,0.31975023388736956
77.63902439,100.0,0.932,0.7917565144133307,0.27
71.73209452504663,98.34434674686896,0.986,0.731,0.319
79.24707317,100.0,0.982,0.835,0.21388989898726934
60.216,41.363481800327115,0.714,0.452,0.704
64.856,62.8,0.872,0.5484711510235721,0.575
75.78712195,100.0,0.964,0.771,0.193
77.149209025765,100.0,0.926,0.8000572083069841,0.244
77.92195122,100.0,0.949,0.804,0.201
51.737,36.5,0.779,0.436,0.6993207315846243
79.69682927,100.0,0.945,0.861,0.161
70.699,98.21250153,0.832,0.644,0.646
56.273,3.473436832,0.876,0.433841524895684,0.706
75.763,100.0,0.947,0.733,0.593
65.66439024,85.82281523357132,0.9811275608934671,0.687,0.409
69.20249902406627,100.0,1.001,0.693,0.328
43.561,2.013661385,0.863,0.326,0.71
76.5871816277589,100.0,0.884,0.784384501057425,0.312
70.15853659,99.15496826,0.901,0.646,0.499
71.279,95.238294,0.916,0.6725142702697131,0.4760678613221129
65.07,100.0,0.9029570695001282,0.614,0.485
61.21729334429373,58.60889816,0.74,0.48339108779488094,0.726
59.846,28.93258858,0.9274240942425404,0.5225044148514346,0.546
80.13733915848262,100.0,0.9718747887930337,0.881,0.107
76.88292683,100.0,0.97,0.846,0.21034646862062104
47.280289738712504,4.57177639,0.697,0.232,0.795
77.6897561,100.0,0.9726535076416366,0.873,0.118
60.224386081956446,47.406575840761086,0.95,0.609,0.508
72.15059617702592,100.0,0.979,0.741,0.242
74.91463415,100.0,0.976,0.7954719865786353,0.228
69.5097561,92.48735163321572,0.9615950386817429,0.6231737509576252,0.482
56.955,27.19048691,0.8112325702589908,0.43377628428697573,0.671
72.3,100.0,0.966,0.711,0.3619130345040886
73.39756098,99.98912048,0.9857987883812256,0.773,0.256
78.90037096287841,100.0,0.9712404798468237,0.8677838265546142,0.151
56.644,28.38453484,0.7468267901527569,0.383,0.727
80.47848968248032,100.0,0.995,0.9109821300148848,0.083
78.35,99.54463876946214,0.938,0.8638729465548541,0.113
50.797,3.300647259,0.867,0.369,0.652
71.615,86.8,0.807,0.604,0.5460144208715224
46.353,13.421571895492542,0.824,0.3521853278648234,0.655
67.54121951,100.0,1.013,0.689,0.474
72.598,92.3526085407171,0.959,0.755,0.635
76.88536585,100.0,0.971,0.828,0.24899273670109556
75.6195122,100.0,0.988,0.884,0.15596563573187236
70.01987199470824,96.54244995,1.019,0.716,0.434
45.854,14.94175911,0.8779032587551162,0.411,0.647
56.459894716369114,29.419754195120948,0.8793639800545705,0.486,0.595
73.133,94.84629022074478,0.963,0.745,0.426
77.82926829,99.68191447647742,0.97,0.882,0.15100030242737164
77.95453775929836,100.0,0.952,0.849,0.17
59.467,22.15016204686874,0.6780831962591976,0.4886660967446785,0.708
71.9651172348578,100.0,0.986,0.739,0.3107078933431072
78.85183236827018,100.0,0.969,0.865,0.159
69.887,74.91539764,0.9110103903582651,0.62,0.547
55.059,16.12501717,0.968,0.583,0.561
71.34167845618485,100.0,0.99,0.7337284136064234,0.342
54.9468282095105,36.14777374,0.837,0.435,0.702
77.97731707,100.0,0.981,0.876,0.14677263636740626
47.51782749147892,3.0,0.7427782110807708,0.323,0.743
72.41599664935256,93.77913094560228,0.9598576940177329,0.728,0.483
69.933,88.19468421122691,0.971,0.645,0.515
72.08439024,100.0,0.946,0.7140457091995582,0.286
67.97308040259203,50.05970732084533,0.932,0.6347789055367119,0.5406887620548559
73.07487805,98.58291639285228,0.949,0.77,0.229
75.21268293,100.0,0.974,0.854,0.093
68.988,84.79090881,0.9043683680033755,0.6232921877633608,0.557
66.312,77.02375620588168,0.9344547799892513,0.605,0.4861596213579938
66.33,76.995504,0.9066011876863713,0.578,0.527
70.27577712323453,98.39832184939911,1.024,0.7315358774053131,0.374
76.4095122,100.0,1.004,0.847,0.092
77.75121951,100.0,0.982,0.8559124817168903,0.197
78.97738965490585,100.0,0.944,0.863,0.14
56.565,32.4504509,0.836,0.483,0.625
77.58536585,100.0,0.9514537235816728,0.777,0.28754941704222065
69.79170732,98.54530023707282,0.9905340571130358,0.7206966797326471,0.314
77.98439024,100.0,0.9707645675309458,0.833,0.157
60.596,51.40877533,0.717,0.4665431230892239,0.701
65.68061670394593,66.86,0.8827487154974236,0.569,0.571
75.46980488,100.0,0.968,0.7893543453791203,0.2871404465862961
77.45121951,100.0,0.9729816228344353,0.826416879077936,0.242
78.17073171,100.0,0.969238391173725,0.81,0.195
56.57557218131752,31.092727344347647,0.787,0.43141803513434634,0.684
79.53609756,100.0,0.946,0.863,0.159
70.87,98.32859802,0.9356863375204838,0.651,0.3816010605322993
57.565223425696615,25.93453065343345,0.878,0.475,0.704
75.537,100.0,0.961,0.759,0.597
66.39121951,100.0,0.9849741857351644,0.696,0.3601739870652261
69.38053748320438,100.0,1.003,0.701,0.318
47.73691238548864,2.471727133,0.8007824863971246,0.367,0.708
77.2902439,100.0,0.893,0.758,0.303
70.32654867932067,92.61664993711408,0.9653127859678214,0.6241976362879811,0.485
71.646,95.89446259,0.918,0.674,0.43376512914960147
65.099,78.11575894649174,0.97,0.6646884129125786,0.486
60.620294768440154,56.5,0.742,0.478,0.723
58.634,37.434686914623356,0.963,0.582,0.545
80.06439651665302,100.0,0.948,0.878,0.096
77.38930803829555,100.0,0.967,0.8118204779162289,0.223
45.774,6.2,0.701,0.2598189667360511,0.797
70.38819746705933,91.59022976236413,0.978,0.7009475358243126,0.43922293424933284
72.385,76.68634033,0.959,0.69,0.523
69.009,77.469114,0.933,0.623,0.588
66.53908763851989,69.13311768,0.9357612235489748,0.612,0.503
71.89268293,100.0,0.985,0.746,0.227
75.31219512,99.14665664696028,0.9597776419883138,0.761,0.3065071779762853
69.45609756,90.16339620246933,0.9589741405190115,0.688,0.474
56.839,28.85719109,0.7956921683880661,0.375,0.671
72.25365854,100.0,0.97,0.7553693117553498,0.242
73.95853659,100.0,0.976,0.76,0.236
73.7,100.0,0.927,0.783,0.249
77.98073171,100.0,0.963,0.796,0.144
51.991,28.8697834,0.791,0.418747421217848,0.723
78.7404878,99.9500792617868,0.998,0.86,0.075
78.41707317,99.54463876946214,0.937,0.865,0.109
50.786,9.222574664815395,0.866,0.37,0.651
66.3287749617147,81.78847504,0.8640026212097903,0.676,0.673
71.988,97.36460635722375,0.813,0.6551303611848729,0.502
46.567,13.387259114247422,0.8305906269414892,0.342,0.654
66.74195122,100.0,0.9439491821168057,0.684,0.473
73.63571895262554,94.39753388357617,0.962,0.762,0.627
76.83658537,99.54437326410464,0.97,0.828,0.2392625347037506
75.62195122,100.0,0.989,0.885,0.15596563573187236
72.3212502037811,93.01051548367553,0.973276017081428,0.717,0.434
72.143,99.0,0.9710797849612384,0.7275607914223,0.3287844241322262
45.553,15.66827202,0.871,0.3989245672536977,0.642
50.531,31.94857979,0.901,0.4841015471826766,0.594
73.307,94.16493988,0.965,0.751,0.422
78.07804878,99.65268665531194,0.965,0.884,0.14044461395768112
76.87073171,100.0,0.952,0.853,0.163
59.492,34.84478445528766,0.716,0.441,0.702
73.546,100.0,0.957597610361006,0.744,0.388
77.18731707,100.0,0.9733592093038195,0.871,0.16
69.806,75.80769348,0.909,0.6055539233639631,0.523596524875463
55.558,14.5,0.8057418774397154,0.40137812959583674,0.677
54.357,18.36274719,0.8693700371736239,0.48618188290678815,0.5576824406718807
70.89731707,100.0,0.99,0.7325757565048522,0.3302230968530278
57.06917921161977,37.29332352,0.836,0.4617720842803827,0.6542799065937618
78.2202439,100.0,0.98,0.879,0.14565732442013937
46.831,3.334915638,0.744,0.32306720228381497,0.742
74.899,94.01153867710555,0.9396937904180022,0.735,0.476
70.189,93.30310059,0.968,0.653,0.4534438534837953
72.36536585,97.4764308235227,0.944,0.6987054357115449,0.282
74.70346023925521,100.0,0.937,0.7512774735742209,0.31396593300395725
73.71463415,100.0,0.951,0.782,0.214
75.59146341,100.0,0.978,0.862,0.087
69.097,85.55487823,0.919,0.6318836186133588,0.55
66.742,96.15432739,0.842,0.6190285510591151,0.633
67.076,77.883,0.929,0.587,0.5033324478316133
70.3213573868789,98.69292491123596,1.017,0.742,0.353
69.1945615693729,85.2262813001277,0.9364257360127008,0.6445034514666779,0.48486339172022697
77.95365854,99.6583965067277,0.982,0.8565185713894218,0.189
76.67317073,99.69037105123357,0.9793629784629829,0.868,0.14
56.82,34.52877045,0.8570915393977242,0.487,0.6328416580471536
77.68536585,100.0,0.971196802228834,0.8516990065735239,0.16867262721546072
70.32878049,100.0,0.977,0.741,0.30595335718787914
78.77780488,100.0,0.983,0.838,0.156
59.034477064194604,41.59815571105418,0.726,0.466,0.694
69.99285612732864,90.24566354439625,0.877,0.6483803584999165,0.5377455456320137
75.83170732,100.0,0.974,0.785,0.28303251262014434
78.10487805,100.0,0.9720461888884233,0.818,0.24
78.52195122,100.0,0.95,0.816,0.191
51.52,44.64821243,0.7926499062839142,0.45717129545223306,0.681
80.2197561,100.0,0.947,0.868,0.155
71.064,98.44197845,0.836,0.655,0.637
55.161,7.378530502,0.881,0.4249718224646187,0.6212853582361346
75.618,100.0,0.961,0.7706107069434139,0.317965442611063
68.77658537,98.04644681598631,1.022,0.711,0.363
70.10804878,100.0,1.003,0.717,0.3485669312852659
43.441,5.960125957796516,0.865,0.368,0.706
47.792,6.2,0.8054452106339149,0.33467650694777723,0.6713959772080373
77.34146341,100.0,0.909,0.756,0.322
70.32292683,99.20209503,0.904,0.6672865201982171,0.474
72.037,96.093624,0.917,0.681,0.477
68.87852999566338,82.7184425526521,0.938375933529842,0.617,0.477
65.238,62.27459335,0.8567532373075141,0.5312400095627182,0.6003230767979998
60.58894695446017,30.96898842,0.9513126876911938,0.571,0.546
56.51189058849667,28.813691518258743,0.766,0.442,0.693996067860907
77.43560976,100.0,0.95,0.882,0.097
76.78780488,100.0,0.979115023444138,0.857,0.22
46.676,7.0,0.707,0.243,0.7125660266585688
78.1504878,100.0,0.970998931875334,0.8554000240433695,0.15524551671772968
72.675,77.49204254,0.961,0.697,0.516
61.105,42.02486112753445,0.85,0.5105364423630239,0.6209897346438904
69.202,86.26005554,0.943,0.632,0.583
68.614,70.24495697,0.953,0.6308305278186328,0.499
72.24634146,100.0,0.985,0.7909479713382493,0.217
75.26097561,99.18961644162381,0.9615645845663973,0.769,0.30451640907271865
70.9049846513496,90.53874493088179,0.958,0.693,0.469
56.672,30.52117729,0.762,0.4273749164015524,0.671
72.65365854,100.0,0.973,0.7601526784896119,0.235
74.45853659,100.0,0.979,0.7970721895464206,0.223
61.459,67.37302474357814,0.955029338250499,0.656,0.472
74.15121951,100.0,0.929,0.793,0.28024258134444363
78.1204878,100.0,0.966,0.802,0.141
52.276,29.3523159,0.801,0.379,0.668184192942894
78.95902439,100.0,0.999,0.868,0.1538126147882057
79.52079274626199,100.0,0.937,0.87,0.107
50.744,9.4,0.868,0.372,0.648
68.323,82.55436707,0.96,0.678,0.67
72.38,85.2719969370575,0.9303937462873192,0.62,0.485
46.67,13.421571895492542,0.831,0.354,0.654
67.02243902,86.49327140319002,1.015,0.685,0.463
72.767,100.0,0.9856288496185961,0.767,0.3052485398801673
77.83081676672593,99.6962013993453,0.972,0.834,0.21395041275907645
78.81540224572939,100.0,0.987,0.887,0.291
74.088,95.9,1.018,0.723,0.425
72.111,98.48413086,0.973,0.679,0.555
45.233,17.3,0.876,0.414,0.645
59.4146073674164,32.33729553,0.897,0.5143710389901684,0.5934885222952158
74.56820879338049,94.49201202,0.97,0.756,0.4342738892113715
78.4804878,100.0,0.964,0.8106472381638969,0.24351461777877476
77.3195122,100.0,0.955,0.857,0.155
61.427,22.4,0.736,0.453,0.699
73.547,100.0,0.9596076608742047,0.747,0.383
77.37073171,100.0,0.971,0.8240593165699732,0.24298668973820262
67.62502715214845,76.69658661,0.9175962804379612,0.625,0.531
55.978,18.58962631,0.744,0.397,0.6963029344652453
66.74182487638002,72.86634612016435,0.9000702001540076,0.586,0.557
70.35121951,100.0,0.987,0.706,0.335
52.737,25.597173779868132,0.836,0.435,0.6610983349048505
79.45009217642101,100.0,0.9721080384586139,0.88,0.169
48.63062052468658,6.543298635386635,0.7347063208049771,0.322,0.74
71.45953354177581,90.56007140580438,0.94,0.6717031525789439,0.4499291897261453
70.492,93.58891296,0.9378631522628096,0.66,0.4657598153482087
72.49512195,98.01950936881225,0.948,0.732,0.277
76.00107532796294,100.0,0.9608827057577803,0.785,0.2982574126354657
73.82487805,100.0,0.9972591823968083,0.8182653640973029,0.205
75.94512195,100.0,0.979115023444138,0.8174756193566536,0.22968504710812207
69.166,79.54682376930154,0.926,0.6259146573476961,0.543
67.197,90.25136303278234,0.845,0.619,0.635
67.895,80.03151703,0.927,0.6149310286133428,0.522
71.36901479724519,100.0,1.018,0.7560526018739069,0.333
76.87853659,100.0,1.001,0.863,0.17889413663080125
78.30487805,99.6962013993453,0.9711690734586979,0.838,0.183
77.07317073,100.0,0.945,0.874,0.139
57.199,36.1661970591697,0.8579257770720572,0.492,0.618
78.13658537,100.0,0.953,0.79477827064478,0.24416279811682373
75.188666455751,100.0,0.9478519348092723,0.749,0.31208377651406444
77.95350827967067,100.0,0.970998931875334,0.849,0.161
61.388,45.23799390489928,0.7749656602304238,0.47649130234646503,0.688
67.5602413744434,80.136288151607,0.876,0.589,0.5540775069304648
75.98536585,99.53393776157779,0.9728746163386887,0.794,0.198
76.46210549940285,100.0,0.934,0.7518119441248889,0.29913218539562686
78.82439024,99.38331757819344,0.953,0.824,0.23402960189421917
51.449,36.32376394210965,0.801,0.456,0.68
78.87952555818539,100.0,0.9717559664269707,0.871,0.1518922830169405
71.272,90.2865186112528,0.9423624152031157,0.661,0.44898917728748755
54.816,16.096856148234558,0.912,0.44969527483115546,0.5865904277790475
75.879,94.56465500196622,0.9497538227424236,0.786,0.581
69.34926829,100.0,0.9915924907206414,0.722,0.32371527671524164
70.90902439,100.0,1.0,0.732,0.277
43.131,3.379020214,0.863,0.369,0.705
48.531,4.28854084,0.739,0.289,0.711987486227925
77.73902439,99.96451068819829,0.905,0.766,0.333
70.40487805,99.22089386,0.904,0.6672865201982171,0.4621300923389616
71.63798622991764,96.32958221,0.92,0.688,0.472
65.172,72.68610902558962,0.968,0.626,0.462
65.629,71.81067655231914,0.754,0.494,0.6631685363621749
47.408,6.6,0.821,0.272,0.618
55.558,31.9824295,0.958,0.5486892099295403,0.5480687892415471
60.771,42.229298880668225,0.776,0.47953050372918565,0.6925868863321389
80.34386263625908,100.0,0.9718747887930337,0.883,0.1
77.33414634,100.0,0.9713631982382195,0.8328496897329711,0.214
47.505,6.235727787,0.712,0.248,0.795
78.14268293,100.0,0.981,0.885,0.106
72.97,78.29434967,0.963,0.703,0.523
61.377,2.158482552,0.852,0.432,0.6374616314101068
69.325,86.67961304342471,0.943,0.6467372880787826,0.579
68.884,71.35339355,0.955,0.625,0.48584229272809953
72.64634146,100.0,0.9847731273052437,0.766,0.206
68.21001183518659,100.0,0.9109872182875858,0.8288060222424772,0.3590136305700771
69.00487805,100.0,0.961,0.696,0.462
40.64,11.204067239540706,0.8770889969948868,0.302,0.594
52.96311306824112,19.29615164381756,0.8209895584625414,0.377,0.6625419961690525
72.83712496718833,100.0,0.975,0.738,0.23
74.70731707,99.49118370657696,0.98,0.782,0.205
69.36388522307293,88.79104926222617,0.957,0.651,0.468
74.60243902,100.0,0.93,0.7486584718217311,0.31605767383446215
77.06307914171266,100.0,0.963,0.808,0.27053143292405996
52.833,19.430421367699775,0.808,0.388,0.6629671706239344
80.21484326985798,99.69037105123357,0.9724173504782426,0.879,0.063
79.0795122,100.0,0.9722524840758514,0.8894809846078517,0.106
50.624,6.197068214,0.866,0.3719186956822269,0.646
68.49,89.4961585506972,0.9562739746517305,0.68,0.46195058683317197
72.863,98.19035668417183,0.826,0.6746683714228351,0.467
46.977,3.94494772,0.8088815283043705,0.4131367267464196,0.5690587763084322
68.91664263257455,100.0,1.01,0.689,0.446
72.937,100.0,0.9887469322470872,0.773,0.29554736759378886
77.89969725630321,100.0,0.972,0.842,0.1976064662857538
78.81719551339113,99.75633223559322,0.988,0.89,0.282
74.298,97.06565094,1.02,0.735,0.3674923073726048
70.33461810285,98.7,0.975,0.685,0.553
