LE_at_birth,Access_to_Electricity,Gender Development Index,Human Development Index,Gender Inequality Index
45.661,27.19048691,0.837,0.374,0.671
72.3,99.2,0.966,0.711,0.182
73.38536585,99.98912048,0.924,0.773,0.256
77.90146341,100.0,0.958,0.583,0.138
56.644,28.38453484,0.758,0.383,0.727
78.93170732,100.0,0.995,0.851,0.174
78.35,100.0,0.938,0.863,0.109
67.54121951,99.8,0.965,0.671,0.312
70.754,86.8,0.807,0.607,0.517
50.781,0.533898532,0.824,0.38,0.655
67.54121951,95.9,0.932,0.689,0.509
76.376,100.0,0.893,0.755,0.635
73.26829268,100.0,0.971,0.828,0.238
75.6195122,91.7,0.988,0.84,0.259
64.796,96.54244995,0.932,0.716,0.434
52.523,14.94175911,0.887,0.607,0.647
52.588,17.5,0.901,0.486,0.595
73.676,99.6,0.963,0.745,0.426
77.82926829,100.0,0.97,0.882,0.176
78.88536585,100.0,1.0,0.849,0.17
59.467,11.8,0.733,0.436,0.708
73.298,100.0,0.986,0.739,0.391
76.84073171,100.0,0.969,0.865,0.159
70.787,74.91539764,0.932,0.543,0.547
55.059,16.12501717,0.968,0.457,0.561
67.428,100.0,0.99,0.7,0.342
46.019,36.14777374,0.837,0.435,0.702
77.97731707,100.0,0.981,0.894,0.182
45.76,6.7,0.744,0.323,0.743
74.609,95.76038361,0.958,0.728,0.483
70.881,91.2,0.832,0.645,0.515
72.08439024,100.0,0.919,0.712,0.286
75.4195122,100.0,0.94,0.776,0.316
74.9097561,100.0,0.949,0.77,0.225
77.0,100.0,0.99,0.854,0.093
69.237,11.5,0.913,0.613,0.557
66.312,95.5,0.83,0.64,0.562
66.33,76.995504,0.932,0.578,0.527
67.54390244,100.0,1.024,0.725,0.374
77.82682927,100.0,1.004,0.847,0.092
77.75121951,85.5,0.949,0.792,0.197
76.42195122,100.0,0.944,0.863,0.14
59.65,48.2,0.836,0.483,0.625
77.58536585,88.6,0.945,0.796,0.406
69.79170732,100.0,0.981,0.774,0.405
77.98439024,100.0,0.978,0.833,0.157
60.596,51.40877533,0.717,0.458,0.755
65.237,66.86,0.876,0.569,0.571
76.66,100.0,0.968,0.777,0.191
77.45121951,100.0,0.928,0.582,0.095
78.17073171,100.0,0.955,0.814,0.195
51.61,21.14438629,0.787,0.442,0.684
79.53609756,100.0,0.946,0.863,0.159
70.87,98.32859802,0.836,0.651,0.635
55.617,26.5,0.878,0.475,0.639
72.726,100.0,0.84,0.725,0.447
70.829,100.0,1.036,0.696,0.392
69.00634146,100.0,0.982,0.701,0.318
43.641,11.4,0.869,0.367,0.708
77.2902439,97.7,0.893,0.735,0.555
70.32585366,99.17988586,0.891,0.651,0.485
71.646,79.2,0.918,0.726,0.479
65.099,100.0,0.97,0.618,0.463
64.736,56.5,0.742,0.478,0.597
58.634,29.95214844,0.963,0.582,0.545
80.70243902,100.0,0.948,0.878,0.096
76.73414634,100.0,0.967,0.853,0.217
58.617,6.2,0.846,0.504,0.797
77.73658537,100.0,0.942,0.871,0.112
69.123,76.68634033,0.924,0.69,0.523
64.815,77.469114,0.933,0.623,0.588
68.223,69.13311768,0.934,0.612,0.503
71.89268293,100.0,0.985,0.855,0.227
75.31219512,100.0,0.979,0.761,0.224
69.45609756,98.4,0.96,0.688,0.542
56.826,100.0,0.757,0.416,0.671
72.25365854,100.0,0.97,0.72,0.242
73.95853659,98.7,0.96,0.76,0.236
73.7,100.0,0.927,0.783,0.249
77.98073171,100.0,0.963,0.796,0.321
51.991,28.8697834,0.71,0.371,0.723
80.63170732,100.0,0.937,0.86,0.075
78.41707317,100.0,0.937,0.865,0.109
50.786,7.15528965,0.866,0.37,0.651
69.326,81.78847504,0.96,0.676,0.673
71.988,88.7,0.813,0.611,0.502
46.567,6.8,0.681,0.342,0.654
66.74195122,94.2,0.934,0.684,0.473
72.695,98.1,0.927,0.762,0.426
76.66,100.0,0.97,0.828,0.235
75.62195122,100.0,0.989,0.903,0.295
73.896,96.71979523,1.015,0.719,0.434
72.143,100.0,0.975,0.679,0.553
45.553,15.66827202,0.871,0.39,0.642
50.531,31.94857979,0.86,0.521,0.654
73.307,94.16493988,0.965,0.694,0.422
78.07804878,100.0,0.965,0.884,0.228
76.52439024,100.0,0.952,0.853,0.163
55.491,21.14438629,0.716,0.441,0.725
73.546,99.7,0.988,0.744,0.388
77.18731707,100.0,0.97,0.871,0.16
69.806,75.80769348,0.909,0.623,0.537
55.558,14.5,0.796,0.472,0.677
54.357,2.8,0.959,0.583,0.656
69.984,100.0,0.99,0.711,0.336
52.82,37.29332352,0.89,0.434,0.614
78.2202439,100.0,0.98,0.857,0.176
73.554,30.6,0.744,0.319,0.636
74.899,95.617315,0.939,0.735,0.258
70.189,100.0,0.968,0.653,0.513
72.36536585,98.6,0.944,0.724,0.282
75.046,100.0,0.989,0.781,0.285
82.44878049,100.0,0.951,0.746,0.214
75.59146341,100.0,1.006,0.862,0.087
69.097,85.55487823,0.919,0.62,0.55
61.698,36.0,0.842,0.613,0.633
67.076,77.883,0.935,0.553,0.523
69.61219512,100.0,1.017,0.69,0.353
76.69341463,100.0,1.007,0.854,0.123
77.95365854,100.0,0.982,0.833,0.228
76.67317073,100.0,0.984,0.868,0.207
56.82,34.52877045,0.873,0.487,0.647
77.68536585,100.0,0.95,0.782,0.254
70.32878049,100.0,0.977,0.741,0.433
78.77780488,100.0,1.002,0.838,0.219
49.491,90.5,0.826,0.466,0.459
65.355,72.39,0.877,0.578,0.566
72.66341463,100.0,0.979,0.785,0.195
78.10487805,100.0,1.002,0.818,0.488
78.52195122,100.0,0.95,0.816,0.233
51.52,32.33729553,0.796,0.448,0.681
80.2197561,100.0,0.947,0.868,0.155
71.064,98.44197845,0.895,0.655,0.637
72.167,100.0,0.881,0.729,0.459
75.618,98.3,0.961,0.782,0.592
68.77658537,100.0,1.022,0.711,0.363
70.10804878,100.0,1.014,0.677,0.303
43.441,2.927073479,0.865,0.368,0.704
47.792,12.0,0.736,0.337,0.671
77.34146341,99.1,0.909,0.756,0.599
70.32292683,99.20209503,0.917,0.654,0.474
72.254,96.093624,0.917,0.681,0.477
64.241,100.0,0.933,0.617,0.477
69.097,100.0,0.832,0.49,0.719
58.634,30.96898842,0.959,0.571,0.546
59.981,30.6,0.766,0.442,0.7
78.36829268,100.0,0.95,0.732,0.097
76.78780488,100.0,0.963,0.857,0.22
47.426,7.0,0.707,0.243,0.796
78.1504878,100.0,0.978,0.879,0.11
72.675,77.49204254,0.961,0.697,0.325
61.105,11.0,0.85,0.43,0.658
69.202,75.80769348,0.943,0.632,0.583
68.614,70.24495697,0.944,0.63,0.499
72.24634146,100.0,0.985,0.755,0.423
75.26097561,100.0,0.983,0.769,0.223
76.066,86.6,0.958,0.693,0.469
51.748,48.2,0.762,0.376,0.671
78.2202439,100.0,0.973,0.857,0.325
74.45853659,100.0,0.895,0.771,0.349
61.459,57.6,0.917,0.656,0.472
74.15121951,100.0,1.034,0.793,0.244
78.1204878,99.9,0.966,0.802,0.36
52.276,29.3523159,0.801,0.404,0.719
82.86097561,100.0,0.999,0.868,0.067
78.89609756,91.1,0.937,0.87,0.177
50.744,9.4,0.868,0.372,0.653
67.24,33.5,0.96,0.678,0.67
72.103,90.4,0.82,0.62,0.485
46.67,2.811104298,0.831,0.354,0.654
79.63414634,99.4,0.96,0.685,0.463
72.767,87.2,0.96,0.767,0.624
77.08780488,100.0,0.972,0.834,0.237
76.02682927,100.0,0.987,0.887,0.209
74.088,95.9,0.85,0.744,0.429
72.111,98.48413086,0.973,0.785,0.424
60.946,55.8,0.876,0.44,0.591
48.955,32.33729553,0.897,0.476,0.593
73.09,94.49201202,0.97,0.756,0.419
78.4804878,100.0,0.983,0.887,0.032
77.3195122,100.0,0.763,0.718,0.228
64.339,44.4,0.736,0.453,0.699
79.236,100.0,0.99,0.747,0.383
77.37073171,100.0,0.971,0.876,0.137
69.212,76.69658661,0.911,0.625,0.531
55.978,18.58962631,0.744,0.429,0.673
62.618,90.4,0.954,0.586,0.557
66.239,100.0,0.987,0.706,0.335
52.737,38.4354744,0.836,0.493,0.699
78.41243902,100.0,0.942,0.88,0.106
46.319,3.830210209,0.888,0.329,0.672
75.596,96.23616791,0.94,0.718,0.467
70.492,100.0,0.971,0.66,0.581
72.49512195,98.5,0.948,0.732,0.277
75.841,100.0,0.939,0.785,0.226
73.82487805,98.65785217,0.954,0.787,0.508
75.94512195,100.0,0.98,0.869,0.21
69.166,86.31544495,0.925,0.627,0.543
67.197,96.40246582,0.845,0.619,0.635
67.895,79.5,0.945,0.597,0.546
76.154,100.0,1.018,0.76,0.179
77.07804878,100.0,1.027,0.863,0.087
80.966,100.0,0.982,0.838,0.183
77.07317073,100.0,0.962,0.817,0.139
53.945,36.60369492,0.848,0.454,0.618
76.81463415,100.0,0.953,0.849,0.529
70.70243902,100.0,0.976,0.857,0.295
78.88536585,100.0,0.987,0.849,0.161
61.388,54.59486389,0.734,0.465,0.66
68.614,80.3,0.911,0.589,0.563
76.044,100.0,0.976,0.794,0.198
78.0,100.0,0.934,0.825,0.233
78.82439024,100.0,0.969,0.824,0.184
64.587,45.66176987,0.829,0.456,0.595
80.42414634,100.0,0.947,0.859,0.157
67.891,98.9,0.84,0.661,0.551
54.816,17.8,0.784,0.477,0.702
74.51463415,100.0,0.966,0.786,0.581
69.34926829,100.0,1.021,0.722,0.339
70.90902439,100.0,1.0,0.732,0.277
43.131,11.8,0.863,0.369,0.6
48.312,4.28854084,0.739,0.289,0.721
77.73902439,100.0,0.905,0.766,0.333
70.40487805,100.0,0.904,0.66,0.595
72.445,100.0,0.99,0.688,0.361
65.172,100.0,0.908,0.769,0.462
62.293,64.10268402,0.754,0.498,0.555
44.518,6.6,0.821,0.272,0.618
58.107,31.9824295,0.958,0.34,0.547
60.771,39.1,0.776,0.449,0.7
77.79439024,100.0,0.95,0.905,0.1
77.33414634,100.0,0.978,0.747,0.214
51.589,99.4,0.85,0.248,0.326
78.14268293,100.0,0.984,0.885,0.106
72.97,78.29434967,0.963,0.669,0.523
61.377,14.3,0.867,0.432,0.656
69.325,100.0,0.929,0.638,0.617
71.795,71.35339355,0.955,0.625,0.497
75.68780488,100.0,0.985,0.689,0.206
75.41219512,96.6,0.982,0.865,0.228
69.00487805,100.0,0.961,0.722,0.462
47.514,1.027835965,0.862,0.302,0.594
56.591,69.1,0.769,0.502,0.699
72.70487805,99.7,0.975,0.726,0.23
74.70731707,95.76038361,0.98,0.635,0.258
60.805,87.8,0.957,0.651,0.325
75.476,100.0,0.985,0.806,0.236
75.98292683,100.0,0.963,0.808,0.141
52.833,29.83145714,0.808,0.362,0.717
79.19756098,100.0,1.002,0.935,0.063
79.0795122,100.0,0.938,0.875,0.106
59.966,6.197068214,0.866,0.329,0.646
73.552,77.7,0.959,0.68,0.668
76.627,92.0,0.826,0.4,0.467
46.977,3.94494772,0.837,0.345,0.652
77.51463415,100.0,1.01,0.689,0.235
72.937,100.0,0.962,0.683,0.616
77.21097561,99.5,0.996,0.842,0.238
76.42926829,100.0,0.988,0.89,0.282
74.298,97.06565094,0.962,0.735,0.42
72.703,98.7,0.975,0.685,0.391
71.802,78.4,0.947,0.721,0.358
44.945,17.11245918,0.79,0.413,0.646
61.958,32.72261047,0.899,0.331,0.594
73.09,94.81500244,0.97,0.762,0.415
74.80731707,100.0,0.966,0.78,0.269
77.67073171,100.0,0.957,0.878,0.151
63.917,26.74619293,0.748,0.375,0.695
73.728,100.0,0.991,0.748,0.379
77.09073171,100.0,0.971,0.878,0.137
80.09756098,100.0,0.915,0.626,0.162
56.218,19.5782547,0.751,0.449,0.672
52.523,6.2,0.969,0.586,0.556
71.06097561,100.0,0.987,0.776,0.326
47.514,3.9,0.842,0.294,0.623
55.025,40.7,0.835,0.436,0.698
78.62365854,100.0,0.979,0.879,0.106
46.025,8.4,0.745,0.325,0.739
75.669,97.241124,0.988,0.749,0.446
70.738,93.87064362,0.947,0.665,0.508
72.31707317,99.9,0.963,0.742,0.263
75.39,100.0,0.943,0.794,0.27
74.51463415,100.0,0.956,0.843,0.197
76.13902439,100.0,0.947,0.785,0.643
69.096,87.07193756,0.931,0.633,0.49
67.471,64.2,0.84,0.624,0.63
68.478,79.9,0.906,0.636,0.511
69.35853659,100.0,1.022,0.694,0.326
77.09073171,100.0,1.002,0.873,0.086
78.60487805,100.0,0.982,0.842,0.087
77.47560976,100.0,0.955,0.879,0.136
57.6,42.6,0.851,0.497,0.614
69.306,100.0,0.962,0.672,0.265
62.721,27.8,0.91,0.527,0.543
70.55780488,91.8,0.983,0.756,0.27
79.60243902,89.5,0.984,0.914,0.165
61.792,22.7,0.776,0.478,0.678
68.662,80.94,0.879,0.56,0.487
76.1804878,100.0,0.985,0.83,0.203
81.83292683,99.7,1.017,0.833,0.277
78.97560976,100.0,0.956,0.877,0.091
63.306,100.0,0.903,0.461,0.586
80.50146341,100.0,0.949,0.871,0.161
64.155,98.65785217,0.844,0.666,0.604
54.526,14.5,0.882,0.479,0.693
76.157,98.75891113,0.969,0.789,0.571
77.76,100.0,1.003,0.733,0.327
71.2195122,100.0,0.856,0.572,0.71
46.316,3.826887608,0.863,0.369,0.704
48.312,6.066863537,0.752,0.299,0.673
77.58780488,100.0,0.908,0.776,0.339
70.60731707,99.23561859,0.909,0.667,0.476
72.845,96.092755,0.92,0.785,0.462
71.108,100.0,0.968,0.628,0.454
66.018,65.92668915,0.763,0.501,0.711
48.024,5.5,0.826,0.283,0.614
54.101,32.99179077,0.951,0.552,0.764
50.957,21.7325325,0.788,0.455,0.697
77.88292683,100.0,0.98,0.886,0.163
78.944,100.0,0.979,0.874,0.2
48.191,6.7,0.719,0.301,0.794
78.32926829,100.0,0.854,0.845,0.39
61.09,70.46,0.628,0.428,0.775
73.279,79.09257507,0.982,0.584,0.524
60.629,4.295089722,0.853,0.435,0.596
68.355,87.76236725,0.947,0.644,0.576
69.1,71.3,0.9,0.63,0.671
72.99756098,100.0,0.977,0.776,0.202
75.41219512,100.0,0.983,0.752,0.295
73.722,100.0,0.959,0.7,0.455
41.681,2.174127579,0.877,0.41,0.591
56.418,33.83826828,0.775,0.379,0.669
72.55121951,100.0,0.957,0.748,0.225
74.80731707,95.3,0.969,0.794,0.199
73.538,64.9,0.958,0.685,0.075
75.00487805,100.0,1.024,0.804,0.219
78.66585366,100.0,0.964,0.882,0.194
48.81,30.30652809,0.836,0.411,0.714
79.33902439,100.0,0.96,0.909,0.06
72.99756098,100.0,0.933,0.923,0.105
50.914,7.15528965,0.857,0.38,0.691
54.199,15.3,0.896,0.439,0.596
68.642,55.3,0.959,0.611,0.529
72.83,98.9,0.835,0.787,0.447
47.175,5.0747118,0.858,0.373,0.708
68.37487805,100.0,1.006,0.696,0.346
76.87,100.0,0.96,0.779,0.609
81.30487805,100.0,0.979,0.848,0.24
76.5804878,100.0,0.991,0.893,0.111
74.527,97.23280334,1.012,0.744,0.414
60.946,98.4,0.977,0.644,0.551
72.107,86.17598724,0.949,0.7,0.389
53.742,19.0,0.862,0.411,0.646
46.819,7.6,0.903,0.466,0.596
75.183,100.0,0.944,0.669,0.33
73.722,95.13315582,0.99,0.742,0.415
78.93170732,100.0,0.966,0.894,0.156
77.87560976,100.0,0.895,0.866,0.186
64.189,97.0,0.973,0.615,0.489
66.228,18.3,0.756,0.481,0.568
74.039,100.0,0.99,0.75,0.336
77.6195122,100.0,0.975,0.802,0.129
68.881,78.46138,0.917,0.633,0.513
56.526,11.0,0.867,0.409,0.677
61.871,70.929888,0.902,0.531,0.593
51.694,25.0527401,0.964,0.587,0.534
71.41219512,93.3,0.983,0.88,0.408
50.325,7.840343952,0.75,0.293,0.68
47.528,2.070949316,0.846,0.337,0.655
51.589,40.70677567,0.836,0.437,0.696
78.83902439,100.0,0.989,0.884,0.157
45.75,3.2,0.745,0.329,0.711
76.018,92.1,0.939,0.755,0.44
70.926,94.1475296,0.936,0.719,0.499
72.64195122,100.0,0.979,0.749,0.252
76.295,100.0,0.985,0.927,0.093
74.66829268,100.0,0.957,0.796,0.188
76.34146341,100.0,0.937,0.886,0.16
69.279,100.0,0.892,0.64,0.52
67.737,96.88573456,0.845,0.629,0.627
69.379,79.129592,0.86,0.609,0.537
74.503,100.0,0.948,0.773,0.281
77.29121951,100.0,1.003,0.91,0.082
80.433,100.0,0.981,0.84,0.191
77.72682927,100.0,0.944,0.884,0.127
58.03,40.74053955,0.883,0.502,0.608
77.98780488,100.0,0.968,0.801,0.238
56.418,16.4,0.733,0.339,0.701
69.212,74.3,0.922,0.573,0.574
68.422,67.394103,0.928,0.55,0.461
70.67707317,100.0,0.983,0.763,0.297
79.35121951,100.0,0.988,0.862,0.065
63.552,60.1,0.75,0.486,0.67
66.221,83.73,0.89,0.59,0.554
75.81707317,100.0,0.958,0.837,0.109
77.073,100.0,0.939,0.499,0.34
79.42439024,99.4,0.956,0.835,0.236
50.957,48.2,0.803,0.459,0.679
80.46097561,100.0,0.958,0.872,0.155
71.694,98.75891113,0.879,0.671,0.598
65.63,97.0,1.008,0.671,0.464
54.495,22.7,0.881,0.48,0.692
67.473,92.5,0.881,0.787,0.564
78.88536585,100.0,1.022,0.746,0.346
71.57073171,100.0,1.009,0.753,0.075
57.372,12.79750061,0.9,0.436,0.637
43.568,4.26991272,0.86,0.375,0.708
49.797,7.840343952,0.758,0.311,0.672
77.5,100.0,0.902,0.78,0.285
70.96097561,99.24550629,0.912,0.674,0.312
73.225,96.74829865,0.973,0.726,0.459
65.561,93.8,0.962,0.631,0.397
66.406,67.74585724,0.771,0.511,0.68
48.812,4.879123688,0.832,0.296,0.666
53.036,33.99631119,0.95,0.307,0.666
62.113,46.2,0.737,0.371,0.677
77.83658537,100.0,0.952,0.884,0.307
77.8902439,100.0,0.982,0.878,0.199
