Year,Country,Sustainability_Rank
1985,French Polynesia,102
1985,Turkmenistan,103
1985,Malta,104
1985,Dominica,105
1985,Italy,106
1985,St. Lucia,107
1985,Cyprus,108
1985,Isle of Man,110
1985,Ecuador,111
1985,Greenland,113
1985,Dominican Republic,114
1985,Libya,115
1985,Pacific island small states,116
1985,Mauritius,117
1985,Latin America & the Caribbean (IDA & IBRD countries),118
1985,Tajikistan,119
1985,Other small states,120
1985,"Korea, Dem. People's Rep.",121
1985,Latin America & Caribbean (excluding high income),122
1985,Late-demographic dividend,123
1985,Oman,123
1985,Fiji,124
1985,Botswana,125
1985,Upper middle income,125
1985,St. Kitts and Nevis,125
1985,Colombia,126
1985,Saudi Arabia,127
1985,Panama,128
1985,Mexico,129
1985,Tonga,130
1985,Paraguay,131
1985,Tunisia,132
1985,IBRD only,133
1985,Turks and Caicos Islands,134
1985,World,136
1985,Algeria,137
1985,Vanuatu,138
1985,"Micronesia, Fed. Sts.",140
1985,Cabo Verde,141
1985,Samoa,142
1985,Latin America & Caribbean,143
1985,South Africa,144
1985,United Arab Emirates,147
1985,El Salvador,148
1985,Lebanon,149
1985,Middle East & North Africa,150
1985,Solomon Islands,151
1985,Kyrgyz Republic,152
1985,Seychelles,153
1985,South Asia,154
1985,Eswatini,155
1985,Honduras,156
1985,Guyana,157
1985,Nauru,158
1985,IDA & IBRD total,159
1985,Tuvalu,160
1985,Low & middle income,161
1985,Middle East & North Africa (excluding high income),162
1985,Philippines,163
1985,Middle income,164
1985,Central African Republic,165
1985,Mauritania,165
1985,Indonesia,166
1985,Burundi,167
1985,Nigeria,168
1985,South Asia (IDA & IBRD),168
1985,Lao PDR,169
1985,Bolivia,169
1985,Peru,170
1985,Zimbabwe,171
1985,Zambia,172
1985,"Congo, Rep.",173
1985,"Yemen, Rep.",174
1985,Equatorial Guinea,175
1985,Arab World,176
1985,Iraq,176
1985,Guatemala,177
1985,Middle East & North Africa (IDA & IBRD countries),178
1985,Marshall Islands,178
1985,Togo,179
1985,Burkina Faso,180
1985,Ethiopia,181
1985,Sub-Saharan Africa (IDA & IBRD countries),181
1985,Low income,181
1985,Sierra Leone,181
1985,Mali,181
1985,Africa Western and Central,181
1985,Rwanda,181
1985,Malawi,181
1985,South Sudan,181
1985,"Gambia, The",181
1985,"Congo, Dem. Rep.",181
1985,Sub-Saharan Africa (excluding high income),181
1985,Guinea,181
1985,Tanzania,181
1985,Timor-Leste,181
1985,Uganda,181
1985,Somalia,181
1985,Niger,181
1985,Pre-demographic dividend,181
1985,Chad,181
1985,Mozambique,181
1985,Angola,181
1985,Africa Eastern and Southern,181
1985,Liberia,181
1985,Comoros,181
1985,Afghanistan,181
1985,Sub-Saharan Africa,181
1985,Sudan,181
1985,Senegal,181
1985,Benin,181
1985,Madagascar,182
1985,Djibouti,183
1985,Gabon,184
1985,Heavily indebted poor countries (HIPC),185
1985,Papua New Guinea,185
1985,Nicaragua,186
1985,Lesotho,187
1985,Guinea-Bissau,189
1985,Least developed countries: UN classification,190
1985,IDA blend,191
1985,Early-demographic dividend,192
1985,Maldives,192
1985,Bhutan,193
1985,Kiribati,194
1985,Cameroon,194
1985,Sao Tome and Principe,195
1985,IDA total,196
1985,IDA only,196
1985,Myanmar,196
1985,Bangladesh,197
1985,Namibia,197
1985,Eritrea,197
1985,Fragile and conflict affected situations,197
1985,Kenya,198
1985,Cambodia,198
1985,Haiti,199
1985,Lower middle income,200
1985,Ghana,200
1985,Pakistan,201
1985,Mongolia,202
1985,Morocco,203
1985,India,204
1985,Nepal,205
