Year,Country,Economic_Rank
1985,South Asia (IDA & IBRD),72
1985,South Sudan,72
1985,Seychelles,73
1985,Tajikistan,74
1985,British Virgin Islands,76
1985,High income,77
1985,Heavily indebted poor countries (HIPC),77
1985,Guyana,77
1985,Honduras,77
1985,Haiti,77
1985,Brazil,78
1985,Bhutan,80
1985,Bolivia,80
1985,Botswana,80
1985,Guinea-Bissau,81
1985,Guatemala,81
1985,Guam,81
1985,Gibraltar,81
1985,Greenland,81
1985,Guinea,81
1985,Grenada,81
1985,Serbia,82
1985,Israel,83
1985,North Macedonia,84
1985,North America,84
1985,Greece,85
1985,Romania,86
1985,"Bahamas, The",87
1985,Azerbaijan,88
1985,Kazakhstan,89
1985,Kiribati,90
1985,Kenya,90
1985,Aruba,91
1985,Barbados,92
1985,Belarus,93
1985,Armenia,94
1985,Jordan,95
1985,Curacao,96
1985,Indonesia,97
1985,St. Lucia,98
1985,St. Vincent and the Grenadines,98
1985,St. Kitts and Nevis,98
1985,St. Martin (French part),98
1985,Sri Lanka,98
1985,Cyprus,99
1985,Spain,100
1985,Argentina,101
1985,Ukraine,102
1985,Arab World,103
1985,Antigua and Barbuda,103
1985,South Africa,104
1985,Uganda,105
1985,Tuvalu,105
1985,Nicaragua,106
1985,Moldova,108
1985,Mauritania,109
1985,Mauritius,109
1985,Middle income,110
1985,Middle East & North Africa (excluding high income),110
1985,Timor-Leste,111
1985,Tanzania,111
1985,Togo,111
1985,Middle East & North Africa,112
1985,Middle East & North Africa (IDA & IBRD countries),112
1985,"Micronesia, Fed. Sts.",112
1985,Mexico,113
1985,Ecuador,114
1985,Burundi,115
1985,Burkina Faso,115
1985,Cabo Verde,115
1985,Brunei Darussalam,115
1985,Thailand,116
1985,Nigeria,117
1985,Niger,117
1985,China,118
1985,South Asia,119
1985,Somalia,119
1985,East Asia & Pacific (excluding high income),120
1985,East Asia & Pacific,120
1985,East Asia & Pacific (IDA & IBRD countries),120
1985,Bulgaria,121
1985,Philippines,122
1985,IDA blend,123
1985,IBRD only,124
1985,IDA & IBRD total,124
1985,Equatorial Guinea,125
1985,El Salvador,125
1985,Hungary,126
1985,Peru,127
1985,Paraguay,128
1985,Trinidad and Tobago,129
1985,Tonga,129
1985,Pre-demographic dividend,130
1985,Post-demographic dividend,130
1985,Virgin Islands (U.S.),131
1985,Zambia,131
1985,Zimbabwe,131
1985,"Yemen, Rep.",131
1985,World,131
1985,Portugal,132
1985,Tunisia,133
1985,"Gambia, The",134
1985,Gabon,134
1985,Algeria,136
1985,Georgia,137
1985,Myanmar,138
1985,Mozambique,138
1985,Nauru,139
1985,Namibia,139
1985,Africa Western and Central,140
1985,Albania,140
1985,Angola,140
1985,Africa Eastern and Southern,140
1985,Afghanistan,140
1985,Nepal,141
1985,India,142
1985,Pacific island small states,143
1985,Other small states,143
1985,Morocco,144
1985,Uzbekistan,145
1985,Vanuatu,145
1985,Pakistan,146
1985,"Congo, Rep.",147
1985,Central Europe and the Baltics,148
1985,Channel Islands,148
1985,Chad,148
1985,Turkmenistan,149
1985,Turks and Caicos Islands,149
1985,Costa Rica,150
1985,Mongolia,152
1985,"Congo, Dem. Rep.",153
1985,Comoros,153
1985,Uruguay,154
1985,Colombia,155
1985,Chile,157
