Year,Country,Institutional_Rank
1971,Guyana,115
1971,Middle East & North Africa (IDA & IBRD countries),115
1971,IDA & IBRD total,116
1971,Germany,117
1971,Panama,118
1971,Mauritius,119
1971,Namibia,120
1971,Luxembourg,121
1971,Turkmenistan,122
1971,Cabo Verde,123
1971,Suriname,124
1971,Low & middle income,125
1971,Botswana,125
1971,Latvia,126
1971,Early-demographic dividend,127
1971,Nauru,129
1971,Eswatini,130
1971,IDA total,131
1971,Solomon Islands,132
1971,Papua New Guinea,132
1971,Central African Republic,132
1971,Djibouti,132
1971,IDA blend,132
1971,Pacific island small states,133
1971,"Congo, Rep.",134
1971,Serbia,135
1971,Middle income,136
1971,El Salvador,136
1971,Guatemala,137
1971,Ghana,137
1971,Mauritania,137
1971,Guinea,138
1971,Uganda,139
1971,Sao Tome and Principe,139
1971,Libya,139
1971,Other small states,139
1971,Thailand,140
1971,IDA only,141
1971,Fragile and conflict affected situations,141
1971,Cameroon,141
1971,Lesotho,141
1971,Guinea-Bissau,142
1971,Bolivia,143
1971,"Korea, Dem. People's Rep.",144
1971,Paraguay,144
1971,Fiji,145
1971,Kiribati,146
1971,Late-demographic dividend,147
1971,Marshall Islands,148
1971,Latin America & Caribbean,148
1971,East Asia & Pacific (IDA & IBRD countries),148
1971,Gabon,149
1971,Bahrain,150
1971,Kyrgyz Republic,151
1971,Latin America & Caribbean (excluding high income),152
1971,"Micronesia, Fed. Sts.",153
1971,Upper middle income,154
1971,Israel,155
1971,Zimbabwe,156
1971,Latin America & the Caribbean (IDA & IBRD countries),157
1971,World,158
1971,New Caledonia,159
1971,Vanuatu,160
1971,Virgin Islands (U.S.),161
1971,Turks and Caicos Islands,162
1971,French Polynesia,163
1971,Mongolia,165
1971,Tuvalu,166
1971,Brazil,167
1971,Nepal,168
1971,Algeria,169
1971,Kazakhstan,170
1971,Pakistan,171
1971,Azerbaijan,172
1971,Jordan,173
1971,United Arab Emirates,175
