Year,Country,Economic_Rank
1971,Virgin Islands (U.S.),74
1971,Zambia,74
1971,Zimbabwe,74
1971,World,74
1971,Malta,76
1971,Bahrain,76
1971,Thailand,77
1971,Other small states,78
1971,Pacific island small states,78
1971,India,79
1971,Senegal,80
1971,Sao Tome and Principe,80
1971,Fragile and conflict affected situations,81
1971,European Union,81
1971,Europe & Central Asia (excluding high income),81
1971,Fiji,81
1971,Sub-Saharan Africa,82
1971,Sudan,82
1971,Sub-Saharan Africa (IDA & IBRD countries),82
1971,Suriname,82
1971,Sub-Saharan Africa (excluding high income),82
1971,Sweden,83
1971,Ukraine,84
1971,Uganda,85
1971,Tuvalu,85
1971,Ghana,86
1971,Singapore,87
1971,Tanzania,88
1971,Togo,88
1971,Timor-Leste,88
1971,Marshall Islands,89
1971,Mali,89
1971,Jamaica,90
1971,Ireland,91
1971,Mozambique,92
1971,Myanmar,92
1971,Middle income,93
1971,Sint Maarten (Dutch part),94
1971,Sierra Leone,94
1971,Middle East & North Africa (excluding high income),95
1971,Saudi Arabia,96
1971,OECD members,97
1971,Oman,97
1971,Moldova,98
1971,China,99
1971,Malaysia,100
1971,Germany,101
1971,Maldives,102
1971,Madagascar,102
1971,Luxembourg,102
1971,Malawi,102
1971,Netherlands,103
1971,Early-demographic dividend,104
1971,Djibouti,104
1971,Dominica,104
1971,Dominican Republic,104
1971,Norway,105
1971,Finland,106
1971,Isle of Man,107
1971,Denmark,108
1971,Equatorial Guinea,109
1971,IDA blend,110
1971,Panama,111
1971,Papua New Guinea,112
1971,French Polynesia,113
1971,Hungary,114
1971,Paraguay,115
1971,IBRD only,117
1971,IDA & IBRD total,117
1971,France,118
1971,Peru,119
1971,El Salvador,120
1971,Mexico,121
1971,Indonesia,122
1971,Japan,123
1971,Morocco,124
1971,Iraq,125
1971,Nicaragua,126
1971,Mauritius,127
1971,Mauritania,127
1971,"Micronesia, Fed. Sts.",128
1971,Middle East & North Africa,128
1971,Middle East & North Africa (IDA & IBRD countries),128
1971,Spain,129
1971,Nigeria,130
1971,Niger,130
1971,Costa Rica,131
1971,Israel,132
1971,New Caledonia,133
1971,"Congo, Rep.",134
1971,High income,135
1971,Honduras,135
1971,St. Kitts and Nevis,137
1971,Sri Lanka,137
1971,St. Vincent and the Grenadines,137
1971,St. Martin (French part),137
1971,St. Lucia,137
1971,South Africa,138
1971,"Gambia, The",139
1971,Somalia,140
1971,South Asia,140
1971,Gabon,141
1971,Haiti,142
1971,Heavily indebted poor countries (HIPC),142
1971,Guyana,142
1971,Ecuador,143
1971,Guam,145
1971,Guatemala,145
1971,Grenada,145
1971,Gibraltar,145
1971,Guinea-Bissau,146
1971,Guinea,146
1971,Tonga,147
1971,East Asia & Pacific (IDA & IBRD countries),148
1971,East Asia & Pacific,148
1971,East Asia & Pacific (excluding high income),148
1971,Trinidad and Tobago,149
1971,Georgia,150
1971,New Zealand,150
1971,United Kingdom,151
1971,Colombia,152
1971,Tunisia,153
1971,"Congo, Dem. Rep.",154
1971,Comoros,154
1971,Pre-demographic dividend,155
1971,Post-demographic dividend,155
1971,Portugal,156
1971,South Sudan,157
1971,South Asia (IDA & IBRD),158
1971,Greece,159
1971,Australia,159
1971,Turks and Caicos Islands,161
1971,Turkmenistan,161
1971,Uzbekistan,164
1971,Vanuatu,165
1971,Channel Islands,166
1971,Central Europe and the Baltics,166
1971,Chad,166
1971,Philippines,167
1971,Chile,168
1971,Uruguay,169
