Year,Country,Institutional_Rank
1979,Pre-demographic dividend,135
1979,Chad,135
1979,Somalia,135
1979,Malawi,135
1979,South Sudan,135
1979,Madagascar,135
1979,Uganda,135
1979,Tanzania,135
1979,Niger,135
1979,Burkina Faso,135
1979,Burundi,135
1979,Nigeria,135
1979,Papua New Guinea,135
1979,Timor-Leste,135
1979,Afghanistan,135
1979,Sub-Saharan Africa (IDA & IBRD countries),135
1979,Sub-Saharan Africa,135
1979,Sub-Saharan Africa (excluding high income),135
1979,Lao PDR,135
1979,Africa Western and Central,135
1979,Bangladesh,135
1979,Arab World,136
1979,Iraq,137
1979,Oman,138
1979,Marshall Islands,138
1979,Myanmar,139
1979,Mauritania,139
1979,Bolivia,140
1979,"Yemen, Rep.",140
1979,Kenya,141
1979,"Congo, Rep.",141
1979,Early-demographic dividend,142
1979,Upper middle income,143
1979,Gabon,144
1979,Lower middle income,145
1979,Honduras,146
1979,Latin America & Caribbean,147
1979,Sao Tome and Principe,148
1979,Comoros,149
1979,Bulgaria,150
1979,Namibia,151
1979,Maldives,151
1979,Low & middle income,151
1979,North Macedonia,152
1979,Djibouti,153
1979,Ecuador,154
1979,Late-demographic dividend,155
1979,Heavily indebted poor countries (HIPC),156
1979,Fragile and conflict affected situations,157
1979,IDA total,157
1979,Bhutan,158
1979,Ghana,159
1979,Portugal,160
1979,Latin America & the Caribbean (IDA & IBRD countries),161
1979,Ethiopia,162
1979,Zambia,163
1979,Lesotho,164
1979,IDA only,164
1979,Pacific island small states,165
1979,South Asia,166
1979,Guinea-Bissau,167
1979,Guinea,168
1979,Cameroon,168
1979,Kiribati,168
1979,El Salvador,169
1979,Middle East & North Africa,170
1979,Guatemala,170
1979,IDA & IBRD total,171
1979,Eswatini,172
1979,Small states,173
1979,Nauru,174
1979,Sudan,175
1979,Kyrgyz Republic,176
1979,Samoa,177
1979,Guyana,178
1979,IDA blend,179
1979,Latin America & Caribbean (excluding high income),180
1979,Turkmenistan,180
1979,United Arab Emirates,181
1979,Mongolia,182
1979,Tuvalu,183
1979,World,184
1979,Uzbekistan,185
1979,Solomon Islands,186
1979,Dominican Republic,187
1979,Vanuatu,188
1979,Azerbaijan,189
1979,IBRD only,190
1979,Suriname,191
1979,Kazakhstan,192
1979,Nicaragua,193
1979,Lebanon,195
1979,Saudi Arabia,196
