Year,Country,Ease_of_Living_Rank
1977,Latin America & the Caribbean (IDA & IBRD countries),115
1977,Small states,116
1977,Iraq,117
1977,Sudan,118
1977,Kyrgyz Republic,119
1977,Latin America & Caribbean,120
1977,Jordan,121
1977,Philippines,122
1977,Botswana,123
1977,Kazakhstan,124
1977,Eswatini,125
1977,South Africa,126
1977,Thailand,127
1977,Indonesia,128
1977,Dominican Republic,128
1977,Tuvalu,129
1977,Ecuador,130
1977,Cabo Verde,131
1977,Fiji,132
1977,Guyana,133
1977,Sub-Saharan Africa (IDA & IBRD countries),134
1977,Lesotho,134
1977,Lower middle income,135
1977,"Micronesia, Fed. Sts.",136
1977,Honduras,137
1977,Uzbekistan,138
1977,East Asia & Pacific (excluding high income),139
1977,Turkmenistan,140
1977,Morocco,141
1977,Low & middle income,142
1977,East Asia & Pacific (IDA & IBRD countries),143
1977,Ghana,144
1977,Zimbabwe,144
1977,India,145
1977,Djibouti,146
1977,Zambia,147
1977,Lebanon,149
1977,Kiribati,150
1977,Lao PDR,151
1977,Nauru,151
1977,Haiti,152
1977,Sub-Saharan Africa (excluding high income),153
1977,Peru,154
1977,Sao Tome and Principe,155
1977,IDA blend,156
1977,Pacific island small states,157
1977,Sub-Saharan Africa,158
1977,IDA & IBRD total,159
1977,Cameroon,160
1977,Vanuatu,161
1977,IDA only,162
1977,IDA total,162
1977,Early-demographic dividend,163
1977,Arab World,165
1977,Central African Republic,166
1977,Bhutan,167
1977,Bolivia,168
1977,Oman,168
1977,Bangladesh,169
1977,IBRD only,170
1977,Nicaragua,171
1977,Marshall Islands,171
1977,Brazil,172
1977,Cambodia,172
1977,"Yemen, Rep.",173
1977,Least developed countries: UN classification,174
1977,Fragile and conflict affected situations,174
1977,Low income,175
1977,Azerbaijan,176
1977,Ethiopia,176
1977,Burkina Faso,177
1977,Eritrea,177
1977,Kenya,177
1977,Liberia,178
1977,Saudi Arabia,179
1977,Benin,181
1977,Guinea,182
1977,Maldives,182
1977,Guinea-Bissau,183
1977,Guatemala,184
1977,Pakistan,185
1977,Middle income,186
1977,Namibia,187
1977,Other small states,188
1977,Myanmar,189
1977,"Congo, Rep.",190
1977,Comoros,190
1977,Senegal,191
1977,"Gambia, The",192
1977,Papua New Guinea,193
1977,Middle East & North Africa (excluding high income),194
1977,Gabon,195
1977,El Salvador,196
1977,Heavily indebted poor countries (HIPC),197
1977,Rwanda,197
1977,South Asia,198
1977,Sierra Leone,199
1977,Mongolia,200
1977,Burundi,201
1977,Middle East & North Africa (IDA & IBRD countries),202
1977,Middle East & North Africa,203
1977,Nepal,204
1977,South Asia (IDA & IBRD),205
1977,Madagascar,206
1977,Uganda,207
1977,Mauritania,208
1977,Mali,209
1977,Nigeria,210
1977,Malawi,211
1977,Niger,211
1977,Timor-Leste,212
1977,South Sudan,212
1977,Algeria,213
1977,Tanzania,214
1977,"Congo, Dem. Rep.",215
1977,Pre-demographic dividend,216
1977,Chad,217
1977,Somalia,218
1977,Mozambique,219
1977,Equatorial Guinea,220
1977,Togo,221
1977,Angola,222
1977,Africa Eastern and Southern,223
1977,Afghanistan,224
1977,Africa Western and Central,225
