Year,Country,Economic_Rank
1977,Guatemala,109
1977,Grenada,109
1977,Ukraine,110
1977,Guinea,111
1977,Guinea-Bissau,111
1977,Curacao,112
1977,Malaysia,113
1977,Nauru,114
1977,Niger,115
1977,Nigeria,115
1977,Isle of Man,116
1977,Iraq,117
1977,Finland,118
1977,Moldova,119
1977,Maldives,120
1977,Malawi,120
1977,Madagascar,120
1977,Luxembourg,120
1977,Middle income,121
1977,Middle East & North Africa (excluding high income),122
1977,Cyprus,123
1977,Tunisia,125
1977,Namibia,126
1977,St. Vincent and the Grenadines,127
1977,China,129
1977,St. Lucia,130
1977,St. Kitts and Nevis,130
1977,St. Martin (French part),130
1977,Sri Lanka,130
1977,South Sudan,131
1977,South Asia (IDA & IBRD),132
1977,IBRD only,133
1977,IDA & IBRD total,133
1977,IDA blend,134
1977,Greece,135
1977,Spain,137
1977,Other small states,138
1977,Myanmar,139
1977,Mozambique,139
1977,Nepal,140
1977,Tonga,141
1977,Trinidad and Tobago,142
1977,Pacific island small states,143
1977,Pakistan,144
1977,Ireland,145
1977,Philippines,146
1977,Colombia,147
1977,Post-demographic dividend,148
1977,Pre-demographic dividend,148
1977,Angola,149
1977,Africa Eastern and Southern,149
1977,Africa Western and Central,149
1977,Albania,149
1977,Afghanistan,149
1977,Algeria,150
1977,Morocco,151
1977,Portugal,151
1977,"Congo, Rep.",152
1977,Nicaragua,153
1977,Costa Rica,154
1977,Central Europe and the Baltics,155
1977,Comoros,156
1977,"Congo, Dem. Rep.",156
1977,Chad,157
1977,Channel Islands,157
1977,Hungary,158
1977,Somalia,159
1977,South Asia,159
1977,Tanzania,160
1977,India,161
1977,Gabon,162
1977,"Gambia, The",162
1977,East Asia & Pacific (excluding high income),163
1977,East Asia & Pacific,164
1977,East Asia & Pacific (IDA & IBRD countries),164
1977,Togo,165
1977,Timor-Leste,165
1977,Equatorial Guinea,166
1977,Ecuador,167
1977,El Salvador,168
1977,Georgia,169
1977,South Africa,170
1977,Chile,171
1977,Thailand,172
1977,Jordan,173
1977,Indonesia,175
1977,Uzbekistan,176
1977,Vanuatu,176
1977,Mauritius,177
1977,Mauritania,177
1977,Middle East & North Africa,178
1977,Middle East & North Africa (IDA & IBRD countries),178
1977,"Micronesia, Fed. Sts.",178
1977,Turks and Caicos Islands,179
1977,Turkmenistan,179
1977,Uruguay,180
1977,Mexico,182
