Year,Country,Institutional_Rank
1977,Burundi,124
1977,Niger,124
1977,Sub-Saharan Africa,124
1977,Africa Western and Central,124
1977,Sub-Saharan Africa (IDA & IBRD countries),124
1977,Lao PDR,124
1977,Sub-Saharan Africa (excluding high income),124
1977,Afghanistan,124
1977,Namibia,125
1977,IBRD only,126
1977,Kiribati,126
1977,"Korea, Dem. People's Rep.",128
1977,Marshall Islands,129
1977,Lesotho,130
1977,Djibouti,130
1977,Fragile and conflict affected situations,130
1977,Lower middle income,130
1977,Eswatini,131
1977,Bolivia,132
1977,Maldives,132
1977,Cameroon,133
1977,Iraq,134
1977,Comoros,135
1977,Other small states,136
1977,Sao Tome and Principe,136
1977,Bhutan,137
1977,East Asia & Pacific (excluding high income),138
1977,Central African Republic,139
1977,Middle income,140
1977,Guatemala,140
1977,Samoa,141
1977,"Congo, Rep.",142
1977,Kenya,142
1977,Ghana,143
1977,Early-demographic dividend,143
1977,IDA total,144
1977,Guinea,144
1977,"Gambia, The",144
1977,IDA only,144
1977,Guinea-Bissau,145
1977,Low & middle income,145
1977,Gabon,146
1977,Tunisia,147
1977,Cabo Verde,148
1977,Botswana,149
1977,East Asia & Pacific (IDA & IBRD countries),150
1977,Zimbabwe,151
1977,Kyrgyz Republic,152
1977,Honduras,153
1977,Small states,153
1977,IDA & IBRD total,154
1977,IDA blend,155
1977,Nauru,156
1977,Solomon Islands,157
1977,Sudan,157
1977,Pacific island small states,158
1977,Vanuatu,159
1977,Latin America & Caribbean (excluding high income),160
1977,Dominican Republic,161
1977,Zambia,161
1977,United Arab Emirates,162
1977,Guyana,163
1977,Fiji,164
1977,Latin America & the Caribbean (IDA & IBRD countries),165
1977,Libya,166
1977,Mongolia,167
1977,"Micronesia, Fed. Sts.",168
1977,Turkmenistan,170
1977,Latin America & Caribbean,171
1977,Upper middle income,172
1977,Uzbekistan,172
1977,Late-demographic dividend,173
1977,Tuvalu,173
1977,Ireland,174
1977,World,175
1977,Greece,176
1977,Kazakhstan,177
1977,Qatar,178
1977,Jordan,179
1977,Azerbaijan,180
1977,Saudi Arabia,181
1977,Brazil,182
1977,Lebanon,183
