Year,Country,Ease_of_Living_Rank
1982,Kazakhstan,93
1982,Chile,94
1982,Albania,95
1982,St. Kitts and Nevis,96
1982,Belize,97
1982,Samoa,98
1982,Brunei Darussalam,99
1982,Trinidad and Tobago,100
1982,Brazil,101
1982,Libya,101
1982,Malta,102
1982,Dominican Republic,102
1982,Central Europe and the Baltics,103
1982,Malaysia,104
1982,Latin America & Caribbean,105
1982,Latin America & Caribbean (excluding high income),106
1982,Saudi Arabia,108
1982,Fiji,109
1982,China,110
1982,Tonga,111
1982,St. Lucia,112
1982,Seychelles,113
1982,Botswana,114
1982,Colombia,115
1982,Georgia,116
1982,Turks and Caicos Islands,117
1982,Jordan,118
1982,Mauritius,119
1982,Thailand,120
1982,Paraguay,121
1982,Uzbekistan,122
1982,"Micronesia, Fed. Sts.",122
1982,Greenland,123
1982,Latin America & the Caribbean (IDA & IBRD countries),124
1982,Mexico,125
1982,Suriname,127
1982,East Asia & Pacific (IDA & IBRD countries),128
1982,Oman,129
1982,Kyrgyz Republic,130
1982,East Asia & Pacific (excluding high income),132
1982,New Caledonia,133
1982,Ecuador,134
1982,Eswatini,136
1982,Cabo Verde,137
1982,Tajikistan,138
1982,Early-demographic dividend,139
1982,Turkmenistan,140
1982,Philippines,141
1982,Sao Tome and Principe,142
1982,Low & middle income,143
1982,Djibouti,144
1982,Vanuatu,144
1982,Cambodia,145
1982,Sudan,146
1982,Cameroon,147
1982,Tuvalu,148
1982,World,149
1982,Mongolia,150
1982,Bangladesh,151
1982,IBRD only,152
1982,Guyana,153
1982,Lower middle income,154
1982,Ghana,154
1982,IDA total,155
1982,IDA only,156
1982,Zimbabwe,156
1982,India,157
1982,Honduras,158
1982,Togo,159
1982,Fragile and conflict affected situations,160
1982,Senegal,161
1982,Central African Republic,162
1982,Lesotho,163
1982,Zambia,164
1982,South Africa,166
1982,Sub-Saharan Africa (IDA & IBRD countries),167
1982,Peru,168
1982,Lao PDR,169
1982,Sub-Saharan Africa (excluding high income),169
1982,Nicaragua,170
1982,Sub-Saharan Africa,170
1982,Guatemala,171
1982,Marshall Islands,171
1982,Arab World,172
1982,Bolivia,173
1982,Other small states,175
1982,"Yemen, Rep.",176
1982,Pakistan,177
1982,Kenya,177
1982,Pacific island small states,178
1982,Nauru,179
1982,Azerbaijan,180
1982,Middle income,181
1982,IDA & IBRD total,182
1982,IDA blend,183
1982,Indonesia,184
1982,Heavily indebted poor countries (HIPC),185
1982,Iraq,186
1982,Gabon,187
1982,Haiti,188
1982,Liberia,189
1982,Kiribati,190
1982,Algeria,191
1982,Morocco,192
1982,Ethiopia,193
1982,Bhutan,194
1982,Least developed countries: UN classification,195
1982,Low income,196
1982,Eritrea,197
1982,Papua New Guinea,198
1982,Madagascar,199
1982,Benin,201
1982,Myanmar,201
1982,Middle East & North Africa (IDA & IBRD countries),202
1982,Middle East & North Africa,203
1982,Middle East & North Africa (excluding high income),204
1982,"Congo, Rep.",205
1982,South Asia,206
1982,El Salvador,207
1982,Maldives,208
1982,Guinea-Bissau,209
1982,Guinea,210
1982,Rwanda,211
1982,"Gambia, The",212
1982,Namibia,213
1982,Mauritania,214
1982,Nigeria,214
1982,South Asia (IDA & IBRD),214
1982,Sierra Leone,215
1982,Equatorial Guinea,216
1982,"Congo, Dem. Rep.",217
1982,Comoros,218
1982,Chad,219
1982,Lebanon,220
1982,Nepal,221
1982,Tanzania,222
1982,Malawi,223
1982,Timor-Leste,224
1982,Burkina Faso,225
1982,Pre-demographic dividend,225
1982,Burundi,226
1982,Mali,227
1982,South Sudan,228
1982,Somalia,229
1982,Niger,230
1982,Uganda,231
1982,Mozambique,232
1982,Angola,233
1982,Africa Eastern and Southern,234
1982,Africa Western and Central,235
1982,Afghanistan,236
