Year,Country,Economic_Rank
1976,Pre-demographic dividend,130
1976,Papua New Guinea,131
1976,Niger,132
1976,Nigeria,133
1976,Post-demographic dividend,134
1976,Ireland,136
1976,Chile,137
1976,South Sudan,139
1976,Hungary,140
1976,South Asia (IDA & IBRD),141
1976,Greece,142
1976,Nicaragua,144
1976,Costa Rica,145
1976,Cyprus,146
1976,Equatorial Guinea,147
1976,Myanmar,148
1976,Mozambique,148
1976,Angola,149
1976,Africa Eastern and Southern,149
1976,Afghanistan,149
1976,Africa Western and Central,149
1976,Albania,149
1976,Japan,150
1976,El Salvador,151
1976,Jordan,152
1976,Algeria,153
1976,"Congo, Rep.",154
1976,Other small states,155
1976,East Asia & Pacific (excluding high income),156
1976,"Gambia, The",157
1976,East Asia & Pacific,158
1976,East Asia & Pacific (IDA & IBRD countries),158
1976,Tanzania,159
1976,Timor-Leste,159
1976,Pacific island small states,160
1976,Thailand,161
1976,Gabon,162
1976,Portugal,163
1976,Pakistan,164
1976,Togo,165
1976,Ecuador,166
1976,South Asia,167
1976,Somalia,167
1976,Morocco,168
1976,Tonga,169
1976,Trinidad and Tobago,170
1976,Philippines,171
1976,Georgia,172
1976,Middle East & North Africa (IDA & IBRD countries),173
1976,Middle East & North Africa,173
1976,Mauritius,174
1976,Mauritania,174
1976,"Micronesia, Fed. Sts.",175
1976,Tunisia,177
1976,Comoros,178
1976,"Congo, Dem. Rep.",178
1976,South Africa,179
1976,Mexico,180
1976,Uzbekistan,181
1976,Turkmenistan,182
1976,Turks and Caicos Islands,182
1976,Colombia,183
1976,Vanuatu,184
1976,Uruguay,185
1976,Indonesia,186
