Year,Country,Sustainability_Rank
1976,Eritrea,164
1976,South Asia (IDA & IBRD),164
1976,Africa Western and Central,164
1976,Middle East & North Africa,164
1976,Africa Eastern and Southern,164
1976,Sub-Saharan Africa (excluding high income),164
1976,Angola,164
1976,"Congo, Dem. Rep.",164
1976,Mozambique,164
1976,Sub-Saharan Africa (IDA & IBRD countries),164
1976,Somalia,164
1976,Equatorial Guinea,164
1976,Sub-Saharan Africa,164
1976,South Sudan,164
1976,Liberia,164
1976,Pre-demographic dividend,164
1976,Tanzania,164
1976,Timor-Leste,164
1976,Nigeria,164
1976,Mali,164
1976,Least developed countries: UN classification,164
1976,Chad,164
1976,Cambodia,164
1976,Low income,164
1976,Malawi,164
1976,Ethiopia,164
1976,Niger,164
1976,Rwanda,164
1976,Djibouti,165
1976,"Congo, Rep.",166
1976,Lower middle income,167
1976,Comoros,168
1976,Cameroon,168
1976,Oman,169
1976,Tunisia,171
1976,South Africa,173
1976,Guinea,174
1976,"Gambia, The",174
1976,Eswatini,175
1976,IDA only,176
1976,Cabo Verde,177
1976,Kenya,178
1976,Other small states,178
1976,Ghana,179
1976,Fragile and conflict affected situations,180
1976,Early-demographic dividend,181
1976,El Salvador,182
1976,Vanuatu,183
1976,Sao Tome and Principe,183
1976,Guatemala,183
1976,Guinea-Bissau,183
1976,Kiribati,184
1976,Gabon,185
1976,Low & middle income,186
1976,Nicaragua,187
1976,IDA total,188
1976,Indonesia,189
1976,Solomon Islands,190
1976,Lesotho,190
1976,Morocco,191
1976,Pakistan,192
1976,Algeria,193
