Year,Country,Quality_of_Life_Rank
1975,Gabon,149
1975,Middle East & North Africa,150
1975,Middle East & North Africa (excluding high income),151
1975,Guatemala,152
1975,Lower middle income,153
1975,Turkmenistan,154
1975,Philippines,155
1975,Honduras,156
1975,IDA blend,157
1975,India,158
1975,Lebanon,159
1975,Eswatini,160
1975,"Yemen, Rep.",162
1975,Tunisia,163
1975,Sao Tome and Principe,164
1975,Nicaragua,165
1975,Kiribati,165
1975,Guinea-Bissau,166
1975,Kenya,168
1975,Guinea,169
1975,Fragile and conflict affected situations,170
1975,IDA only,171
1975,Azerbaijan,172
1975,El Salvador,173
1975,Early-demographic dividend,173
1975,IDA total,174
1975,Peru,175
1975,Bolivia,176
1975,Djibouti,177
1975,Zambia,178
1975,Oman,179
1975,Comoros,180
1975,"Congo, Rep.",181
1975,Middle East & North Africa (IDA & IBRD countries),182
1975,Saudi Arabia,183
1975,Vanuatu,184
1975,Other small states,185
1975,Bhutan,186
1975,Uganda,187
1975,Pakistan,188
1975,Central African Republic,189
1975,Arab World,190
1975,Papua New Guinea,191
1975,Cambodia,192
1975,Liberia,193
1975,Madagascar,194
1975,Indonesia,195
1975,Mongolia,196
1975,Haiti,197
1975,Middle income,198
1975,Bangladesh,199
1975,Lesotho,200
1975,Namibia,201
1975,Ghana,202
1975,Sudan,203
1975,Myanmar,204
1975,Mauritania,205
1975,Low income,206
1975,Togo,207
1975,Timor-Leste,208
1975,Maldives,209
1975,Lao PDR,210
1975,Morocco,211
1975,Cameroon,211
1975,South Asia (IDA & IBRD),212
1975,South Asia,212
1975,Least developed countries: UN classification,213
1975,Tanzania,214
1975,"Gambia, The",215
1975,Heavily indebted poor countries (HIPC),216
1975,"Congo, Dem. Rep.",217
1975,Burundi,218
1975,Senegal,219
1975,Chad,220
1975,Malawi,220
1975,Nigeria,220
1975,Pre-demographic dividend,221
1975,Ethiopia,222
1975,Equatorial Guinea,223
1975,South Sudan,223
1975,Burkina Faso,224
1975,Sub-Saharan Africa (excluding high income),224
1975,Sub-Saharan Africa (IDA & IBRD countries),224
1975,Eritrea,225
1975,Sub-Saharan Africa,226
1975,Benin,227
1975,Somalia,227
1975,Sierra Leone,228
1975,Mali,229
1975,Niger,230
1975,Mozambique,231
1975,Nepal,232
1975,Rwanda,233
1975,Angola,234
1975,Algeria,235
1975,Africa Western and Central,236
1975,Africa Eastern and Southern,237
1975,Afghanistan,238
