Carbon_dioxide_emissions,Electricity_production_non_renewable,Electricity production_renewable,Micro_air_pollution,Greenhouse_emission
44.24030898,37.91208791,0,23.65268219,98.25042195
41.95485791,35.2407932,0,23.82000908,94.67431416
54.47523209,37.79448622,0,23.98111244,95.39434162
57.7120686,21.59498208,0,24.10578197,112.9104328
41.41538516,20.35175879,0,24.16380738,110.3552936
48.13443413,19.38898972,0,24.17293161,90.40707155
52.67876125,22.3811004,0,24.17419013,87.99582344
72.6401389,24.59095284,0,24.17231148,100.3684527
88.77914393,34.65681098,0,24.17202417,103.6027119
103.4033733,32.04257662,0,24.17805672,123.5057356
111.3120969,29.09219607,0,24.33794017,119.3886775
114.178655,39.2005158,0,24.4804929,124.3127271
146.3751683,41.97906524,0,24.53865843,137.3930829
169.1623556,46.82489451,0,23.94558364,143.6896759
188.7499114,46.82507169,0,25.00215026,157.7755528
5.355786504,55.09949089,0.186487142,19.01303052,1.53241752
7.280200459,52.45790161,0.182530735,19.01869992,2.317340302
11.22216462,48.47992724,0.173769001,18.98317939,3.344193685
14.70568141,44.63236548,0.186026323,18.91247054,5.560063251
16.28608402,49.24270686,0.174587779,18.81257498,6.722426708
26.71443039,55.89644979,0.520908073,18.6337466,9.677452517
30.92073271,49.60164873,0.637638662,18.35561436,11.61780905
38.00682396,53.53996649,0.67286386,18.02824245,13.49141954
39.9357591,63.87463184,0.709607665,17.70169509,16.35472189
36.75415647,59.89315038,0.796310876,17.42603648,15.61465184
31.10429251,50.33679188,0.74571381,17.18387377,14.01750627
23.46822517,49.54353309,1.114229216,16.92351427,13.60526475
34.78965474,53.82701293,1.210474845,16.64357241,22.43401832
49.63137335,60.50915989,1.244945839,16.34266265,30.11689505
53.49265962,59.95961741,1.291105402,16.01939943,31.28241876
62.65196179,55.67564027,1.61693288,15.58776752,36.51926059
72.11619224,63.43899828,1.57147512,15.04272924,39.10076748
77.4690651,67.62853196,1.330548337,14.50436528,39.36954119
64.15841803,64.37880888,1.149943815,14.09275635,30.68105711
76.22503808,65.68978868,1.772271142,13.92798315,31.8412122
85.12150915,62.776427,1.663386207,14.23893067,34.68875137
86.69347222,66.02372684,2.029094502,13.35716185,36.6116694
92.54106234,64.05254605,2.115359726,14.76436999,40.21793553
88.67244172,64.25706881,1.968264539,13.95005931,39.58942618
94.66702032,66.93502211,1.898494036,14.62455147,42.81836586
4.174290332,83.75367802,0,28.1988591,2.396496089
-47.00189763,66.1928032,0,28.16735244,-42.85032891
-75.28185317,31.80301827,0,28.12458845,-68.91025375
-86.37058535,37.8932485,0,28.07238855,-78.59826961
-82.8136299,60.02517533,0,28.01257415,-75.77456844
-87.41015399,37.3028645,0,27.92098089,-79.70444044
-83.79787136,50.29026373,0,27.79285462,-76.75631061
-83.14607832,49.50734938,0,27.65913213,-76.58791715
-84.93450523,42.66223544,0,27.55075018,-78.10636162
-82.67579727,45.1829473,0,27.49864555,-75.92595665
-82.3666445,48.56396867,0,27.48281267,-75.43570771
-84.94857969,28.61025548,0,27.48480266,-77.19969142
-83.15578485,27.64951827,0,27.53788736,-75.2963476
-81.75658952,30.36484245,0,27.67533861,-73.31668754
-78.34231996,28.93778692,0,27.93042826,-70.19643139
-78.4248254,24.84430231,0,28.40405947,-70.31297957
-74.98628954,25.24584605,0.0508647,29.22198605,-67.13507146
-72.58780764,26.16984402,0.034662045,30.45475588,-65.16578046
-78.15158677,20.34914477,0.070534297,32.17291681,-70.52326401
-79.13679889,22.15375135,0.107841627,34.44701668,-71.58007814
-76.20106092,32.16689098,0.040376851,41.81072554,-68.97951904
-72.48588914,42.29716277,0.049776008,43.28961483,-65.36611061
-73.397817,41.15434501,0.051880674,41.05050048,-65.32629344
-73.44198168,42.43870968,0.051612903,38.63923761,-65.00360843
-74.11173179,35.91486088,0.051288627,38.11485869,-65.27278911
0.764245228,89.40179895,0.491260796,7.66990742,0.638212698
1.976323369,89.93313475,0.421049986,7.594672167,0.9840691
3.429742108,89.45085643,0.417187385,7.531229825,1.658415722
5.368078684,89.80552614,0.410961362,7.480797335,2.851952086
9.065279565,90.37585718,0.431700472,7.444591642,4.536756523
12.6888878,90.77027218,0.538146947,7.431973902,7.503570689
16.17090233,90.41232427,0.544909885,7.44167605,10.33752151
23.29203728,91.56594998,0.546100636,7.458971185,15.17881037
25.50796965,91.45594641,0.586857342,7.46913241,16.7594396
27.57992739,91.61838143,0.586093851,7.457432827,18.70305054
29.97576493,91.90154505,0.712995786,7.388953462,20.8404707
32.95128888,92.13908118,0.878273184,7.26633772,22.7279098
32.72286307,91.55930113,1.063077439,7.131202273,20.74610641
37.68542462,91.81334981,1.127455491,7.02516379,25.22645021
38.46153846,91.19629336,2.099436384,6.989838942,26.12625062
40.64738443,90.70069223,2.456096628,7.048149504,27.09459599
44.44050828,91.35192753,2.74673943,7.166298108,28.9579896
45.74493798,91.88474244,3.215906333,7.300822705,28.5451431
47.79377175,92.50206574,2.740885548,7.408261246,30.51382878
49.7216827,91.38812037,3.267748792,7.445151684,31.65261677
48.84192588,89.57334772,3.827385618,7.320706635,32.51122451
49.02753087,89.40734664,5.007008936,7.532800294,33.05544521
46.27044,86.73589161,5.984672764,7.43314062,30.59772518
42.86573382,85.09328779,7.500886153,7.387603021,28.04853158
45.23249505,86.36215891,8.34165755,7.18466162,29.8247658
6.404092072,34.83987964,2.403300054,23.2910321,5.114397109
-1.701457395,27.46951281,2.615190532,23.14053746,-1.702014755
-1.615069216,25.81417531,2.61431547,22.92228554,-1.724616568
-0.738846263,29.08407054,2.279748997,22.65129991,-1.281670176
4.052449965,29.36315198,3.329225416,22.34260414,2.217925694
10.42341574,32.75656102,2.93799231,21.84105484,7.074367334
9.692851053,31.81108018,3.078028194,21.09732662,6.111702088
10.66958957,30.01967448,3.341083885,20.28517002,6.345950222
7.683513985,29.04399493,2.752186394,19.57833559,3.83616634
8.405797101,27.21047533,2.670608277,19.15057389,4.00457441
16.04221979,30.45343639,2.909918614,18.94706626,10.0110061
18.4849592,30.590057,2.747669094,18.77850993,11.87405877
26.78764259,38.79202024,3.611201955,18.61692924,18.97471299
28.97267893,35.32317428,4.858913928,18.43434851,18.6261046
29.74984777,35.90801247,6.103555755,18.2027921,18.88835933
26.20582146,33.81177151,8.269916193,17.80247062,15.81807506
21.63715341,30.61007537,9.894486315,17.23162298,11.98903321
20.99151545,30.02680965,9.831238668,16.63931587,11.26798625
10.27142451,27.91784788,9.471319139,16.17461603,2.621564586
19.48361953,32.86866665,9.740336209,15.98659014,10.20312151
16.84439573,33.38097379,10.6420221,16.36763176,7.992688805
11.87999838,24.30213943,10.77572406,14.71990119,3.981972598
12.85657451,20.83501162,12.89233153,14.6599487,4.813449061
6.972110583,17.72104648,14.49948065,12.95414547,0.30057954
9.213169326,22.22204232,16.49369364,13.59996354,1.502037848
-2.640003823,92.50319829,0,19.8908556,-3.381871575
-20.72876235,91.16024895,0,20.31036942,-18.79998567
-30.29599653,87.26576033,0,20.62449776,-27.93782903
-38.06457304,89.59080303,0,20.82777576,-35.11012427
-39.93453746,90.87068763,0,20.91473853,-36.72169896
-49.67360621,90.99900509,0,20.83948072,-44.24825413
-51.05085568,89.83131385,0,20.61092884,-44.96923683
-51.00895378,89.15990666,0,20.30586582,-44.37030405
-51.57867267,91.71434859,0,20.00107463,-43.26841672
-48.72511615,91.79635275,0,19.77333822,-40.63847008
-51.18207481,93.14180285,0,19.59448026,-41.95595029
-51.5979696,89.19843859,0,19.41070059,-42.3014719
-46.96836039,88.40082683,0,19.2603464,-37.92300254
-47.53440367,87.32983812,0,19.18176491,-37.92758658
-44.24253117,86.84417629,0,19.21330331,-33.4475522
-43.40100124,89.74045553,0,19.43435503,-31.13805823
-48.68707363,89.17929235,0,19.91347647,-28.30899259
-43.22365326,89.68719678,0,20.67275929,-19.88769115
-52.66334392,87.75704897,0.010599958,21.73429513,-29.26906135
-54.89425282,81.57669695,0.005344735,23.12017567,-30.34229846
-48.89584804,86.8138366,0,27.42810615,-26.32868961
-43.72960039,92.07847573,0,29.18058784,-21.25731476
-42.02393554,93.04187719,0.295452599,28.23398287,-19.20381048
-39.43391996,94.01892591,0.372047881,26.41920821,-16.27848011
-40.33260556,92.59154245,0.409105638,25.18672205,-16.86853132
-3.57083222,100,0,67.14326766,-1.845547097
13.51188886,100,0,66.0241209,12.94000483
22.80006011,100,0,65.22661342,20.35660284
25.07430537,100,0,64.74788702,20.38340265
27.1072669,100,0,64.58508349,20.02574105
31.70668581,100,0,64.84243184,24.62008794
35.58809778,100,0,65.52672467,16.59999801
43.72578814,100,0,66.48894924,21.9781565
44.49388859,100,0,67.5800928,29.07348771
48.20999199,100,0,68.6511426,31.02060938
53.48233369,100,0,70.0596873,34.80103626
60.362677,100,0,71.9559586,33.44648807
65.94559845,100,0,73.87990835,32.46018905
66.15181672,100,0,75.37148836,32.14123828
94.95224419,100,0,75.97065049,44.69578912
112.3104796,100,0,74.65280846,50.70688623
115.6734237,100,0,71.51083505,54.8363723
130.8442426,100,0,67.76087069,67.259571
130.733202,100,0,64.61905577,69.30363518
140.5824205,100,0,63.3015307,71.05124718
141.9800294,100,0,66.7273264,72.26120877
152.1197903,100,0,70.0606736,84.93652416
168.0829215,100,0,68.14470192,100.9078848
177.8578346,100,0,59.14997351,107.6482013
179.305537,100,0,71.55949784,108.2334958
-4.973236622,89.86698912,0,52.97962088,-1.180512711
6.332369013,91.05014617,0,52.82396634,-0.016299697
12.33071989,93.39561156,0,52.7113363,-0.381899043
21.37855855,91.34300899,0,52.64104825,1.130755741
48.14123796,96.55746807,0,52.61241968,4.898916857
50.65336184,93.55935158,0,52.63500524,5.614030322
62.20633656,93.9365829,0,52.71360444,6.652135153
65.78340531,93.28520416,0,52.84040204,6.183232902
77.3901863,94.23529412,0,53.00758283,10.75043662
85.11522927,95.25077674,0,53.20733159,12.11389199
124.1771833,94.29047838,0,53.53715577,17.06292326
135.942588,95.98714171,0,53.99898917,20.17795266
147.1084371,96.20028409,0,54.44165602,22.80013068
161.0645256,96.96552283,0,54.71398059,23.95605087
177.9226587,97.16792075,0,54.6647871,28.34188472
198.803684,97.46368223,0,53.19754595,32.4981645
215.8462958,97.5842606,0,50.07523823,36.14164723
253.1396308,97.22368344,0,46.43595425,44.29356898
275.4531606,98.87833876,0,43.4177843,48.09461545
316.1265076,98.21279725,0,42.1588187,54.71043374
343.0191606,98.02504926,0,52.29511106,57.93834568
375.8081422,98.39998353,0,65.16383893,61.92433652
402.183696,98.05346386,0.263554217,64.3758949,65.71179991
428.61655,98.68027576,0.26680992,68.32836451,70.18263525
491.4028762,98.7731101,0.267746691,64.10842952,77.33620055
-3.602449231,99.9535304,0,32.24505794,-3.470270097
-12.78202145,99.95478122,0,31.637417,-11.86236714
-24.72735546,99.94306092,0,31.05701197,-22.21188091
-35.92329778,99.93948466,0,30.5108852,-32.12112134
-42.7698743,99.91973674,0,30.00607905,-38.42542838
-41.90748364,99.93256912,0,29.56666311,-38.22968671
-41.44063698,99.91940745,0,29.17775965,-38.18307809
-42.83946339,99.88081049,0,28.78799001,-39.31506411
-44.8258464,99.92834515,0,28.34597554,-41.09462641
-46.87382194,99.89655569,0,27.80033759,-43.26879869
-48.03475075,99.88030164,0,26.82516929,-44.24445314
-47.82931538,99.87526459,0,25.37088644,-44.28669902
-47.23699893,99.87982123,0,23.80059445,-43.85355149
-44.04837156,99.87824415,0.003204101,22.47739871,-40.93473193
-43.2616626,99.86757534,0.00322987,21.76440462,-40.8251544
-40.93666346,99.8679702,0.0094307,21.55566149,-38.70595267
-42.21992057,99.81777624,0.047126834,21.44929307,-39.70901968
-38.63413083,99.76318192,0.097009815,21.36451639,-34.07482974
-41.59466592,99.58519884,0.200816434,21.2205485,-36.01014192
-37.30689265,99.52142141,0.243587907,20.93660644,-32.2214644
-40.31359834,99.48136646,0.298136646,18.69535508,-24.93037792
-39.09288573,99.27595052,0.327932725,18.06753962,-23.59552441
-38.92790913,98.98117879,0.406258927,18.97352489,-23.19822407
-39.36191278,99.09601267,0.374262271,19.39747138,-23.61043044
-43.8224688,98.92905346,0.501731119,17.60592812,-26.90430035
3.387140506,38.32354676,0.431264574,22.97207419,2.789721966
1.570436047,37.43873407,0.38650049,22.75375966,1.267278604
-0.096624948,38.54113147,0.36107781,22.49489724,-0.126286593
5.442255584,41.32125986,0.356036501,22.20243151,5.208989252
5.70588022,41.85619457,0.448881876,21.88330707,5.832857628
10.01695902,40.59996274,0.428544811,21.4791053,9.526828021
7.434594667,37.55538716,0.363468232,20.97112415,6.930353259
10.0127279,42.04203472,0.450807189,20.42588306,9.538805285
6.307303603,39.33737975,0.61056066,19.9099015,6.81968614
7.910466062,39.63128073,0.705544078,19.48969892,7.708104966
8.743219415,38.42377064,0.806431097,19.07773735,7.840135042
2.318307967,38.91819766,0.961217707,18.59226938,2.396153267
6.530603081,40.95690573,1.130910353,18.10850027,5.023166551
5.28302734,41.0584093,1.398883264,17.70163525,4.256761726
2.832259435,40.93152411,2.121130803,17.4468796,2.125298994
0.281930703,39.85275288,3.074168919,17.330608,-0.382642072
-2.453531085,39.44794809,3.538296317,17.26349728,-2.264333318
-1.278661516,38.62866851,4.79523348,17.20720587,-1.13615908
-7.541840589,39.80469011,5.691156493,17.12339224,-6.475077134
-1.005279401,40.2640862,6.588300491,16.97371483,-0.498842548
-9.986045941,35.02258072,9.190689105,16.36627396,-7.731359069
-11.25615887,35.95153208,12.3754916,15.21500846,-9.130527665
-10.05063527,31.93612774,13.74689645,14.36978731,-8.35620804
-15.83656136,33.47738525,16.67226092,12.90035871,-13.36550618
-11.84264381,39.21464312,20.34278484,13.33904294,-10.36922894
-12.12273642,100,0,54.11956501,2.579969535
-4.527162978,100,0,52.23444994,5.426504189
-3.294768612,100,0,51.00211276,6.376142422
-1.735412475,100,0,50.33030803,14.70154227
-0.176056338,100,0,50.12679028,9.934310739
170.2464789,100,0,51.21552787,32.87081112
243.0583501,96.61016949,0,53.81191711,40.13947068
230.6086519,97.46835443,0,56.91085452,41.08672887
262.2484909,97.22222222,0,59.5072366,49.78341584
288.556338,97.61904762,0,60.59595987,55.80017136
366.9014085,96.96969697,0,58.95971078,68.96182407
438.7323944,96.82539683,0,55.05375246,80.18611957
503.4205231,97.5,0,50.3818465,89.13271135
543.2847082,98.7654321,0,46.44775444,97.20582635
604.4517103,99.06542056,0,44.75523786,108.4777228
870.3470825,97.4025974,2.597402597,44.70142445,138.8923267
1005.83501,98.63636364,1.363636364,44.68214547,156.3928027
997.610664,98.68995633,1.310043668,44.69921775,159.8153085
1077.565392,99.21875,0.78125,44.75445817,173.1031036
1177.464789,99.13043478,0.869565217,44.84968358,194.5901561
1147.183099,100,0,47.39275907,197.6413747
1087.902414,100,0,51.56281882,197.5699733
1149.773642,100,0,42.08812525,217.2458111
1272.78672,100,0,42.01125969,231.5903465
1360.135815,94.44444444,1.461988304,66.65612843,245.1137662
4.807619164,41.12478032,1.625659051,82.38992188,5.746439247
12.90298042,45.85406302,1.699834163,81.66515411,10.15777611
35.05302074,41.72010562,1.622029423,80.67878813,17.13828988
45.76823016,51.84135977,1.558073654,79.4925463,23.96566332
31.73028648,56.6743955,1.490559788,78.16815099,-0.355196061
27.30149553,54.53983941,1.45151328,75.94267959,-0.933548604
40.33531622,53.54262673,1.382488479,72.53544881,10.18207395
32.72832388,56.7115903,1.347708895,68.73154001,-0.177757885
26.10415494,52.64107189,1.339860861,65.31603454,-0.143868792
23.29108917,48.47938144,1.391752577,63.07401375,-0.214524354
18.87142662,45.15075377,1.35678392,61.94814473,-3.574020493
26.98656605,46.05640535,1.290630975,61.18546741,1.454033921
35.52769706,52.88550323,1.246537396,60.52762245,5.506657928
42.80606734,51.29338934,1.193897855,59.71625053,12.65853542
50.28830501,58.74183007,1.14379085,58.49299231,16.59094905
62.9265621,58.13207547,1.132075472,55.24069604,20.76218489
81.42524609,58.30136031,1.255667946,49.43801495,28.13657944
93.96613367,58.62128245,1.667526216,42.47029718,32.38390588
106.8554215,60.51298807,1.976801176,35.72289089,35.14203047
123.7612013,66.04692342,1.755939206,30.58114421,47.89296162
143.4557045,65.8033241,1.689750693,27.31829333,51.59966111
158.1721919,67.6935126,1.605534526,28.06975414,59.40917883
174.2168601,67.82393056,0.743955363,26.0957497,67.42906469
193.7668305,71.99314677,2.295830954,26.94154491,71.51461867
201.7617794,68.59756098,2.521106942,27.45747117,74.53394504
-10.50416919,62.72760247,0,35.26566932,-9.366514588
-33.95867839,47.77011494,0,34.93998015,-30.56205838
-44.57272383,28.85482417,0,34.71478691,-40.61492297
-86.570274,18.49670123,0,34.57940288,-80.48949611
-85.69736826,17.22335833,0,34.52314135,-80.40941683
-82.09708991,29.75476839,0,34.69672165,-78.22917402
-64.50101941,46.89104392,0,35.16320422,-61.92767092
-55.02846609,49.79618817,0,35.78041403,-52.1978848
-55.67429425,45.51900729,0,36.40617605,-50.85249151
-41.90964917,51.15543197,0,36.89831526,-39.39992698
-42.66576053,51.29723632,0,37.36141809,-40.87602439
-39.68770729,51.15438108,0,37.91918642,-37.47066061
-38.21536558,60.04793183,0,38.45811844,-36.17128989
-34.78926143,53.02482715,0,38.86471233,-31.5291461
-31.49419487,52.40438026,0,39.02546625,-29.23261957
-23.99046111,55.99218574,0,38.63295094,-22.5538234
-19.78382866,66.04718262,0,37.69695289,-18.69559748
-11.94436192,67.16589085,0,36.57979392,-14.19796457
-11.92930481,60.17998468,0,35.64379587,-14.86743964
-9.733407669,53.13010979,0,35.25128056,-13.23854728
2.672434491,71.28926702,0,39.40316432,-3.152239612
-5.215052232,70.06817213,0,35.50467113,-9.574229812
-5.596363503,58.53532749,0,33.74190455,-10.13140979
-15.38999963,63.27351485,0,32.4817989,-14.63026997
-15.25652034,64.48269243,0,33.80553101,-14.77048542
-1.091192518,100,0,19.54684697,-10.40897381
20.35711755,100,0,19.44906352,-7.6556462
18.70615744,100,0,19.37995153,-10.34349506
13.80996245,100,0,19.33913556,-8.920137398
18.38375965,100,0,19.32624013,2.16294547
6.710125416,100,0,19.35133425,-7.668527265
13.9233331,100,0,19.41616675,-4.760626878
35.5912988,100,0,19.50788189,4.412838128
42.87890597,100,0,19.61362395,11.42228424
45.22780415,100,0,19.72053722,15.36174324
40.12966768,100,0,19.83907298,9.155216831
47.90972862,100,0,19.98635443,4.526620867
46.49613831,100,0,20.15953377,2.087805925
43.59101538,100,0,20.35576315,1.502790897
55.54099058,100,0,20.57219477,8.583082868
49.22766244,100,0,20.85047794,7.277801632
57.13172253,100,0,21.20705755,9.251824818
59.74279034,100,0,21.60127914,12.18441391
50.7439949,100,0,21.99248827,11.69815371
22.28441862,100,0,22.34003048,9.418205238
44.28186778,100,0,22.67685205,13.70008587
24.25069085,100,0,22.70255377,3.63568055
95.21363282,99.89165764,0.108342362,21.23413348,23.18054959
152.7456955,99.9567661,0.043233895,21.10215117,32.40983255
150.8963367,99.96629592,0.033704078,22.04614509,37.11249463
2.839490386,4.75899939,1.70622544,15.40554314,3.778214563
4.704194344,4.852894942,2.026624526,15.44139396,7.058239047
9.402836942,4.569879671,1.96606026,15.4723738,10.83503046
12.57738883,4.573509562,2.071980957,15.49957322,14.88374487
22.01303568,4.928501711,2.029745901,15.52408281,20.33219572
31.4425392,5.605641346,2.318747039,15.5458288,21.42131088
40.36319338,5.993207395,2.397218019,15.56301887,25.40013263
44.80554556,6.061886943,2.334124843,15.57416582,27.97870042
49.00211922,8.665555277,2.500029876,15.57778245,30.48830994
56.74839716,8.667851308,2.248717434,15.57238156,34.36706529
58.20031518,11.23321198,2.744225407,15.55281271,36.61409575
58.41337479,10.13941002,2.973926074,15.51760079,40.24037786
56.41638457,9.045970923,3.281284738,15.47077157,44.93866854
64.99005464,10.83331398,3.235747304,15.4163508,52.23133983
66.17284951,10.23042778,3.395255475,15.35836426,53.45032137
68.46385472,9.808817252,3.567536373,15.25038635,54.60697164
77.04790019,8.744751734,4.194120145,15.08730864,57.01673039
86.23749549,12.61329354,4.46026169,14.93513267,61.34605048
74.19726081,8.099399083,5.114551801,14.85986001,57.87837095
98.58548801,12.38557814,6.528807841,14.92749218,69.29952514
108.5817247,9.829677842,6.570482382,15.5394718,74.36113692
125.3587816,14.59835259,7.29012855,14.60074141,79.77386518
136.8010204,20.54610783,8.225762394,13.88973204,85.1630467
148.0729754,24.25323922,9.857089889,13.79164878,90.27261445
134.5909251,23.43291178,12.11841445,12.40420076,88.02433334
10.93628244,100,0,8.120196087,4.538899616
16.79254331,100,0,7.891232078,5.256275511
21.71372055,100,0,7.692423209,10.41111627
30.57903255,100,0,7.532360544,15.77249285
40.61619613,100,0,7.419635149,22.82159705
47.47947012,100,0,7.34134211,25.90252487
64.25403105,100,0,7.277497142,34.04419133
39.77701852,100,0,7.22607225,24.34434043
37.42732123,100,0,7.18503944,28.52394105
46.27465084,100,0,7.152370717,37.72517293
45.90900917,100,0,7.144199984,43.65360643
43.34951747,100,0,7.163598698,36.64238751
70.67074267,100,0,7.18894519,52.66541197
57.65150153,100,0,7.198617793,42.73702735
54.82527123,100,0,7.17099484,40.11805539
130.4471618,100,0,7.044498108,83.48568915
118.4858838,100,0,6.820393116,75.51633955
140.7840316,100,0,6.571323808,103.3180163
139.4233651,100,0,6.369934127,86.12910322
119.6277648,100,0,6.288868017,72.33764329
124.878619,99.94630872,0.053691275,7.225343252,78.76347371
123.8146616,99.94910941,0.050890585,7.641740714,76.31559651
120.970449,99.95456611,0.045433894,7.810452268,70.17696087
115.8964215,99.95561474,0.044385264,8.038402569,65.20665803
95.0668345,99.95238095,0.047619048,7.76801291,55.12306602
-18.85774903,61.76153884,0,26.85663164,-13.52254711
-22.46772153,61.76635776,0,26.48459056,-18.18003384
-21.39049771,58.11511435,0,26.14319034,-18.91578755
-25.03269539,55.93580363,0,25.82925656,-24.40287899
-23.31021563,53.15752949,0,25.53961481,-26.14860281
-22.9673999,50.83575241,0,25.29156911,-25.69868971
-25.74202552,51.88991342,0,25.10905749,-28.40579075
-28.78335526,51.79230046,0,24.99885654,-31.25400177
-37.28842038,51.08761409,0,24.96774286,-38.12884932
-39.70944674,48.66407519,0,25.02249305,-39.86885633
-37.03864388,51.09569532,0,25.14789716,-38.14971568
-40.5856707,46.8163817,0,25.30239546,-41.37437877
-33.25538267,52.00576451,0,25.45323983,-35.6131662
-35.74788123,51.71389948,0.002413943,25.56768215,-37.23683609
-34.3632016,47.66669699,0.011370872,25.61297431,-36.4244771
-32.36273265,47.78691047,0.043954112,25.33392705,-35.10961034
-27.90161414,59.07958171,0.109462701,24.66879437,-31.54841759
-31.77992083,57.99614211,0.309528082,23.87499308,-34.61796451
-41.74841037,55.19454473,0.585167882,23.20993999,-42.46648043
-38.01618281,54.2538627,1.588543364,22.93105189,-39.82912449
-31.39221555,59.47464166,2.035063871,26.19141438,-34.45627401
-37.46685007,54.64265012,4.510616372,23.08638116,-39.52499009
-44.31839983,50.980984,6.605679259,21.49005296,-44.67116897
-40.75431999,50.41447354,5.930487779,21.99215001,-42.29831087
-37.58195791,50.40416889,6.374379385,20.79369013,-38.18677968
254.9065973,100,0,29.07827679,17.26186658
293.993852,100,0,29.07996251,16.89522277
320.6668243,100,0,29.22239325,19.07584049
371.4353275,100,0,29.4360256,19.54364443
359.2338614,100,0,29.65131614,21.88611836
373.1378576,99.77678571,0.223214286,29.79872148,19.13949736
417.1908253,99.80353635,0.196463654,29.90572447,22.80692231
431.4495153,95.87912088,0.137362637,30.01915929,23.90586679
471.67179,93.57798165,1.048492792,30.09850954,33.69964816
472.0264838,94.84662577,1.717791411,30.10325879,31.91824287
538.6379759,93.87966805,1.556016598,29.99289064,42.72707983
611.1137385,94.23240034,1.441899915,29.61304767,50.38465524
774.0837077,95.44235925,1.206434316,28.86426229,55.88332536
868.7160085,95.61403509,1.282051282,27.78835274,59.72642352
1052.423741,94.62875197,1.658767773,26.42713726,66.81355447
1119.650035,94.5,2.3,24.8224341,69.5049075
1168.219437,92.9245283,2.169811321,21.68071077,76.05416262
1231.35493,62.34309623,1.60390516,22.99657911,74.5574861
1245.850083,42.06974128,0.787401575,25.77850235,73.76942398
1562.071412,38.86348792,0.653167864,22.10528804,77.81336202
1913.289194,53.58198772,0.932453946,21.5990289,84.52496681
-4.709408337,1.439114391,0,42.18202989,-2.346616005
-8.349925597,1.278772379,0,41.06990565,-5.380873336
0.048204892,1.059322034,0,40.33657313,-7.660324375
8.178064678,1.176470588,0,39.93272923,-10.00853955
8.326871083,1.149012567,0,39.80907084,-7.989432712
