Year,Country,Institutional_Rank
1972,Ghana,136
1972,Guinea,136
1972,Other small states,137
1972,Botswana,138
1972,Pacific island small states,138
1972,Cameroon,138
1972,Fragile and conflict affected situations,138
1972,Guatemala,138
1972,IDA blend,138
1972,Guinea-Bissau,139
1972,Lesotho,140
1972,IDA total,140
1972,Madagascar,140
1972,Gabon,140
1972,"Gambia, The",140
1972,Zimbabwe,141
1972,Latin America & Caribbean (excluding high income),143
1972,Kiribati,144
1972,Zambia,145
1972,Small states,146
1972,Upper middle income,147
1972,"Micronesia, Fed. Sts.",148
1972,Iraq,149
1972,Middle East & North Africa,150
1972,Guyana,151
1972,Latin America & Caribbean,152
1972,Kyrgyz Republic,152
1972,Cyprus,153
1972,Kenya,154
1972,"Korea, Dem. People's Rep.",154
1972,Paraguay,156
1972,Vanuatu,157
1972,Latin America & the Caribbean (IDA & IBRD countries),158
1972,East Asia & Pacific,159
1972,Fiji,160
1972,New Caledonia,161
1972,Uzbekistan,162
1972,Chile,163
1972,Mongolia,164
1972,Netherlands,165
1972,Iceland,166
1972,Turks and Caicos Islands,167
1972,United States,170
1972,Colombia,171
1972,Azerbaijan,172
1972,Kazakhstan,173
1972,Brazil,174
1972,United Arab Emirates,175
