Year,Country,Sustainability_Rank
1972,Equatorial Guinea,151
1972,Senegal,151
1972,Chad,151
1972,Benin,151
1972,Cambodia,151
1972,Tanzania,151
1972,Timor-Leste,151
1972,Malawi,151
1972,Afghanistan,151
1972,Ethiopia,151
1972,Lower middle income,151
1972,Liberia,151
1972,Eritrea,151
1972,Sudan,151
1972,Least developed countries: UN classification,151
1972,Low income,151
1972,Sao Tome and Principe,151
1972,Lao PDR,151
1972,Africa Western and Central,151
1972,IDA only,152
1972,Mauritius,153
1972,Comoros,154
1972,St. Kitts and Nevis,154
1972,Heavily indebted poor countries (HIPC),154
1972,Early-demographic dividend,155
1972,Bolivia,156
1972,Mongolia,157
1972,Guinea-Bissau,159
1972,IDA blend,160
1972,Botswana,160
1972,Pacific island small states,160
1972,Cameroon,160
1972,Guatemala,161
1972,Fragile and conflict affected situations,161
1972,Tuvalu,162
1972,"Congo, Rep.",163
1972,Other small states,164
1972,IDA total,165
1972,Lesotho,165
1972,"Gambia, The",166
1972,Madagascar,166
1972,Gabon,166
1972,Middle East & North Africa (excluding high income),167
1972,East Asia & Pacific (IDA & IBRD countries),167
1972,IDA & IBRD total,167
1972,East Asia & Pacific (excluding high income),168
1972,Ghana,169
1972,Low & middle income,170
1972,Guinea,171
1972,Libya,172
1972,Nauru,172
1972,Honduras,173
1972,El Salvador,174
1972,Peru,175
1972,Indonesia,176
1972,Saudi Arabia,177
1972,India,178
1972,Nepal,179
1972,Pakistan,180
1972,Algeria,181
