Year,Country,Economic_Rank
1972,Uganda,68
1972,Equatorial Guinea,69
1972,China,70
1972,Ukraine,71
1972,Denmark,72
1972,Early-demographic dividend,73
1972,Djibouti,73
1972,Dominica,73
1972,Dominican Republic,73
1972,El Salvador,74
1972,Singapore,75
1972,Jamaica,76
1972,Togo,77
1972,Tanzania,77
1972,Timor-Leste,77
1972,Saudi Arabia,78
1972,New Zealand,78
1972,Bangladesh,79
1972,Sint Maarten (Dutch part),80
1972,Sierra Leone,80
1972,Grenada,81
1972,Guatemala,81
1972,Guam,81
1972,Gibraltar,81
1972,Middle income,82
1972,Guinea-Bissau,83
1972,Guinea,83
1972,Moldova,84
1972,Middle East & North Africa (excluding high income),85
1972,Morocco,86
1972,OECD members,88
1972,Oman,88
1972,Myanmar,89
1972,Mozambique,89
1972,Ghana,90
1972,New Caledonia,91
1972,Belgium,93
1972,Afghanistan,94
1972,Albania,94
1972,Angola,94
1972,Africa Eastern and Southern,94
1972,Africa Western and Central,94
1972,IDA only,95
1972,Nigeria,96
1972,IDA total,97
1972,Niger,98
1972,Nicaragua,99
1972,Bahrain,100
1972,Fiji,101
1972,Fragile and conflict affected situations,101
1972,European Union,101
1972,Europe & Central Asia (excluding high income),101
1972,Hungary,102
1972,France,103
1972,French Polynesia,104
1972,Isle of Man,105
1972,IDA blend,106
1972,IDA & IBRD total,107
1972,IBRD only,107
1972,Germany,108
1972,United Kingdom,109
1972,Finland,110
1972,Tunisia,110
1972,Costa Rica,112
1972,Ireland,113
1972,Iraq,114
1972,Tonga,115
1972,Somalia,116
1972,South Asia,116
1972,Trinidad and Tobago,117
1972,South Africa,118
1972,High income,119
1972,Haiti,119
1972,Guyana,119
1972,Honduras,119
1972,Heavily indebted poor countries (HIPC),119
1972,Marshall Islands,120
1972,Mali,120
1972,Namibia,121
1972,Australia,122
1972,Nauru,123
1972,Panama,124
1972,Malta,125
1972,Papua New Guinea,126
1972,Italy,127
1972,"Congo, Rep.",128
1972,Norway,129
1972,Pakistan,130
1972,Paraguay,131
1972,Algeria,133
1972,Austria,134
1972,"Gambia, The",135
1972,East Asia & Pacific (IDA & IBRD countries),136
1972,East Asia & Pacific (excluding high income),136
1972,East Asia & Pacific,136
1972,Gabon,137
1972,Iceland,138
1972,Jordan,139
1972,Nepal,140
1972,Georgia,140
1972,St. Martin (French part),141
1972,St. Kitts and Nevis,141
1972,Spain,141
1972,St. Vincent and the Grenadines,141
1972,Sri Lanka,141
1972,St. Lucia,141
1972,Indonesia,142
1972,India,143
1972,Other small states,144
1972,Pacific island small states,144
1972,Middle East & North Africa,145
1972,Middle East & North Africa (IDA & IBRD countries),145
1972,"Micronesia, Fed. Sts.",145
1972,Mauritius,145
1972,Mauritania,145
1972,Philippines,146
1972,Uruguay,146
1972,Netherlands,147
1972,Madagascar,148
1972,Luxembourg,148
1972,Maldives,148
1972,Malawi,148
1972,Mexico,149
1972,Ecuador,150
1972,Peru,151
1972,Channel Islands,152
1972,Central Europe and the Baltics,152
1972,Chad,152
1972,Pre-demographic dividend,153
1972,South Asia (IDA & IBRD),153
1972,Post-demographic dividend,153
1972,South Sudan,154
1972,Uzbekistan,156
1972,Vanuatu,157
1972,Malaysia,158
1972,Comoros,159
1972,"Congo, Dem. Rep.",159
1972,Portugal,160
1972,Turkmenistan,161
1972,Turks and Caicos Islands,161
1972,Colombia,162
1972,Chile,163
