Year,Country,Ease_of_Living_Rank
1972,IBRD only,145
1972,Marshall Islands,146
1972,Saudi Arabia,147
1972,Botswana,148
1972,Least developed countries: UN classification,148
1972,Middle East & North Africa (IDA & IBRD countries),149
1972,Mauritania,149
1972,Bolivia,150
1972,Bhutan,151
1972,Tuvalu,152
1972,Eritrea,153
1972,Lower middle income,153
1972,Middle East & North Africa (excluding high income),153
1972,Ethiopia,154
1972,Low income,155
1972,Mauritius,156
1972,Peru,157
1972,IDA & IBRD total,158
1972,Azerbaijan,159
1972,Liberia,159
1972,Cameroon,161
1972,East Asia & Pacific (excluding high income),162
1972,East Asia & Pacific (IDA & IBRD countries),163
1972,Sudan,164
1972,Mongolia,165
1972,"Congo, Rep.",166
1972,El Salvador,167
1972,Djibouti,168
1972,Early-demographic dividend,169
1972,Guatemala,170
1972,Pakistan,171
1972,Guinea-Bissau,171
1972,IDA only,172
1972,Guinea,174
1972,Lao PDR,175
1972,IDA blend,175
1972,Fragile and conflict affected situations,175
1972,Ghana,177
1972,Honduras,178
1972,Haiti,178
1972,Sao Tome and Principe,179
1972,IDA total,180
1972,Heavily indebted poor countries (HIPC),181
1972,Namibia,182
1972,Nauru,183
1972,St. Kitts and Nevis,184
1972,Pacific island small states,185
1972,Other small states,186
1972,"Gambia, The",187
1972,Papua New Guinea,188
1972,Gabon,188
1972,Arab World,188
1972,Comoros,189
1972,Rwanda,190
1972,Madagascar,191
1972,Uganda,192
1972,"Yemen, Rep.",193
1972,South Asia,194
1972,Nicaragua,195
1972,Bangladesh,196
1972,Sub-Saharan Africa,197
1972,Sub-Saharan Africa (IDA & IBRD countries),198
1972,Burundi,199
1972,Sub-Saharan Africa (excluding high income),199
1972,Burkina Faso,200
1972,Nepal,201
1972,Morocco,202
1972,Central African Republic,202
1972,Timor-Leste,203
1972,Togo,204
1972,Tanzania,205
1972,Cambodia,206
1972,Benin,207
1972,Senegal,208
1972,Equatorial Guinea,209
1972,Myanmar,209
1972,Sierra Leone,210
1972,Nigeria,211
1972,Oman,212
1972,Mozambique,213
1972,Maldives,214
1972,Somalia,215
1972,Niger,216
1972,South Asia (IDA & IBRD),217
1972,Malawi,218
1972,Mali,219
1972,Chad,220
1972,Pre-demographic dividend,221
1972,Algeria,222
1972,South Sudan,223
1972,"Congo, Dem. Rep.",224
1972,Angola,225
1972,Africa Eastern and Southern,226
1972,Africa Western and Central,227
1972,Afghanistan,228
