Year,Country,Sustainability_Rank
1987,Caribbean small states,90
1987,Europe & Central Asia (excluding high income),92
1987,Tajikistan,93
1987,"Bahamas, The",94
1987,Turks and Caicos Islands,95
1987,Suriname,95
1987,Grenada,96
1987,Albania,97
1987,Mexico,98
1987,Virgin Islands (U.S.),99
1987,Poland,100
1987,Isle of Man,101
1987,Brazil,102
1987,Lithuania,103
1987,New Caledonia,104
1987,Botswana,105
1987,Guam,106
1987,Montenegro,107
1987,Trinidad and Tobago,108
1987,Portugal,109
1987,Brunei Darussalam,110
1987,Thailand,111
1987,Armenia,112
1987,Israel,113
1987,Middle East & North Africa,114
1987,Vanuatu,115
1987,Colombia,116
1987,Greenland,117
1987,Pacific island small states,118
1987,Seychelles,119
1987,Panama,120
1987,Honduras,121
1987,Latin America & Caribbean,122
1987,Cabo Verde,123
1987,Fiji,123
1987,Ecuador,124
1987,Libya,125
1987,Paraguay,127
1987,Small states,127
1987,"Korea, Dem. People's Rep.",128
1987,Uruguay,129
1987,Croatia,130
1987,Samoa,131
1987,South Africa,133
1987,World,134
1987,Oman,135
1987,Mauritius,136
1987,Tunisia,137
1987,"Micronesia, Fed. Sts.",138
1987,Latin America & the Caribbean (IDA & IBRD countries),138
1987,St. Kitts and Nevis,139
1987,Other small states,140
1987,Philippines,141
1987,Tonga,142
1987,Lebanon,143
1987,United Arab Emirates,144
1987,Latin America & Caribbean (excluding high income),145
1987,IBRD only,146
1987,Tuvalu,146
1987,Upper middle income,147
1987,Algeria,149
1987,Maldives,150
1987,IDA & IBRD total,151
1987,Early-demographic dividend,153
1987,Middle East & North Africa (IDA & IBRD countries),154
1987,Middle East & North Africa (excluding high income),155
1987,Iraq,157
1987,Low & middle income,158
1987,Guatemala,159
1987,Kiribati,160
1987,Solomon Islands,161
1987,Nauru,163
1987,Lesotho,164
1987,Arab World,165
1987,Togo,166
1987,Zimbabwe,167
1987,Morocco,168
1987,El Salvador,169
1987,South Asia (IDA & IBRD),170
1987,Guyana,171
1987,Kyrgyz Republic,171
1987,"Congo, Rep.",172
1987,Gabon,173
1987,Nigeria,174
1987,Mauritania,175
1987,Middle income,176
1987,Comoros,177
1987,Bangladesh,177
1987,Heavily indebted poor countries (HIPC),178
1987,IDA total,179
1987,Sao Tome and Principe,180
1987,IDA blend,181
1987,Indonesia,182
1987,Eswatini,183
1987,Marshall Islands,184
1987,IDA only,185
1987,Peru,186
1987,Liberia,187
1987,Sierra Leone,187
1987,Mali,187
1987,Rwanda,187
1987,Myanmar,187
1987,Burundi,187
1987,"Gambia, The",187
1987,South Sudan,187
1987,Angola,187
1987,Madagascar,187
1987,Uganda,187
1987,Tanzania,187
1987,Malawi,187
1987,Timor-Leste,187
1987,Afghanistan,187
1987,Mozambique,187
1987,Somalia,187
1987,Pre-demographic dividend,187
1987,Niger,187
1987,Africa Eastern and Southern,187
1987,"Congo, Dem. Rep.",187
1987,Lao PDR,187
1987,Low income,187
1987,Africa Western and Central,187
1987,Least developed countries: UN classification,187
1987,Sudan,187
1987,Eritrea,187
1987,Sub-Saharan Africa,187
1987,Sub-Saharan Africa (IDA & IBRD countries),187
1987,Papua New Guinea,187
1987,Sub-Saharan Africa (excluding high income),187
1987,Djibouti,187
1987,Ghana,187
1987,Central African Republic,188
1987,India,189
1987,Chad,190
1987,Pakistan,191
1987,Benin,192
1987,Burkina Faso,193
1987,Ethiopia,194
1987,Bhutan,195
1987,Bolivia,196
1987,Kenya,196
1987,South Asia,197
1987,Zambia,198
1987,"Yemen, Rep.",199
1987,Senegal,200
1987,Haiti,201
1987,Equatorial Guinea,202
1987,Cameroon,203
1987,Guinea-Bissau,203
1987,Fragile and conflict affected situations,204
1987,Guinea,204
1987,Cambodia,205
1987,Lower middle income,206
1987,Namibia,206
1987,Mongolia,207
1987,Nicaragua,208
1987,Nepal,209
