Year,Country,Institutional_Rank
1987,North Macedonia,129
1987,Antigua and Barbuda,130
1987,Dominica,131
1987,Tunisia,132
1987,Pakistan,133
1987,East Asia & Pacific (excluding high income),135
1987,Caribbean small states,135
1987,Romania,136
1987,Albania,137
1987,Europe & Central Asia (excluding high income),137
1987,Indonesia,138
1987,World,139
1987,Mexico,141
1987,Bolivia,142
1987,Kenya,142
1987,St. Lucia,143
1987,Papua New Guinea,144
1987,Sub-Saharan Africa (IDA & IBRD countries),144
1987,Sub-Saharan Africa,144
1987,Sudan,144
1987,Eritrea,144
1987,Least developed countries: UN classification,144
1987,Low income,144
1987,Liberia,144
1987,Sub-Saharan Africa (excluding high income),144
1987,Lao PDR,144
1987,Sierra Leone,144
1987,Mozambique,144
1987,Rwanda,144
1987,Somalia,144
1987,Afghanistan,144
1987,Ghana,144
1987,"Congo, Dem. Rep.",144
1987,Pre-demographic dividend,144
1987,Timor-Leste,144
1987,Malawi,144
1987,Niger,144
1987,Tanzania,144
1987,Uganda,144
1987,Madagascar,144
1987,South Sudan,144
1987,"Gambia, The",144
1987,Burundi,144
1987,Myanmar,144
1987,Mali,144
1987,Africa Eastern and Southern,144
1987,Africa Western and Central,144
1987,Angola,144
1987,Djibouti,144
1987,Chad,145
1987,IDA blend,146
1987,IDA total,147
1987,Equatorial Guinea,148
1987,Malaysia,149
1987,Zambia,150
1987,Sao Tome and Principe,151
1987,"Yemen, Rep.",152
1987,"Congo, Rep.",153
1987,Honduras,154
1987,Jamaica,155
1987,Tuvalu,156
1987,IBRD only,156
1987,Cambodia,157
1987,South Asia (IDA & IBRD),158
1987,Portugal,159
1987,Namibia,160
1987,Lower middle income,160
1987,Peru,161
1987,Croatia,162
1987,Nigeria,163
1987,Heavily indebted poor countries (HIPC),164
1987,Bangladesh,164
1987,Guinea,165
1987,Guinea-Bissau,165
1987,Fragile and conflict affected situations,165
1987,Cameroon,165
1987,Comoros,166
1987,India,167
1987,Central African Republic,168
1987,IDA only,168
1987,Senegal,169
1987,Haiti,169
1987,Early-demographic dividend,171
1987,South Asia,172
1987,Ethiopia,173
1987,Burkina Faso,174
1987,Benin,175
1987,Bhutan,176
1987,Georgia,177
1987,Middle East & North Africa (excluding high income),178
1987,El Salvador,179
1987,Iraq,180
1987,Mauritania,181
1987,Lesotho,181
1987,Kiribati,182
1987,United Arab Emirates,183
1987,Arab World,184
1987,Nauru,185
1987,Guyana,186
1987,Kyrgyz Republic,186
1987,Maldives,187
1987,Togo,188
1987,Guatemala,189
1987,Marshall Islands,190
1987,Low & middle income,191
1987,IDA & IBRD total,192
1987,Middle income,193
1987,Vanuatu,194
1987,Middle East & North Africa (IDA & IBRD countries),195
1987,Solomon Islands,196
1987,Eswatini,197
1987,Hungary,198
1987,Uruguay,199
1987,Zimbabwe,200
1987,Morocco,201
1987,Gabon,202
1987,Lebanon,204
