Year,Country,Ease_of_Living_Rank
1987,Greenland,121
1987,Thailand,122
1987,Cabo Verde,122
1987,East Asia & Pacific (excluding high income),123
1987,Honduras,124
1987,Pacific island small states,125
1987,Mexico,126
1987,Philippines,127
1987,"Micronesia, Fed. Sts.",128
1987,Colombia,129
1987,Middle East & North Africa,130
1987,Mauritius,131
1987,South Africa,131
1987,Ecuador,132
1987,Tonga,133
1987,Other small states,134
1987,Tunisia,135
1987,Algeria,136
1987,Early-demographic dividend,137
1987,Kyrgyz Republic,138
1987,Guyana,140
1987,Solomon Islands,141
1987,Vanuatu,143
1987,Guatemala,145
1987,Eswatini,145
1987,World,145
1987,IDA total,147
1987,Tuvalu,149
1987,Low & middle income,150
1987,IBRD only,151
1987,Cambodia,152
1987,Fragile and conflict affected situations,153
1987,Cameroon,154
1987,Middle East & North Africa (excluding high income),154
1987,Central African Republic,155
1987,Indonesia,156
1987,Djibouti,157
1987,Lesotho,158
1987,IDA only,159
1987,Peru,160
1987,Marshall Islands,161
1987,Middle East & North Africa (IDA & IBRD countries),162
1987,Benin,162
1987,IDA & IBRD total,163
1987,Sao Tome and Principe,164
1987,Togo,165
1987,Mongolia,166
1987,Bangladesh,167
1987,Ghana,168
1987,Maldives,169
1987,Middle income,170
1987,Lebanon,171
1987,Lao PDR,172
1987,Ethiopia,173
1987,Sub-Saharan Africa (excluding high income),174
1987,Gabon,175
1987,Lower middle income,176
1987,Heavily indebted poor countries (HIPC),177
1987,Haiti,178
1987,Kiribati,179
1987,Sudan,179
1987,Zimbabwe,180
1987,Sub-Saharan Africa,181
1987,Sub-Saharan Africa (IDA & IBRD countries),181
1987,Guinea-Bissau,182
1987,Guinea,183
1987,Iraq,184
1987,Senegal,184
1987,Bolivia,185
1987,Papua New Guinea,186
1987,Arab World,187
1987,El Salvador,187
1987,South Asia (IDA & IBRD),188
1987,Nicaragua,189
1987,Kenya,190
1987,Nauru,191
1987,Mauritania,192
1987,Burkina Faso,193
1987,Eritrea,194
1987,IDA blend,195
1987,Bhutan,196
1987,Least developed countries: UN classification,196
1987,Morocco,197
1987,"Congo, Rep.",198
1987,Low income,199
1987,Liberia,200
1987,Pakistan,201
1987,Sierra Leone,202
1987,"Yemen, Rep.",203
1987,Zambia,204
1987,Equatorial Guinea,205
1987,Nigeria,206
1987,India,207
1987,Namibia,208
1987,Chad,209
1987,Mali,210
1987,South Asia,211
1987,Rwanda,212
1987,Myanmar,213
1987,Burundi,214
1987,Nepal,215
1987,"Gambia, The",215
1987,South Sudan,216
1987,Comoros,217
1987,Madagascar,218
1987,Uganda,219
1987,Tanzania,220
1987,Malawi,221
1987,Timor-Leste,222
1987,Afghanistan,223
1987,Mozambique,224
1987,Somalia,225
1987,Pre-demographic dividend,226
1987,Niger,227
1987,Africa Eastern and Southern,228
1987,"Congo, Dem. Rep.",229
1987,Angola,230
1987,Africa Western and Central,231
