Year,Country,Institutional_Rank
1980,Turkmenistan,114
1980,Ukraine,115
1980,Morocco,116
1980,Serbia,117
1980,North Macedonia,118
1980,Mexico,119
1980,Nicaragua,120
1980,Upper middle income,121
1980,"Bahamas, The",122
1980,Greenland,123
1980,Peru,124
1980,Jordan,125
1980,Kosovo,126
1980,Bahrain,128
1980,Bolivia,130
1980,Middle income,130
1980,Cambodia,131
1980,Togo,131
1980,Maldives,131
1980,Senegal,131
1980,Eritrea,131
1980,Ethiopia,131
1980,Angola,131
1980,"Congo, Dem. Rep.",131
1980,Least developed countries: UN classification,131
1980,Nigeria,131
1980,Liberia,131
1980,Central African Republic,131
1980,Low income,131
1980,Africa Eastern and Southern,131
1980,Rwanda,131
1980,Tanzania,131
1980,Comoros,131
1980,Somalia,131
1980,Mozambique,131
1980,Timor-Leste,131
1980,"Gambia, The",131
1980,South Sudan,131
1980,Chad,131
1980,Niger,131
1980,Pre-demographic dividend,131
1980,Uganda,131
1980,Burundi,131
1980,Burkina Faso,131
1980,Sub-Saharan Africa (IDA & IBRD countries),131
1980,Mali,131
1980,Malawi,131
1980,Madagascar,131
1980,Sierra Leone,131
1980,South Asia (IDA & IBRD),131
1980,Papua New Guinea,131
1980,Myanmar,131
1980,Sub-Saharan Africa,131
1980,Afghanistan,131
1980,Benin,131
1980,Sub-Saharan Africa (excluding high income),131
1980,Africa Western and Central,131
1980,Early-demographic dividend,131
1980,Lao PDR,131
1980,Bangladesh,132
1980,Fiji,133
1980,Kenya,134
1980,Ecuador,135
1980,"Yemen, Rep.",136
1980,Sao Tome and Principe,137
1980,Kiribati,138
1980,Marshall Islands,139
1980,Equatorial Guinea,140
1980,Malaysia,141
1980,Latin America & Caribbean (excluding high income),143
1980,Georgia,144
1980,Lower middle income,145
1980,Vanuatu,146
1980,Mauritania,147
1980,Sudan,147
1980,Arab World,147
1980,Bhutan,147
1980,Cameroon,148
1980,Ghana,149
1980,Lesotho,149
1980,Guatemala,149
1980,IDA total,150
1980,Fragile and conflict affected situations,151
1980,Costa Rica,152
1980,Tajikistan,153
1980,Iceland,154
1980,IDA & IBRD total,155
1980,Haiti,156
1980,Middle East & North Africa (IDA & IBRD countries),156
1980,Middle East & North Africa (excluding high income),157
1980,Zambia,157
1980,IDA only,157
1980,Pacific island small states,158
1980,Heavily indebted poor countries (HIPC),159
1980,Djibouti,159
1980,South Asia,159
1980,Zimbabwe,160
1980,Oman,161
1980,Guinea-Bissau,161
1980,Namibia,161
1980,El Salvador,162
1980,Guinea,162
1980,Small states,163
1980,Cabo Verde,164
1980,World,165
1980,Latin America & Caribbean,166
1980,Iraq,167
1980,Middle East & North Africa,168
1980,Low & middle income,169
1980,Honduras,170
1980,Gabon,170
1980,Kyrgyz Republic,170
1980,Other small states,170
1980,Tuvalu,171
1980,Nauru,172
1980,Guyana,173
1980,United Arab Emirates,174
1980,IDA blend,175
1980,Solomon Islands,176
1980,Suriname,177
1980,Tonga,177
1980,Samoa,177
1980,Eswatini,178
1980,"Congo, Rep.",179
1980,Dominican Republic,180
1980,Brazil,181
1980,East Asia & Pacific,182
1980,Mongolia,183
1980,IBRD only,184
1980,Botswana,185
1980,Lebanon,188
1980,Saudi Arabia,189
