Year,Country,Sustainability_Rank
1980,Sint Maarten (Dutch part),95
1980,Armenia,96
1980,Bahrain,97
1980,Lithuania,98
1980,United Arab Emirates,99
1980,Moldova,100
1980,Late-demographic dividend,101
1980,Libya,102
1980,"Micronesia, Fed. Sts.",103
1980,Malta,104
1980,Azerbaijan,105
1980,Kazakhstan,106
1980,East Asia & Pacific,107
1980,New Caledonia,108
1980,Saudi Arabia,109
1980,Greenland,111
1980,Latin America & Caribbean (excluding high income),112
1980,"Korea, Dem. People's Rep.",113
1980,Belize,113
1980,Mexico,114
1980,Ecuador,115
1980,East Asia & Pacific (IDA & IBRD countries),116
1980,Turks and Caicos Islands,117
1980,East Asia & Pacific (excluding high income),118
1980,Jordan,119
1980,Upper middle income,120
1980,China,121
1980,Brazil,123
1980,Paraguay,124
1980,St. Lucia,126
1980,Virgin Islands (U.S.),128
1980,Fiji,129
1980,Vanuatu,130
1980,Zimbabwe,132
1980,World,133
1980,IDA blend,134
1980,Guyana,135
1980,Eswatini,136
1980,Small states,137
1980,Cabo Verde,138
1980,Pacific island small states,139
1980,Latin America & Caribbean,140
1980,Suriname,141
1980,Tonga,143
1980,Samoa,143
1980,Other small states,144
1980,Honduras,145
1980,Kyrgyz Republic,145
1980,Gabon,145
1980,Iraq,146
1980,Tajikistan,147
1980,Low & middle income,148
1980,Nauru,149
1980,Lebanon,150
1980,Tuvalu,151
1980,Botswana,152
1980,Solomon Islands,153
1980,Bhutan,154
1980,Sudan,155
1980,Arab World,155
1980,Mauritania,156
1980,India,157
1980,Marshall Islands,159
1980,IDA & IBRD total,160
1980,Equatorial Guinea,161
1980,IBRD only,162
1980,Middle East & North Africa,163
1980,Mongolia,164
1980,Kenya,165
1980,"Congo, Rep.",166
1980,Dominican Republic,166
1980,Haiti,167
1980,Myanmar,168
1980,Nigeria,168
1980,Angola,168
1980,Eritrea,168
1980,Low income,168
1980,Rwanda,168
1980,Africa Eastern and Southern,168
1980,Maldives,168
1980,"Congo, Dem. Rep.",168
1980,South Asia (IDA & IBRD),168
1980,Mozambique,168
1980,Timor-Leste,168
1980,Comoros,168
1980,Tanzania,168
1980,Togo,168
1980,"Gambia, The",168
1980,South Sudan,168
1980,Ethiopia,168
1980,Chad,168
1980,Niger,168
1980,Pre-demographic dividend,168
1980,Uganda,168
1980,Burundi,168
1980,Burkina Faso,168
1980,Mali,168
1980,Malawi,168
1980,Madagascar,168
1980,Somalia,168
1980,Sierra Leone,168
1980,Papua New Guinea,168
1980,Least developed countries: UN classification,168
1980,Afghanistan,168
1980,Liberia,168
1980,Lao PDR,168
1980,Sub-Saharan Africa (excluding high income),168
1980,Benin,168
1980,Sub-Saharan Africa,168
1980,Sub-Saharan Africa (IDA & IBRD countries),168
1980,Senegal,168
1980,Early-demographic dividend,168
1980,Central African Republic,168
1980,Cambodia,168
1980,Africa Western and Central,168
1980,Middle East & North Africa (IDA & IBRD countries),169
1980,Bangladesh,170
1980,Morocco,171
1980,Thailand,172
1980,Tunisia,173
1980,South Africa,174
1980,Oman,175
1980,Guinea-Bissau,175
1980,Namibia,176
1980,Kiribati,177
1980,El Salvador,178
1980,Guinea,179
1980,Bolivia,180
1980,Heavily indebted poor countries (HIPC),181
1980,Djibouti,181
1980,South Asia,181
1980,Sao Tome and Principe,182
1980,"Yemen, Rep.",182
1980,Middle income,183
1980,Nicaragua,184
1980,Indonesia,185
1980,IDA only,186
1980,Zambia,186
1980,Middle East & North Africa (excluding high income),187
1980,Peru,188
1980,Fragile and conflict affected situations,189
1980,Pakistan,190
1980,IDA total,191
1980,Lower middle income,192
1980,Lesotho,193
1980,Ghana,193
1980,Guatemala,193
1980,Cameroon,195
1980,Philippines,196
1980,Algeria,197
1980,Nepal,198
