Year,Country,Ease_of_Living_Rank
1986,"Yemen, Rep.",192
1986,Bhutan,193
1986,Liberia,194
1986,El Salvador,195
1986,Zambia,196
1986,Pakistan,197
1986,Low income,197
1986,"Congo, Rep.",198
1986,Least developed countries: UN classification,199
1986,Ethiopia,200
1986,IDA blend,201
1986,Mauritania,202
1986,Heavily indebted poor countries (HIPC),203
1986,Sierra Leone,204
1986,"Gambia, The",205
1986,Rwanda,206
1986,Togo,207
1986,Mali,208
1986,Nigeria,209
1986,Nepal,210
1986,Namibia,211
1986,Equatorial Guinea,212
1986,South Sudan,213
1986,Comoros,214
1986,Madagascar,214
1986,Myanmar,215
1986,Malawi,216
1986,Burundi,217
1986,Tanzania,218
1986,Burkina Faso,219
1986,Timor-Leste,220
1986,Uganda,221
1986,Somalia,222
1986,Pre-demographic dividend,223
1986,Afghanistan,224
1986,Mozambique,225
1986,"Congo, Dem. Rep.",226
1986,Niger,227
1986,Chad,228
1986,Angola,229
1986,Africa Western and Central,230
1986,Africa Eastern and Southern,231
