Year,Country,Sustainability_Rank
1981,Lesotho,179
1981,IDA total,179
1981,Least developed countries: UN classification,180
1981,Bolivia,181
1981,Lower middle income,182
1981,Eswatini,183
1981,Peru,184
1981,Iraq,185
1981,Liberia,186
1981,El Salvador,186
1981,Fragile and conflict affected situations,187
1981,Ghana,188
1981,Guatemala,190
1981,Low & middle income,190
1981,Kenya,191
1981,South Asia,191
1981,Philippines,192
1981,Indonesia,193
1981,Cameroon,194
1981,Pakistan,195
1981,Algeria,196
1981,Mongolia,197
1981,Nepal,198
1981,Nicaragua,199
