Year,Country,Institutional_Rank
1973,Mozambique,116
1973,Maldives,116
1973,Equatorial Guinea,116
1973,Somalia,116
1973,Togo,116
1973,Mauritania,116
1973,Tanzania,116
1973,Madagascar,116
1973,Timor-Leste,116
1973,Nigeria,116
1973,Haiti,116
1973,Pre-demographic dividend,116
1973,Benin,116
1973,Chad,116
1973,Myanmar,116
1973,Senegal,116
1973,Uganda,116
1973,Oman,116
1973,Burkina Faso,116
1973,Ethiopia,116
1973,Afghanistan,116
1973,Lower middle income,116
1973,Africa Western and Central,116
1973,Belize,117
1973,Late-demographic dividend,118
1973,Latin America & Caribbean,119
1973,Tuvalu,120
1973,IDA & IBRD total,121
1973,Libya,122
1973,New Caledonia,123
1973,Zambia,124
1973,"Congo, Rep.",125
1973,IDA blend,126
1973,Europe & Central Asia (excluding high income),127
1973,Nauru,128
1973,Cabo Verde,128
1973,Latvia,129
1973,Latin America & the Caribbean (IDA & IBRD countries),130
1973,IBRD only,130
1973,Marshall Islands,130
1973,Iceland,131
1973,Kenya,132
1973,United States,133
1973,Bhutan,134
1973,Low & middle income,135
1973,Gabon,135
1973,Cameroon,136
1973,Botswana,137
1973,Namibia,137
1973,Middle East & North Africa,138
1973,Fragile and conflict affected situations,138
1973,Heavily indebted poor countries (HIPC),139
1973,Ghana,139
1973,Guatemala,139
1973,Djibouti,140
1973,Other small states,141
1973,Fiji,142
1973,Spain,143
1973,Paraguay,144
1973,Lesotho,145
1973,Bolivia,145
1973,Kiribati,146
1973,Eswatini,146
1973,El Salvador,147
1973,"Micronesia, Fed. Sts.",148
1973,Guinea-Bissau,149
1973,Guinea,149
1973,IDA only,150
1973,Sao Tome and Principe,150
1973,"Gambia, The",150
1973,Zimbabwe,151
1973,Pacific island small states,152
1973,United Kingdom,153
1973,Middle East & North Africa (excluding high income),154
1973,Middle East & North Africa (IDA & IBRD countries),155
1973,Small states,156
1973,Mauritius,157
1973,Kyrgyz Republic,157
1973,East Asia & Pacific (IDA & IBRD countries),158
1973,Latin America & Caribbean (excluding high income),159
1973,Dominican Republic,161
1973,Romania,162
1973,Sudan,163
1973,Solomon Islands,163
1973,Guyana,164
1973,World,165
1973,Uzbekistan,166
1973,Vanuatu,167
1973,Lebanon,168
1973,Tonga,169
1973,Greece,170
1973,Iraq,171
1973,East Asia & Pacific,171
1973,Turkmenistan,172
1973,East Asia & Pacific (excluding high income),173
1973,Mongolia,174
1973,Upper middle income,175
1973,Turks and Caicos Islands,176
1973,"Korea, Dem. People's Rep.",177
1973,Saudi Arabia,178
1973,Samoa,179
1973,Azerbaijan,180
1973,Kazakhstan,181
1973,Brazil,182
1973,United Arab Emirates,183
