Year,Country,Sustainability_Rank
1973,Sub-Saharan Africa (excluding high income),154
1973,Sub-Saharan Africa (IDA & IBRD countries),154
1973,Middle income,154
1973,Burundi,154
1973,Africa Eastern and Southern,154
1973,Pre-demographic dividend,154
1973,Haiti,154
1973,Mozambique,154
1973,Maldives,154
1973,Niger,154
1973,Sierra Leone,154
1973,Malawi,154
1973,Equatorial Guinea,154
1973,Somalia,154
1973,Togo,154
1973,South Asia (IDA & IBRD),154
1973,South Sudan,154
1973,Comoros,154
1973,"Congo, Dem. Rep.",154
1973,Mauritania,154
1973,Tanzania,154
1973,Madagascar,154
1973,Timor-Leste,154
1973,Nigeria,154
1973,Angola,154
1973,Mali,154
1973,Bangladesh,154
1973,Afghanistan,154
1973,Liberia,154
1973,IDA total,154
1973,"Yemen, Rep.",154
1973,Lao PDR,154
1973,Eritrea,154
1973,Least developed countries: UN classification,154
1973,Low income,154
1973,Arab World,154
1973,Central African Republic,154
1973,Lower middle income,154
1973,Africa Western and Central,154
1973,Ethiopia,154
1973,Late-demographic dividend,155
1973,Lesotho,156
1973,Bolivia,157
1973,Tuvalu,158
1973,Mexico,159
1973,Guinea,161
1973,Guinea-Bissau,161
1973,Pacific island small states,161
1973,El Salvador,163
1973,Nauru,164
1973,Cabo Verde,164
1973,IDA only,165
1973,"Gambia, The",165
1973,Sao Tome and Principe,165
1973,Honduras,166
1973,Early-demographic dividend,166
1973,IDA & IBRD total,167
1973,South Africa,168
1973,Libya,169
1973,"Congo, Rep.",170
1973,IDA blend,171
1973,Kiribati,172
1973,Eswatini,172
1973,India,173
1973,Other small states,174
1973,Heavily indebted poor countries (HIPC),175
1973,Guatemala,176
1973,Ghana,176
1973,Low & middle income,177
1973,Gabon,177
1973,Fragile and conflict affected situations,178
1973,Middle East & North Africa,178
1973,Botswana,179
1973,Namibia,179
1973,Nepal,180
1973,Pakistan,181
1973,Tunisia,182
1973,Nicaragua,183
1973,Algeria,185
