Year,Country,Ease_of_Living_Rank
1973,Malawi,216
1973,South Sudan,217
1973,Mali,218
1973,Algeria,219
1973,Comoros,220
1973,"Congo, Dem. Rep.",221
1973,Angola,222
1973,Africa Eastern and Southern,223
1973,Africa Western and Central,224
1973,Afghanistan,225
