Year,Country,Economic_Rank
1989,Uruguay,118
1989,Niger,119
1989,Nigeria,119
1989,Middle East & North Africa (excluding high income),120
1989,Middle income,120
1989,Morocco,121
1989,Myanmar,122
1989,Mozambique,122
1989,Thailand,123
1989,Timor-Leste,124
1989,Tanzania,124
1989,Togo,124
1989,Uganda,125
1989,Tuvalu,125
1989,Afghanistan,126
1989,Angola,126
1989,Albania,126
1989,Africa Eastern and Southern,126
1989,Africa Western and Central,126
1989,Algeria,127
1989,Hungary,128
1989,Turks and Caicos Islands,129
1989,Turkmenistan,129
1989,Nepal,130
1989,Middle East & North Africa (IDA & IBRD countries),131
1989,Middle East & North Africa,131
1989,Mauritius,131
1989,"Micronesia, Fed. Sts.",131
1989,Mauritania,131
1989,Namibia,132
1989,Nauru,132
1989,Ukraine,134
1989,Iraq,135
1989,Tunisia,136
1989,Tonga,137
1989,Trinidad and Tobago,138
1989,Somalia,139
1989,South Asia,139
1989,Mexico,140
1989,Nicaragua,140
1989,Central Europe and the Baltics,141
1989,Chad,141
1989,Channel Islands,141
1989,Costa Rica,142
1989,India,143
1989,"Congo, Rep.",144
1989,Chile,145
1989,Pacific island small states,146
1989,Other small states,146
1989,World,148
1989,Zambia,148
1989,Virgin Islands (U.S.),148
1989,Zimbabwe,148
1989,"Yemen, Rep.",148
1989,South Africa,149
1989,Pakistan,150
1989,China,152
1989,Mongolia,153
1989,Equatorial Guinea,154
1989,Indonesia,155
1989,El Salvador,156
1989,"Congo, Dem. Rep.",158
1989,Comoros,158
1989,East Asia & Pacific (excluding high income),159
1989,East Asia & Pacific,159
1989,East Asia & Pacific (IDA & IBRD countries),159
1989,Colombia,160
1989,Ecuador,161
