Year,Country,Sustainability_Rank
1989,Caribbean small states,118
1989,Azerbaijan,119
1989,Peru,120
1989,Italy,121
1989,Middle East & North Africa,122
1989,Switzerland,124
1989,Tunisia,125
1989,Middle East & North Africa (IDA & IBRD countries),126
1989,East Asia & Pacific,127
1989,Croatia,129
1989,Georgia,130
1989,South Africa,131
1989,Honduras,132
1989,Samoa,133
1989,Greenland,134
1989,Eswatini,135
1989,Turks and Caicos Islands,136
1989,Paraguay,137
1989,Latin America & Caribbean (excluding high income),138
1989,Algeria,140
1989,Panama,141
1989,Fiji,142
1989,"Micronesia, Fed. Sts.",143
1989,Middle East & North Africa (excluding high income),143
1989,IBRD only,144
1989,United Arab Emirates,145
1989,World,147
1989,Uzbekistan,148
1989,Other small states,149
1989,Cabo Verde,150
1989,"Korea, Dem. People's Rep.",151
1989,Arab World,152
1989,Thailand,153
1989,Upper middle income,154
1989,Small states,156
1989,Pacific island small states,157
1989,Nicaragua,158
1989,Tuvalu,159
1989,IDA & IBRD total,159
1989,Guatemala,160
1989,El Salvador,161
1989,Early-demographic dividend,162
1989,Tajikistan,163
1989,Marshall Islands,164
1989,Solomon Islands,165
1989,Seychelles,166
1989,Sao Tome and Principe,167
1989,Gabon,168
1989,Kenya,169
1989,Fragile and conflict affected situations,170
1989,Morocco,171
1989,Nauru,172
1989,Guyana,173
1989,Low & middle income,174
1989,Botswana,175
1989,Vanuatu,176
1989,Indonesia,177
1989,Comoros,178
1989,Maldives,179
1989,Nigeria,180
1989,"Congo, Rep.",181
1989,Lesotho,182
1989,Middle income,183
1989,Guinea-Bissau,184
1989,Papua New Guinea,185
1989,Bolivia,186
1989,Togo,187
1989,Namibia,188
1989,Nepal,189
1989,Zimbabwe,190
1989,"Congo, Dem. Rep.",191
1989,Sierra Leone,192
1989,Least developed countries: UN classification,192
1989,Angola,192
1989,Mali,192
1989,Somalia,192
1989,Low income,192
1989,Chad,192
1989,Burundi,192
1989,Mozambique,192
1989,Rwanda,192
1989,Tanzania,192
1989,Uganda,192
1989,Myanmar,192
1989,Timor-Leste,192
1989,Liberia,192
1989,Madagascar,192
1989,South Sudan,192
1989,Pre-demographic dividend,192
1989,Malawi,192
1989,Burkina Faso,192
1989,Niger,192
1989,Africa Eastern and Southern,192
1989,Afghanistan,192
1989,Sub-Saharan Africa,192
1989,Ghana,192
1989,Central African Republic,192
1989,Sudan,192
1989,Heavily indebted poor countries (HIPC),192
1989,Africa Western and Central,192
1989,Senegal,192
1989,Benin,192
1989,Bangladesh,192
1989,Sub-Saharan Africa (excluding high income),192
1989,Sub-Saharan Africa (IDA & IBRD countries),192
1989,IDA blend,194
1989,Ethiopia,195
1989,Djibouti,196
1989,Mauritania,196
1989,South Asia (IDA & IBRD),197
1989,South Asia,198
1989,Philippines,199
1989,Equatorial Guinea,200
1989,Cambodia,200
1989,"Yemen, Rep.",201
1989,Eritrea,202
1989,Kiribati,203
1989,IDA total,204
1989,Pakistan,205
1989,IDA only,206
1989,Bhutan,206
1989,Lower middle income,207
1989,Zambia,208
1989,Guinea,208
1989,Haiti,209
1989,Cameroon,210
1989,Iraq,211
1989,"Gambia, The",211
1989,Lao PDR,211
1989,Mongolia,212
1989,India,213
