Year,Country,Ease_of_Living_Rank
1983,"Micronesia, Fed. Sts.",116
1983,Greenland,117
1983,Thailand,118
1983,Tunisia,120
1983,Mauritius,121
1983,Uzbekistan,122
1983,Turks and Caicos Islands,123
1983,Tonga,124
1983,St. Kitts and Nevis,126
1983,East Asia & Pacific (excluding high income),127
1983,East Asia & Pacific (IDA & IBRD countries),127
1983,Grenada,128
1983,Pacific island small states,129
1983,Kyrgyz Republic,130
1983,Ecuador,131
1983,Serbia,132
1983,World,134
1983,Vanuatu,135
1983,Early-demographic dividend,137
1983,Cameroon,138
1983,Sao Tome and Principe,139
1983,Central African Republic,140
1983,Botswana,141
1983,Philippines,142
1983,Algeria,143
1983,Tuvalu,144
1983,Djibouti,145
1983,IBRD only,146
1983,Honduras,147
1983,Sudan,148
1983,Sub-Saharan Africa (excluding high income),149
1983,Low & middle income,150
1983,Marshall Islands,151
1983,Bangladesh,152
1983,Azerbaijan,153
1983,Guatemala,153
1983,Zimbabwe,154
1983,IDA total,155
1983,Cabo Verde,156
1983,IDA only,157
1983,Cambodia,157
1983,Mongolia,158
1983,Ghana,159
1983,Lesotho,160
1983,Guyana,161
1983,Lower middle income,162
1983,South Africa,163
1983,Eswatini,163
1983,India,164
1983,Fragile and conflict affected situations,165
1983,Kenya,166
1983,Kiribati,166
1983,Liberia,167
1983,Sub-Saharan Africa,168
1983,Sub-Saharan Africa (IDA & IBRD countries),169
1983,Lao PDR,170
1983,"Yemen, Rep.",170
1983,Lebanon,171
1983,Zambia,172
1983,Iraq,173
1983,Nauru,174
1983,Middle East & North Africa,175
1983,Bolivia,176
1983,Other small states,177
1983,Turkmenistan,178
1983,Gabon,179
1983,Middle East & North Africa (IDA & IBRD countries),180
1983,Senegal,181
1983,South Asia,183
1983,IDA blend,184
1983,Bhutan,185
1983,Middle income,186
1983,Guinea,187
1983,IDA & IBRD total,187
1983,Middle East & North Africa (excluding high income),188
1983,Least developed countries: UN classification,190
1983,Ethiopia,191
1983,Papua New Guinea,192
1983,Low income,193
1983,Indonesia,194
1983,Eritrea,195
1983,Peru,196
1983,Pakistan,197
1983,"Congo, Rep.",197
1983,Maldives,198
1983,Haiti,199
1983,Namibia,200
1983,Benin,201
1983,Nicaragua,202
1983,Arab World,203
1983,South Asia (IDA & IBRD),204
1983,Madagascar,205
1983,Morocco,206
1983,Mauritania,207
1983,Sierra Leone,208
1983,Mali,209
1983,Rwanda,210
1983,"Gambia, The",211
1983,El Salvador,212
1983,Guinea-Bissau,213
1983,Equatorial Guinea,214
1983,Myanmar,215
1983,Nepal,216
1983,Togo,217
1983,Comoros,218
1983,Heavily indebted poor countries (HIPC),219
1983,Malawi,220
1983,Burundi,221
1983,Tanzania,222
1983,Burkina Faso,223
1983,Uganda,224
1983,Chad,225
1983,Timor-Leste,226
1983,Somalia,227
1983,South Sudan,228
1983,Nigeria,229
1983,Niger,230
1983,Pre-demographic dividend,231
1983,Mozambique,232
1983,"Congo, Dem. Rep.",233
1983,Angola,234
1983,Africa Eastern and Southern,235
1983,Africa Western and Central,236
1983,Afghanistan,237
